evaluation_label,wavelength_nm,angle_deg,T_TE,T_TM,T_unpolarized,energy_residual,candidate_id,static_structure_id,topology
448nm,448.0,-55.0,0.00031774606351718933,0.025992144213982146,0.013154945138749667,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-54.0,0.00033699491125908183,0.02337072636546752,0.0118538606383633,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-53.0,0.00035843741676018666,0.021142957075923268,0.010750697246341727,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-52.0,0.0003823897089018261,0.01924926675627258,0.009815828232587203,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-51.0,0.00040921803507515874,0.017639873317304006,0.009024545676189582,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-50.0,0.00043934847440696987,0.016273317888711655,0.008356333181559313,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-49.0,0.00047327870987857047,0.015115183980988812,0.007794231345433691,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-48.0,0.0005115923558883194,0.01413699993033733,0.007324296143112825,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-47.0,0.0005549764719495488,0.013315313519610373,0.006935144995779961,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-46.0,0.0006042430675548068,0.012630922651884362,0.006617582859719584,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-45.0,0.0006603556312232136,0.012068244576277089,0.0063643001037501515,5.551115123125783e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-44.0,0.0007244620167968646,0.01161480693091546,0.006169634473856162,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-43.0,0.000797935417574453,0.01126084583818286,0.006029390627878657,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-42.0,0.0008824256892014799,0.010998998910283579,0.005940712299742529,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-41.0,0.0009799239949231226,0.010824084009204501,0.0059020040020638116,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-40.0,0.0010928447119252166,0.010732957847068044,0.005912901279496631,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-39.0,0.0012241298550654367,0.010724452037994797,0.005974290946530117,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-38.0,0.001377383088475876,0.01079938816124659,0.006088385624861233,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-37.0,0.001557042916146885,0.010960678021964505,0.006258860469055695,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-36.0,0.0017686081784582333,0.01121352099268934,0.006491064585573787,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-35.0,0.0020189339922281413,0.011565717668261952,0.006792325830245046,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-34.0,0.0023166234492907932,0.012028128930765101,0.007172376190027948,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-33.0,0.0026725507885515163,0.012615323190504055,0.007643936989527786,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-32.0,0.0031005670109222686,0.013346474004929615,0.008223520507925942,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-31.0,0.003618461574786979,0.014246598508422302,0.008932530041604641,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-30.0,0.004249287966197598,0.015348268864629947,0.009798778415413772,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-29.0,0.005023213174575392,0.016693991859873625,0.010858602517224508,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-28.0,0.00598013226795866,0.01833954808145846,0.012159840174708558,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-27.0,0.007173417523171087,0.020358732131916284,0.013766074827543686,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-26.0,0.008675377948315213,0.02285017299983636,0.015762775474075785,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-25.0,0.010585343555022905,0.025947297002987223,0.018266320279005065,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-24.0,0.013041855383973545,0.02983312516819213,0.021437490276082837,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-23.0,0.01624141116010546,0.034762649547640016,0.02550203035387274,0.0,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-22.0,0.020467909639107534,0.041097324355995224,0.03078261699755138,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-21.0,0.02613996048190376,0.04935930354278153,0.037749632012342646,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-20.0,0.03388873522847002,0.06031846157642529,0.047103598402447655,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-19.0,0.044689222260555245,0.07513466330553999,0.059911942783047616,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-18.0,0.06008664284937428,0.09559376590367073,0.0778402043765225,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-17.0,0.08259389772165573,0.12450058156981623,0.10354723964573598,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-16.0,0.11639093297308319,0.16631852355321852,0.14135472826315085,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-15.0,0.16850939201643164,0.22811664629326617,0.1983130191548489,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-14.0,0.25053110271616214,0.3205289303170638,0.28553001651661297,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-13.0,0.3794393857664489,0.4567663260905144,0.4181028559284816,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-12.0,0.5702476465799313,0.6427203252239858,0.6064839859019586,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-11.0,0.8017394762770581,0.8473997123146353,0.8245695942958466,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-10.0,0.9704042432627061,0.9800514506272141,0.9752278469449601,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-9.0,0.9718990770592834,0.9667504224044535,0.9693247497318684,1.3322676295501878e-15,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-8.0,0.8483650689177058,0.8472710773804528,0.8478180731490793,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-7.0,0.7013996375563217,0.7054799189576377,0.7034397782569797,1.2212453270876722e-15,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-6.0,0.5799670576744653,0.5854822500368935,0.5827246538556794,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-5.0,0.4910495031965262,0.4957664577770458,0.493407980486786,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-4.0,0.42888659521919875,0.4321415492817479,0.43051407225047333,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-3.0,0.3867844802491231,0.3886574846251667,0.3877209824371449,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-2.0,0.35977905852452463,0.360613778690036,0.36019641860728036,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,-1.0,0.34471155325928027,0.3449196879605272,0.34481562060990373,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,0.0,0.3398689873537694,0.33986898735376964,0.3398689873537695,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,1.0,0.34471155325928027,0.3449196879605272,0.34481562060990373,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,2.0,0.35977905852452463,0.360613778690036,0.36019641860728036,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,3.0,0.3867844802491231,0.3886574846251667,0.3877209824371449,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,4.0,0.42888659521919875,0.4321415492817479,0.43051407225047333,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,5.0,0.4910495031965262,0.4957664577770458,0.493407980486786,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,6.0,0.5799670576744653,0.5854822500368935,0.5827246538556794,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,7.0,0.7013996375563217,0.7054799189576377,0.7034397782569797,1.2212453270876722e-15,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,8.0,0.8483650689177058,0.8472710773804528,0.8478180731490793,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,9.0,0.9718990770592834,0.9667504224044535,0.9693247497318684,1.3322676295501878e-15,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,10.0,0.9704042432627061,0.9800514506272141,0.9752278469449601,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,11.0,0.8017394762770581,0.8473997123146353,0.8245695942958466,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,12.0,0.5702476465799313,0.6427203252239858,0.6064839859019586,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,13.0,0.3794393857664489,0.4567663260905144,0.4181028559284816,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,14.0,0.25053110271616214,0.3205289303170638,0.28553001651661297,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,15.0,0.16850939201643164,0.22811664629326617,0.1983130191548489,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,16.0,0.11639093297308319,0.16631852355321852,0.14135472826315085,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,17.0,0.08259389772165573,0.12450058156981623,0.10354723964573598,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,18.0,0.06008664284937428,0.09559376590367073,0.0778402043765225,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,19.0,0.044689222260555245,0.07513466330553999,0.059911942783047616,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,20.0,0.03388873522847002,0.06031846157642529,0.047103598402447655,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,21.0,0.02613996048190376,0.04935930354278153,0.037749632012342646,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,22.0,0.020467909639107534,0.041097324355995224,0.03078261699755138,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,23.0,0.01624141116010546,0.034762649547640016,0.02550203035387274,0.0,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,24.0,0.013041855383973545,0.02983312516819213,0.021437490276082837,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,25.0,0.010585343555022905,0.025947297002987223,0.018266320279005065,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,26.0,0.008675377948315213,0.02285017299983636,0.015762775474075785,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,27.0,0.007173417523171087,0.020358732131916284,0.013766074827543686,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,28.0,0.00598013226795866,0.01833954808145846,0.012159840174708558,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,29.0,0.005023213174575392,0.016693991859873625,0.010858602517224508,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,30.0,0.004249287966197598,0.015348268864629947,0.009798778415413772,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,31.0,0.003618461574786979,0.014246598508422302,0.008932530041604641,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,32.0,0.0031005670109222686,0.013346474004929615,0.008223520507925942,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,33.0,0.0026725507885515163,0.012615323190504055,0.007643936989527786,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,34.0,0.0023166234492907932,0.012028128930765101,0.007172376190027948,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,35.0,0.0020189339922281413,0.011565717668261952,0.006792325830245046,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,36.0,0.0017686081784582333,0.01121352099268934,0.006491064585573787,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,37.0,0.001557042916146885,0.010960678021964505,0.006258860469055695,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,38.0,0.001377383088475876,0.01079938816124659,0.006088385624861233,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,39.0,0.0012241298550654367,0.010724452037994797,0.005974290946530117,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,40.0,0.0010928447119252166,0.010732957847068044,0.005912901279496631,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,41.0,0.0009799239949231226,0.010824084009204501,0.0059020040020638116,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,42.0,0.0008824256892014799,0.010998998910283579,0.005940712299742529,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,43.0,0.000797935417574453,0.01126084583818286,0.006029390627878657,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,44.0,0.0007244620167968646,0.01161480693091546,0.006169634473856162,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,45.0,0.0006603556312232136,0.012068244576277089,0.0063643001037501515,5.551115123125783e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,46.0,0.0006042430675548068,0.012630922651884362,0.006617582859719584,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,47.0,0.0005549764719495488,0.013315313519610373,0.006935144995779961,6.661338147750939e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,48.0,0.0005115923558883194,0.01413699993033733,0.007324296143112825,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,49.0,0.00047327870987857047,0.015115183980988812,0.007794231345433691,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,50.0,0.00043934847440696987,0.016273317888711655,0.008356333181559313,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,51.0,0.00040921803507515874,0.017639873317304006,0.009024545676189582,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,52.0,0.0003823897089018261,0.01924926675627258,0.009815828232587203,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,53.0,0.00035843741676018666,0.021142957075923268,0.010750697246341727,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,54.0,0.00033699491125908183,0.02337072636546752,0.0118538606383633,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,55.0,0.00031774606351718933,0.025992144213982146,0.013154945138749667,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,56.0,0.0003004168161147591,0.029078195341998993,0.014689306079056877,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,57.0,0.00028476849036143735,0.03271301617048555,0.016498892330423492,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,58.0,0.0002705921993522793,0.03699563114698971,0.018633111673170995,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,59.0,0.0002577041681918482,0.042041496532461094,0.02114960035032647,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
448nm,448.0,60.0,0.0002459418023361568,0.04798353928902905,0.024114740545682602,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-60.0,0.00026643177785643754,0.05302587442824578,0.026646153103051108,0.0,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-59.0,0.00027796858684798407,0.046198846234854415,0.0232384074108512,5.551115123125783e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-58.0,0.0002905826652032731,0.04041845217885632,0.020354517422029796,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-57.0,0.0003044280699301342,0.03552729052559368,0.017915859297761908,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-56.0,0.00031967731208168686,0.03138845715941177,0.015854067235746727,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-55.0,0.0003365247576888988,0.02788453906684101,0.014110531912264954,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-54.0,0.0003551906362442612,0.024915876736418104,0.012635533686331182,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-53.0,0.0003759257779667375,0.02239852226856577,0.011387224023266255,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-52.0,0.0003990172299777556,0.020262157980524432,0.010330587605251094,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-51.0,0.00042479493731440707,0.018448127232812278,0.009436461085063342,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-50.0,0.0004536397193291329,0.016907654385716352,0.008680647052522743,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-49.0,0.0004859928279823022,0.015600283780566495,0.008043138304274399,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-48.0,0.0005223674450963781,0.014492539803557079,0.007507453624326728,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-47.0,0.0005633625650954514,0.013556794914495119,0.007060078739795285,0.0,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-46.0,0.0006096798237524522,0.012770325374293151,0.006690002599022801,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-45.0,0.0006621439794949967,0.01211453213085388,0.006388338055174438,1.1102230246251565e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-44.0,0.000721727941856999,0.011574304859268315,0.006148016400562657,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-43.0,0.0007895834850813628,0.01113750919739289,0.005963546341237126,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-42.0,0.0008670791017179334,0.010794579986408601,0.005830829544063268,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-41.0,0.0009558468658022892,0.010538206373286563,0.005747026619544426,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-40.0,0.0010578407212893225,0.010363097735324706,0.005710469228307014,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-39.0,0.001175409334846781,0.010265822467448756,0.0057206159011477685,2.220446049250313e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-38.0,0.0013113876165897,0.010244714748980852,0.005778051182785276,3.3306690738754696e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
450nm,450.0,-37.0,0.0014692123067190073,0.010299847567242757,0.005884529936980882,4.440892098500626e-16,ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal
