candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,cavity_optical_thickness_proxy_nm,spacer_or_cap_thickness_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,source_position_status,negative_reference_excluded,normal_angle_resonance_strength_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,center_only_false_positive_risk,source_position_stability_status,d5_like_risk_flag,hard_pass,hard_fail_reasons,v2_proxy_score
E1_0130,E0B_phase_balanced_DBR_30_40_reject,6,10,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.217733,0.646061,0.370357,0.666667,0.533327,17.358603,452.04,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.88832
E1_0117,E0B_phase_balanced_DBR_30_40_reject,6,8,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.131089,0.647703,0.492756,0.22619,0.346145,17.144729,452.94,7.039134,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.899237
E1_0174,E0B_phase_balanced_DBR_30_40_reject,8,12,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.87855,1.276875,0.700061,0.404017,0.666667,0.548474,18.008599,451.74,6.106026,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.907726
E1_0124,E0B_phase_balanced_DBR_30_40_reject,6,10,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.784293,1.147163,0.67513,0.416479,0.380952,0.39694,17.931391,452.16,6.574719,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-0.976659
E1_0159,E0B_phase_balanced_DBR_30_40_reject,8,10,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.745248,1.041718,0.676605,0.457693,0.22619,0.330367,18.159068,453.06,6.286539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.019502
E1_0122,E0B_phase_balanced_DBR_30_40_reject,6,10,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.217733,0.646061,0.370357,0.666667,0.533327,17.358603,451.44,6.505536,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.03832
E1_0109,E0B_phase_balanced_DBR_30_40_reject,6,8,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.131089,0.647703,0.492756,0.22619,0.346145,17.144729,452.34,7.039134,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.049237
E1_0161,E0B_phase_balanced_DBR_30_40_reject,8,10,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.92855,1.144558,0.731703,0.545116,0.22619,0.369707,18.454726,452.64,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.104596
E1_0123,E0B_phase_balanced_DBR_30_40_reject,6,10,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.695248,0.998621,0.684605,0.426233,0.309524,0.362043,18.585068,453.06,6.58935,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.16357
E1_0180,E0B_phase_balanced_DBR_30_40_reject,8,12,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.784293,1.061827,0.72913,0.450139,0.380952,0.412087,19.119391,452.76,6.175209,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.167621
E1_0167,E0B_phase_balanced_DBR_30_40_reject,8,10,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.745248,1.041718,0.676605,0.457693,0.22619,0.330367,18.159068,453.66,6.286539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.169502
E1_0175,E0B_phase_balanced_DBR_30_40_reject,8,12,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.802848,1.063217,0.738605,0.465173,0.309524,0.379566,19.235064,453.36,6.197759,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.189913
E1_0140,E0B_phase_balanced_DBR_30_40_reject,6,12,60,90,240,588.0,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.841894,1.116695,0.76713,0.442659,0.464286,0.454554,19.667387,452.46,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.195609
E1_0178,E0B_phase_balanced_DBR_30_40_reject,8,12,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.120489,0.700061,0.404017,0.666667,0.548474,18.546603,452.04,6.106026,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.253099
E1_0125,E0B_phase_balanced_DBR_30_40_reject,6,10,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.87855,1.103652,0.739703,0.518936,0.309524,0.403759,18.880726,452.64,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.262126
E1_0138,E0B_phase_balanced_DBR_30_40_reject,6,12,20,90,240,588.0,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.82855,1.178027,0.738061,0.396537,0.75,0.590942,19.094599,451.74,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.275747
E1_0131,E0B_phase_balanced_DBR_30_40_reject,6,10,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.695248,0.998621,0.684605,0.426233,0.309524,0.362043,18.585068,453.66,6.58935,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.31357
E1_0172,E0B_phase_balanced_DBR_30_40_reject,8,12,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.784293,1.061827,0.72913,0.450139,0.380952,0.412087,19.119391,452.16,6.175209,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.317621
E1_0165,E0B_phase_balanced_DBR_30_40_reject,8,10,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.011926,0.731703,0.545116,0.22619,0.369707,18.992729,452.94,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.402461
E1_0170,E0B_phase_balanced_DBR_30_40_reject,8,12,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,1.120489,0.700061,0.404017,0.666667,0.548474,18.546603,451.44,6.106026,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.403099
E1_0171,E0B_phase_balanced_DBR_30_40_reject,8,12,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.695248,0.920721,0.738605,0.465173,0.309524,0.379566,19.773068,453.06,6.197759,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.507506
E1_0144,E0B_phase_balanced_DBR_30_40_reject,6,12,60,90,270,661.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.734293,0.973972,0.76713,0.442659,0.464286,0.454554,20.205391,452.76,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.513655
E1_0139,E0B_phase_balanced_DBR_30_40_reject,6,12,60,40,240,588.0,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.752848,0.977214,0.776605,0.457693,0.392857,0.422033,20.321064,453.36,6.286539,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.532242
E1_0157,E0B_phase_balanced_DBR_30_40_reject,8,10,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.820949,1.011926,0.731703,0.545116,0.22619,0.369707,18.992729,452.34,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.552461
E1_0129,E0B_phase_balanced_DBR_30_40_reject,6,10,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,0.968481,0.739703,0.518936,0.309524,0.403759,19.418729,452.94,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.565067
E1_0173,E0B_phase_balanced_DBR_30_40_reject,8,12,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.87855,1.032393,0.793703,0.552596,0.309524,0.418906,20.068726,452.64,6.328894,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.574935
E1_0142,E0B_phase_balanced_DBR_30_40_reject,6,12,20,90,270,661.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.720949,1.025041,0.738061,0.396537,0.75,0.590942,19.632603,452.04,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.61432
E1_0179,E0B_phase_balanced_DBR_30_40_reject,8,12,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.695248,0.920721,0.738605,0.465173,0.309524,0.379566,19.773068,453.66,6.197759,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.657506
E1_0136,E0B_phase_balanced_DBR_30_40_reject,6,12,60,90,210,514.5,150,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.734293,0.973972,0.76713,0.442659,0.464286,0.454554,20.205391,452.16,6.263989,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.663655
E1_0121,E0B_phase_balanced_DBR_30_40_reject,6,10,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,0.968481,0.739703,0.518936,0.309524,0.403759,19.418729,452.34,6.728404,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.715067
E1_0134,E0B_phase_balanced_DBR_30_40_reject,6,12,20,90,210,514.5,110,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.720949,1.025041,0.738061,0.396537,0.75,0.590942,19.632603,451.44,6.194806,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;center_only_false_positive_risk_high;D5_like_risk_high,-1.76432
E1_0135,E0B_phase_balanced_DBR_30_40_reject,6,12,60,40,210,514.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.645248,0.845841,0.776605,0.447619,0.392857,0.4175,20.859068,453.06,6.271429,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.793541
E1_0177,E0B_phase_balanced_DBR_30_40_reject,8,12,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,0.90595,0.793703,0.552596,0.309524,0.418906,20.606729,452.94,6.328894,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.860421
E1_0137,E0B_phase_balanced_DBR_30_40_reject,6,12,20,40,240,588.0,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.82855,0.956452,0.831703,0.545116,0.392857,0.461374,21.154726,452.64,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-1.89714
E1_0143,E0B_phase_balanced_DBR_30_40_reject,6,12,60,40,270,661.5,100,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.645248,0.845841,0.776605,0.447619,0.392857,0.4175,20.859068,453.66,6.271429,medium,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;D5_like_risk_high,-1.943541
E1_0169,E0B_phase_balanced_DBR_30_40_reject,8,12,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.770949,0.90595,0.793703,0.552596,0.309524,0.418906,20.606729,452.34,6.328894,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-2.010421
E1_0141,E0B_phase_balanced_DBR_30_40_reject,6,12,20,40,270,661.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.720949,0.832241,0.831703,0.545116,0.392857,0.461374,21.692729,452.94,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-2.178163
E1_0133,E0B_phase_balanced_DBR_30_40_reject,6,12,20,40,210,514.5,60,453,0:0.5:60,445:0.5:460,requires_tri_point_FDTD,D5_BASE_13461,0.720949,0.832241,0.831703,0.545116,0.392857,0.461374,21.692729,452.34,6.417674,high,requires_tri_point_FDTD,high,False,30_40_lobe_penalty_above_E1_guard;20_60_offaxis_penalty_above_guard;TE_TM_offaxis_risk_guard_fail;normal_offaxis_proxy_not_above_1;center_only_false_positive_risk_high;D5_like_risk_high,-2.328163
