candidate_id,target_phase_deg,predicted_phase_deg,beyond_support_distance_deg,classification,txx_prediction_fields,c0_c1_c5_disagreement,physics_claim,source_row
LPML_INV_B1_DER_b7b9f45513e4,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_b7b9f45513e4
LPML_INV_B1_DER_38f15d79c6d4,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_38f15d79c6d4
LPML_INV_B1_DER_d16ba6135aa7,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_d16ba6135aa7
LPML_INV_B1_DER_b1b770614b47,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_b1b770614b47
LPML_INV_B1_DER_0e1df3185de0,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_0e1df3185de0
LPML_INV_B1_DER_96e756175e7c,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_96e756175e7c
LPML_INV_B1_DER_fd2aa4b657e2,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_fd2aa4b657e2
LPML_INV_B1_DER_4eeb1a20d1a8,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_4eeb1a20d1a8
LPML_INV_B1_DER_d7a36af015ee,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_d7a36af015ee
LPML_INV_B1_DER_74e746997d2a,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_74e746997d2a
LPML_INV_B1_DER_864b97ea7cf3,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_864b97ea7cf3
LPML_INV_B1_DER_66f998c3b121,60.0,,2.053626948833056,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B1_DER_66f998c3b121
LPML_INV_B2_DER_8428a271313a,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_8428a271313a
LPML_INV_B2_DER_e98f8b8954bf,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_e98f8b8954bf
LPML_INV_B2_DER_b791f1c89388,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_b791f1c89388
LPML_INV_B2_DER_2b2ec0abb72d,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_2b2ec0abb72d
LPML_INV_B2_DER_a6d3a97eca57,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_a6d3a97eca57
LPML_INV_B2_DER_debe0fcfbb92,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_debe0fcfbb92
LPML_INV_B2_DER_0b8344159b4a,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_0b8344159b4a
LPML_INV_B2_DER_cdbb0e6578e1,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_cdbb0e6578e1
LPML_INV_B2_DER_78c56c9b8b97,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_78c56c9b8b97
LPML_INV_B2_DER_c604797ed39e,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_c604797ed39e
LPML_INV_B2_DER_f525460e24c7,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_f525460e24c7
LPML_INV_B2_DER_645b1376ee7c,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_645b1376ee7c
LPML_INV_B2_DER_bd373f9c1b27,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_bd373f9c1b27
LPML_INV_B2_DER_1c4c70e363d7,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_1c4c70e363d7
LPML_INV_B2_DER_7a16b1e8c3d7,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_7a16b1e8c3d7
LPML_INV_B2_DER_feb9d8eb0ae9,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_feb9d8eb0ae9
LPML_INV_B2_DER_12be3c1d9a57,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_12be3c1d9a57
LPML_INV_B2_DER_91551dfb70fe,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_91551dfb70fe
LPML_INV_B2_DER_e7597f35a981,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_e7597f35a981
LPML_INV_B2_DER_a69f7a626fe9,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_a69f7a626fe9
LPML_INV_B2_DER_0fda6459acfd,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_0fda6459acfd
LPML_INV_B2_DER_fb53c082b6a8,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_fb53c082b6a8
LPML_INV_B2_DER_efda342ea028,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_efda342ea028
LPML_INV_B2_DER_887193d2b26e,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_887193d2b26e
LPML_INV_B2_DER_b29eb0a30d37,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_b29eb0a30d37
LPML_INV_B2_DER_4ba4005dc04a,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_4ba4005dc04a
LPML_INV_B2_DER_7ddda047e19c,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_7ddda047e19c
LPML_INV_B2_DER_386a97adbd6d,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_386a97adbd6d
LPML_INV_B2_DER_ec014e1ccc74,120.0,,13.102167051517611,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B2_DER_ec014e1ccc74
LPML_INV_B3_DER_0f7784d0e74d,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_0f7784d0e74d
LPML_INV_B3_DER_4f59e1e0cfc3,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_4f59e1e0cfc3
LPML_INV_B3_DER_368b19d855ca,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_368b19d855ca
LPML_INV_B3_DER_df568551d4c6,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_df568551d4c6
LPML_INV_B3_DER_be8054e55fae,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_be8054e55fae
LPML_INV_B3_DER_497c7b315ab1,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_497c7b315ab1
LPML_INV_B3_DER_89f5e14a86a6,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_89f5e14a86a6
LPML_INV_B3_DER_1c588bae61a2,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_1c588bae61a2
LPML_INV_B3_DER_5452151c7c9d,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_5452151c7c9d
LPML_INV_B3_DER_7447e0b01250,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_7447e0b01250
LPML_INV_B3_DER_a27cf81db6a3,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_a27cf81db6a3
LPML_INV_B3_DER_371165e4c403,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_371165e4c403
LPML_INV_B3_DER_8cd27a524500,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_8cd27a524500
LPML_INV_B3_DER_e0def312f481,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_e0def312f481
LPML_INV_B3_DER_f34393b59569,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_f34393b59569
LPML_INV_B3_DER_ea265a89dcd0,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_ea265a89dcd0
LPML_INV_B3_DER_e74126c376f7,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_e74126c376f7
LPML_INV_B3_DER_4a0fc8765488,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_4a0fc8765488
LPML_INV_B3_DER_339a622a85a5,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_339a622a85a5
LPML_INV_B3_DER_33df11172b6c,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_33df11172b6c
LPML_INV_B3_DER_a4d54317ea08,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_a4d54317ea08
LPML_INV_B3_DER_03bda19c5c6d,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_03bda19c5c6d
LPML_INV_B3_DER_a37ca6b0686f,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_a37ca6b0686f
LPML_INV_B3_DER_6406c90f3021,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_6406c90f3021
LPML_INV_B3_DER_544adbdf6b56,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_544adbdf6b56
LPML_INV_B3_DER_5bb5bd2c01f9,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_5bb5bd2c01f9
LPML_INV_B3_DER_647f10bf2fc7,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_647f10bf2fc7
LPML_INV_B3_DER_ae6a205f794c,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_ae6a205f794c
LPML_INV_B3_DER_1a143aaeb4c4,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_1a143aaeb4c4
LPML_INV_B3_DER_c6034e02ce52,180.0,,73.10216705151761,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B3_DER_c6034e02ce52
LPML_INV_B4_DER_9fc3d6e8ba6c,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_9fc3d6e8ba6c
LPML_INV_B4_DER_dfcb40b06175,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_dfcb40b06175
LPML_INV_B4_DER_d5f77aba6438,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_d5f77aba6438
LPML_INV_B4_DER_a6d744fc482b,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_a6d744fc482b
LPML_INV_B4_DER_52e602206a87,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_52e602206a87
LPML_INV_B4_DER_d904e5b799df,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_d904e5b799df
LPML_INV_B4_DER_79a27246ed32,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_79a27246ed32
LPML_INV_B4_DER_e258e299c247,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_e258e299c247
LPML_INV_B4_DER_10b60dd1199c,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_10b60dd1199c
LPML_INV_B4_DER_957a6569cbc5,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_957a6569cbc5
LPML_INV_B4_DER_e22936357d85,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_e22936357d85
LPML_INV_B4_DER_757cdb9fdc59,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_757cdb9fdc59
LPML_INV_B4_DER_3a66c124ffcc,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_3a66c124ffcc
LPML_INV_B4_DER_0b19792fded5,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_0b19792fded5
LPML_INV_B4_DER_f34b261efe59,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_f34b261efe59
LPML_INV_B4_DER_1f785b19d8fe,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_1f785b19d8fe
LPML_INV_B4_DER_6603cd5211b7,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_6603cd5211b7
LPML_INV_B4_DER_c72431113ac2,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_c72431113ac2
LPML_INV_B4_DER_02405db6900a,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_02405db6900a
LPML_INV_B4_DER_b3dde87cec6a,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_b3dde87cec6a
LPML_INV_B4_DER_e3971f715712,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_e3971f715712
LPML_INV_B4_DER_940209225565,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_940209225565
LPML_INV_B4_DER_b8cc24bb850e,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_b8cc24bb850e
LPML_INV_B4_DER_809894814a36,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_809894814a36
LPML_INV_B4_DER_fd902a21a563,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_fd902a21a563
LPML_INV_B4_DER_4ec06bbbdb59,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_4ec06bbbdb59
LPML_INV_B4_DER_ff0d89842ac2,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_ff0d89842ac2
LPML_INV_B4_DER_d9aed7ce2ea5,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_d9aed7ce2ea5
LPML_INV_B4_DER_5c768f49afc7,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_5c768f49afc7
LPML_INV_B4_DER_70702c511de7,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_70702c511de7
LPML_INV_B4_DER_f02e0a4f0ac7,240.0,,133.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B4_DER_f02e0a4f0ac7
LPML_INV_B5_DER_bc56845fe8a4,300.0,,193.1021670515176,TARGET_PHASE_OUTSIDE_OBSERVED_SUPPORT_NOT_SURROGATE_PHYSICS,,UNAVAILABLE,NONE_SURROGATE_ONLY,LPML_INV_B5_DER_bc56845fe8a4
