candidate_id,wavelength_nm,angle_deg_internal_GaN,polarization,cavity_spacer_nm,phase_error_rad,phase_error_deg,roundtrip_phase_rad
R2_4D2_OPT_13013,456.0,7.0,TE,231.0,2.831806329685734,162.25055108942473,16.017749591853025
R2_4D2_OPT_13013,456.0,7.0,TM,231.0,2.846040861767542,163.0661297010559,16.003515059771217
R2_4D2_OPT_13013,456.0,10.0,TE,231.0,2.804409514762477,160.68082922222106,16.045146406776283
R2_4D2_OPT_13013,456.0,10.0,TM,231.0,2.812731668896924,161.15765353058222,16.036824252641836
R2_4D2_OPT_13013,456.0,20.0,TE,231.0,2.780387447405116,159.3044661474653,16.069168474133644
R2_4D2_OPT_13013,456.0,20.0,TM,231.0,2.0130904391309827,115.34158594034285,10.55328017522819
R2_4D2_OPT_13013,456.0,30.0,TE,231.0,2.9285420591059035,167.79310011331995,15.921013862432856
R2_4D2_OPT_13013,456.0,30.0,TM,231.0,2.316957415401803,132.7518812140628,16.532598506136956
R2_4D2_OPT_13013,456.0,36.0,TE,231.0,0.16368384251849197,9.378393350793605,18.685872079020267
R2_4D2_OPT_13013,456.0,36.0,TM,231.0,2.2313914801275354,127.84931425275768,16.618164441411224
R2_4D2_OPT_13013,456.0,40.0,TE,231.0,2.711115346875848,155.33546714913228,15.277485961235021
R2_4D2_OPT_13013,456.0,40.0,TM,231.0,2.5648954174433607,146.95768231195004,16.2846605040954
R2_4D2_OPT_13013,456.0,60.0,TE,231.0,0.8733682669754442,50.04031565834787,11.693002347383729
R2_4D2_OPT_13013,456.0,60.0,TM,231.0,0.843507068914485,48.32939503825067,13.409877683273658
R2_4D2_OPT_12232,450.0,0.0,TE,244.0,0.16853993876123213,9.656627170411953,18.681015982777527
R2_4D2_OPT_12232,450.0,0.0,TM,244.0,0.1685399387612319,9.65662717041194,12.397830675597941
R2_4D2_OPT_12232,450.0,5.0,TE,244.0,0.16280421205952042,9.327994237963381,18.68675170947924
R2_4D2_OPT_12232,450.0,5.0,TM,244.0,0.15749868422652874,9.024009885043768,12.408871930132644
R2_4D2_OPT_12232,450.0,7.0,TE,244.0,0.15943173860004195,9.13476574221538,18.690124182938717
R2_4D2_OPT_12232,450.0,7.0,TM,244.0,0.1437764529097341,8.237783945089188,12.422594161449439
R2_4D2_OPT_12232,450.0,10.0,TE,244.0,0.15790416468100407,9.04724220376025,18.691651756857755
R2_4D2_OPT_12232,450.0,10.0,TM,244.0,0.10264996499424632,5.881409761335956,12.463720649364927
R2_4D2_OPT_12232,450.0,20.0,TE,244.0,0.22648646817329948,12.976718743154104,18.62306945336546
R2_4D2_OPT_12232,450.0,20.0,TM,244.0,0.869899698100681,49.8415813008735,13.436270312459854
R2_4D2_OPT_12232,450.0,30.0,TE,244.0,0.25139522912312345,14.403885618479293,18.598160692415636
R2_4D2_OPT_12232,450.0,30.0,TM,244.0,2.236303420985473,128.1307477331354,14.802674035344646
R2_4D2_OPT_12232,450.0,36.0,TE,244.0,0.40432606838138624,23.166177265371353,19.253881989920146
R2_4D2_OPT_12232,450.0,36.0,TM,244.0,1.0624794567921865,60.87558869354459,11.503891157566986
R2_4D2_OPT_12232,450.0,40.0,TE,244.0,0.565426631629323,32.396559616658514,13.131797245988496
R2_4D2_OPT_12232,450.0,40.0,TM,244.0,1.7030677280046702,97.57859303960164,14.269438342363843
R2_4D2_OPT_12232,450.0,60.0,TE,244.0,0.6504806929657776,37.269798361684195,11.915889921393395
R2_4D2_OPT_12232,450.0,60.0,TM,244.0,1.2639279422833485,72.41773670149057,13.830298556642521
R2_4D2_OPT_12232,453.0,0.0,TE,244.0,0.22322759442376566,12.789999031339843,18.626328327114994
R2_4D2_OPT_12232,453.0,0.0,TM,244.0,0.22322759442376544,12.78999903133983,12.343143019935408
R2_4D2_OPT_12232,453.0,5.0,TE,244.0,0.21859451198531663,12.524542961480533,18.630961409553443
R2_4D2_OPT_12232,453.0,5.0,TM,244.0,0.21096405732628348,12.087350113751999,12.35540655703289
R2_4D2_OPT_12232,453.0,7.0,TE,244.0,0.21602974310645068,12.377592529295013,18.63352617843231
R2_4D2_OPT_12232,453.0,7.0,TM,244.0,0.19587790369823613,11.22297718177891,12.370492710660937
R2_4D2_OPT_12232,453.0,10.0,TE,244.0,0.21557528579215984,12.351554043217298,18.6339806357466
R2_4D2_OPT_12232,453.0,10.0,TM,244.0,0.1511797375997142,8.661960912358866,12.415190876759459
R2_4D2_OPT_12232,453.0,20.0,TE,244.0,0.2803650994040553,16.06373691861816,18.569190822134704
R2_4D2_OPT_12232,453.0,20.0,TM,244.0,0.8928723913533764,51.157819668301606,13.45924300571255
R2_4D2_OPT_12232,453.0,30.0,TE,244.0,0.2651339293943458,15.191055160015575,18.584421992144414
R2_4D2_OPT_12232,453.0,30.0,TM,244.0,2.6930744732949115,154.30180123421556,15.259445087654084
R2_4D2_OPT_12232,453.0,36.0,TE,244.0,0.721603653449852,41.344843823897385,13.287974267809025
R2_4D2_OPT_12232,453.0,36.0,TM,244.0,0.7173051304899869,41.09855660015703,11.849065483869186
R2_4D2_OPT_12232,453.0,40.0,TE,244.0,2.1244224029921184,121.72043759448893,14.690793017351291
R2_4D2_OPT_12232,453.0,40.0,TM,244.0,1.840572024676875,105.45700890383375,14.406942639036048
R2_4D2_OPT_12232,453.0,60.0,TE,244.0,0.7106850565400725,40.71925430276244,11.8556855578191
R2_4D2_OPT_12232,453.0,60.0,TM,244.0,1.2040201644579773,68.98527387208938,13.77039077881715
R2_4D2_OPT_12232,456.0,0.0,TE,244.0,0.2771944408282721,15.882071563948823,18.572361480710487
R2_4D2_OPT_12232,456.0,0.0,TM,244.0,0.2771944408282719,15.882071563948811,12.289176173530901
R2_4D2_OPT_12232,456.0,5.0,TE,244.0,0.2734597443437899,15.668089217625646,18.57609617719497
R2_4D2_OPT_12232,456.0,5.0,TM,244.0,0.263575659260543,15.101772858007386,12.30279495509863
R2_4D2_OPT_12232,456.0,7.0,TE,244.0,0.27153975124174395,15.558081716184184,18.578016170297015
R2_4D2_OPT_12232,456.0,7.0,TM,244.0,0.24700149744504302,14.152143337012351,12.31936911691413
R2_4D2_OPT_12232,456.0,10.0,TE,244.0,0.2718866565399985,15.577957925664895,18.57766926499876
R2_4D2_OPT_12232,456.0,10.0,TM,244.0,0.1984660808615027,11.371268809866226,12.36790453349767
R2_4D2_OPT_12232,456.0,20.0,TE,244.0,0.331969523133904,19.020452602543244,18.517586398404855
R2_4D2_OPT_12232,456.0,20.0,TM,244.0,0.9246306397889259,52.97743326838654,13.491001254148099
R2_4D2_OPT_12232,456.0,30.0,TE,244.0,0.2726533530263218,15.621886398498733,18.576902568512438
R2_4D2_OPT_12232,456.0,30.0,TM,244.0,3.1398911730032397,179.90251234346704,15.70966474853552
R2_4D2_OPT_12232,456.0,36.0,TE,244.0,1.1306837429560868,64.7834064354386,13.69705435731526
R2_4D2_OPT_12232,456.0,36.0,TM,244.0,0.39326116184602405,22.532204820188376,12.173109452513149
R2_4D2_OPT_12232,456.0,40.0,TE,244.0,2.9123406449460463,166.86482745981664,15.937215276592713
R2_4D2_OPT_12232,456.0,40.0,TM,244.0,1.9790656758591392,113.39211060593449,14.545436290218312
R2_4D2_OPT_12232,456.0,60.0,TE,244.0,0.7701143717932718,44.124303246123205,11.796256242565901
R2_4D2_OPT_12232,456.0,60.0,TM,244.0,1.1448790244520555,65.59673615415775,13.711249638811228
R2_4D2_OPT_03742,450.0,0.0,TE,331.0,1.3770480420103555,78.89904099394705,23.75569318670799
R2_4D2_OPT_03742,450.0,0.0,TM,331.0,1.3770480420103555,78.89904099394705,23.75569318670799
R2_4D2_OPT_03742,450.0,5.0,TE,331.0,1.3643511736146374,78.17156402183937,23.76839005510371
R2_4D2_OPT_03742,450.0,5.0,TM,331.0,1.378553615686653,78.9853040113449,23.754187613031693
R2_4D2_OPT_03742,450.0,7.0,TE,331.0,1.3598176773658972,77.91181382034816,23.77292355135245
R2_4D2_OPT_03742,450.0,7.0,TM,331.0,1.378829343481219,79.00110205026799,23.753911885237127
R2_4D2_OPT_03742,450.0,10.0,TE,331.0,1.3670793807296429,78.32787877516674,23.765661847988703
R2_4D2_OPT_03742,450.0,10.0,TM,331.0,1.3719075384560435,78.60451183571298,23.760833690262302
R2_4D2_OPT_03742,450.0,20.0,TE,331.0,1.603901611661997,91.89679310246318,23.52883961705635
R2_4D2_OPT_03742,450.0,20.0,TM,331.0,0.37788272576976994,21.65108533750729,18.47167319576899
R2_4D2_OPT_03742,450.0,30.0,TE,331.0,1.7837190372665086,102.19957267250935,23.349022191451837
R2_4D2_OPT_03742,450.0,30.0,TM,331.0,1.7085737015827072,97.8940620877337,20.558129623121467
R2_4D2_OPT_03742,450.0,36.0,TE,331.0,1.0822781555031866,62.009970569536,17.767277766035573
R2_4D2_OPT_03742,450.0,36.0,TM,331.0,1.0978087456262948,62.89980783693767,19.947364667165054
R2_4D2_OPT_03742,450.0,40.0,TE,331.0,1.7119360949944997,98.08671303929201,17.13761982654426
R2_4D2_OPT_03742,450.0,40.0,TM,331.0,1.319107722568215,75.57930522627262,20.168663644106974
R2_4D2_OPT_03742,450.0,60.0,TE,331.0,2.782035162401763,159.3988732626136,15.348405776760936
R2_4D2_OPT_03742,450.0,60.0,TM,331.0,1.7769513305044533,101.81181163806143,17.072604591034306
R2_4D2_OPT_03742,453.0,0.0,TE,331.0,1.458645838597211,83.57425035594086,23.674095390121135
R2_4D2_OPT_03742,453.0,0.0,TM,331.0,1.458645838597211,83.57425035594086,23.674095390121135
R2_4D2_OPT_03742,453.0,5.0,TE,331.0,1.451355878161416,83.15656639015246,23.68138535055693
R2_4D2_OPT_03742,453.0,5.0,TM,331.0,1.4614524285660666,83.73505611598004,23.67128880015228
R2_4D2_OPT_03742,453.0,7.0,TE,331.0,1.4504192329880334,83.10290057481635,23.682321995730312
R2_4D2_OPT_03742,453.0,7.0,TM,331.0,1.4622670255885675,83.78172908737326,23.67047420312978
R2_4D2_OPT_03742,453.0,10.0,TE,331.0,1.4624441727989295,83.79187887487953,23.670297055919416
R2_4D2_OPT_03742,453.0,10.0,TM,331.0,1.4546462355779832,83.34508998321134,23.678094993140363
R2_4D2_OPT_03742,453.0,20.0,TE,331.0,1.7007225019800964,97.44422148638932,23.43201872673825
R2_4D2_OPT_03742,453.0,20.0,TM,331.0,0.32169770849920526,18.431920976034295,18.527858213039554
R2_4D2_OPT_03742,453.0,30.0,TE,331.0,1.750381670751307,100.28948227110754,23.38235955796704
R2_4D2_OPT_03742,453.0,30.0,TM,331.0,2.207513208382262,126.48119005968705,21.05706912992102
R2_4D2_OPT_03742,453.0,36.0,TE,331.0,0.5653070812136257,32.38970988240002,18.284248840325134
R2_4D2_OPT_03742,453.0,36.0,TM,331.0,1.3491193924560527,77.29884724698557,20.198675313994812
R2_4D2_OPT_03742,453.0,40.0,TE,331.0,1.022613674314546,58.5914476105892,17.826942247224213
R2_4D2_OPT_03742,453.0,40.0,TM,331.0,1.4462858201891955,82.86607346645756,20.295841741727955
R2_4D2_OPT_03742,453.0,60.0,TE,331.0,2.701863520630837,154.80537655250478,15.26823413499001
R2_4D2_OPT_03742,453.0,60.0,TM,331.0,1.8563877250890186,106.36318178749289,16.99316819644974
R2_4D2_OPT_03742,456.0,0.0,TE,331.0,1.5422564527090872,88.36478566704834,23.59048477600926
R2_4D2_OPT_03742,456.0,0.0,TM,331.0,1.5422564527090872,88.36478566704834,23.59048477600926
R2_4D2_OPT_03742,456.0,5.0,TE,331.0,1.5390711231281253,88.18227972570105,23.59367010559022
R2_4D2_OPT_03742,456.0,5.0,TM,331.0,1.545558841259532,88.55399859330115,23.587182387458814
R2_4D2_OPT_03742,456.0,7.0,TE,331.0,1.540959160868657,88.29045631979493,23.59178206784969
R2_4D2_OPT_03742,456.0,7.0,TM,331.0,1.5463158514383375,88.59737208159514,23.58642537728001
R2_4D2_OPT_03742,456.0,10.0,TE,331.0,1.556801276975503,89.19814271127343,23.575939951742843
R2_4D2_OPT_03742,456.0,10.0,TM,331.0,1.5370449711250176,88.066189767271,23.59569625759333
R2_4D2_OPT_03742,456.0,20.0,TE,331.0,1.794680402633536,102.82761264574089,23.33806082608481
R2_4D2_OPT_03742,456.0,20.0,TM,331.0,0.23274264767495087,13.335171424474987,18.61681327386381
R2_4D2_OPT_03742,456.0,30.0,TE,331.0,1.664914796038901,95.3925910619133,23.467826432679445
R2_4D2_OPT_03742,456.0,30.0,TM,331.0,2.6972588657280374,154.54154926046016,21.546814787266797
R2_4D2_OPT_03742,456.0,36.0,TE,331.0,0.024642160907760793,1.4118918180969589,18.824913760631
R2_4D2_OPT_03742,456.0,36.0,TM,331.0,1.599054402820179,91.61906849340849,20.44861032435894
R2_4D2_OPT_03742,456.0,40.0,TE,331.0,2.409705323729813,138.06594491992402,14.976075938088986
R2_4D2_OPT_03742,456.0,40.0,TM,331.0,1.6109659254371878,92.30154846693773,20.460521846975947
R2_4D2_OPT_03742,456.0,60.0,TE,331.0,2.622724028327409,150.27101765071032,15.189094642686582
R2_4D2_OPT_03742,456.0,60.0,TM,331.0,1.934796634743045,110.85568138689118,16.914759286795714
