geometry_id,polarization,wavelength_nm,output,hf,lf,delta_hf_minus_lf
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m-2,0.0441304457609,0.009721743874251842,0.03440870188664816
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m-1,0.208697264975,0.19982105493545532,0.008876210039544669
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m+0,0.00646138454526,0.04042757675051689,-0.033966192205256894
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m+1,0.442128770204,0.5245991349220276,-0.0824703647180276
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m+2,0.0502618649619,0.15646155178546906,-0.10619968682356906
K6X_D100_D140_D145_D155_D225_D230,p,452,eta_m+3,0.0422434229601,0.03448446840047836,0.007758954559621639
K6X_D100_D140_D145_D155_D225_D230,p,452,T_proxy,0.8215761207648032,0.7648477554321289,0.056728365332674335
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m-3,0.0279326629562,0.03071674518287182,-0.002784082226671817
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m-2,0.0439104244619,0.002825727453455329,0.04108469700844467
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m-1,0.199223973421,0.3242146372795105,-0.12499066385851049
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m+0,0.00751693907264,0.028627153486013412,-0.021110214413373414
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m+1,0.456017356525,0.43859100341796875,0.017426353107031223
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m+2,0.0435419028931,0.14430804550647736,-0.10076614261337735
K6X_D100_D140_D145_D155_D225_D230,p,453,eta_m+3,0.040913283768,0.03071674518287182,0.01019653858512818
K6X_D100_D140_D145_D155_D225_D230,p,453,T_proxy,0.8190565430979124,0.791432797908783,0.027623745189129467
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m-3,0.0278396543195,0.07247238606214523,-0.04463273174264523
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m-2,0.0452771962246,0.024549851194024086,0.02072734503057591
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m-1,0.188405263075,0.3460489511489868,-0.15764368807398682
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m+0,0.00901722992248,0.004391030874103308,0.0046261990483766925
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m+1,0.469792355869,0.4174756705760956,0.0523166852929044
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m+2,0.0358972216362,0.06258971989154816,-0.026692498255348154
K6X_D100_D140_D145_D155_D225_D230,p,454,eta_m+3,0.0390049897013,0.07247238606214523,-0.03346739636084523
K6X_D100_D140_D145_D155_D225_D230,p,454,T_proxy,0.8152339107481228,0.767915666103363,0.047318244644759755
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m-3,0.0267475644478,0.08620589971542358,-0.059458335267623584
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m-2,0.0496008697812,0.03491181507706642,0.014689054704133578
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m-1,0.176879448094,0.29349449276924133,-0.11661504467524134
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m+0,0.0111922406104,8.194512338377535e-05,0.011110295487016225
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m+1,0.481125797601,0.4651152789592743,0.0160105186417257
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m+2,0.0278317942358,0.03398463502526283,-0.006152840789462832
K6X_D100_D140_D145_D155_D225_D230,p,455,eta_m+3,0.0359353798775,0.08620589971542358,-0.050270519837923584
K6X_D100_D140_D145_D155_D225_D230,p,455,T_proxy,0.8093130946476162,0.7586917281150818,0.05062136653253446
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m-3,0.00413249170075,0.08799850940704346,-0.08386601770629346
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m-2,0.0718197650579,0.05480121821165085,0.01701854684624915
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m-1,0.291556896667,0.22641293704509735,0.06514395962190267
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m+0,0.00198960239969,0.02867003343999386,-0.02668043104030386
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m+1,0.24539292368,0.38533246517181396,-0.13993954149181395
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m+2,0.131284237928,0.12878628075122833,0.0024979571767716757
K6X_D100_D140_D145_D155_D225_D230,s,445,eta_m+3,0.0333281322639,0.08799850940704346,-0.054670377143143455
K6X_D100_D140_D145_D155_D225_D230,s,445,T_proxy,0.7795040496974045,0.6404154300689697,0.13908861962843477
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m-3,0.00595148145734,0.08610610663890839,-0.08015462518156839
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m-2,0.0711385522661,0.05024607479572296,0.020892477470377036
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m-1,0.279200990964,0.22281838953495026,0.05638260142904972
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m+0,0.00163877867796,0.027077529579401016,-0.025438750901441015
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m+1,0.268231565019,0.4073558449745178,-0.13912427995551785
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m+2,0.110473354521,0.12028992921113968,-0.009816574690139676
K6X_D100_D140_D145_D155_D225_D230,s,446,eta_m+3,0.0391499616927,0.08610610663890839,-0.04695614494620839
K6X_D100_D140_D145_D155_D225_D230,s,446,T_proxy,0.7757846845976956,0.65725177526474,0.11853290933295557
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m-3,0.00749018201445,0.08363764733076096,-0.07614746531631096
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m-2,0.0698131485438,0.0461139902472496,0.023699158296550393
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m-1,0.262367091221,0.21733520925045013,0.04503188197054986
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m+0,0.0012027430116,0.02614544704556465,-0.02494270403396465
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m+1,0.288666237179,0.4291714131832123,-0.1405051760042123
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m+2,0.0951235341428,0.1139587014913559,-0.018835167348555892
K6X_D100_D140_D145_D155_D225_D230,s,447,eta_m+3,0.0453398608802,0.08363764733076096,-0.03829778645056096
K6X_D100_D140_D145_D155_D225_D230,s,447,T_proxy,0.7700027969932572,0.6726520657539368,0.09735073123932048
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m-3,0.00801941752993,0.08063898235559464,-0.07261956482566463
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m-2,0.0684309450881,0.041867781430482864,0.026563163657617142
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m-1,0.240631113973,0.20966258645057678,0.03096852752242321
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m+0,0.000790862595034,0.02587895281612873,-0.02508809022109473
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m+1,0.304418972548,0.4512525200843811,-0.14683354753638111
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m+2,0.0841106850314,0.11006014049053192,-0.025949455459131923
K6X_D100_D140_D145_D155_D225_D230,s,448,eta_m+3,0.0531363366022,0.08063898235559464,-0.027502645753394638
K6X_D100_D140_D145_D155_D225_D230,s,448,T_proxy,0.7595383333671365,0.6867940425872803,0.07274429077985622
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m-3,0.00645089752372,0.076292023062706,-0.069841125538986
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m-2,0.0663551050554,0.037498295307159424,0.028856809748240578
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m-1,0.214660791776,0.199995756149292,0.014665035626708012
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m+0,0.000438396266866,0.02658582478761673,-0.02614742852075073
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m+1,0.311972595245,0.4741864502429962,-0.16221385499799623
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m+2,0.0802656837067,0.10914959758520126,-0.02888391387850127
K6X_D100_D140_D145_D155_D225_D230,s,449,eta_m+3,0.0643863521773,0.076292023062706,-0.011905670885405992
K6X_D100_D140_D145_D155_D225_D230,s,449,T_proxy,0.7445298217517887,0.700767993927002,0.04376182782478677
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m-3,0.00381850862505,0.06959767639636993,-0.06577916777131994
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m-2,0.0621026092302,0.03205372765660286,0.03004888157359714
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m-1,0.191953896483,0.18851858377456665,0.0034353127084333634
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m+0,0.000180684949011,0.02875128574669361,-0.028570600797682612
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m+1,0.307346886691,0.49816152453422546,-0.19081463784322544
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m+2,0.085118219415,0.11331953853368759,-0.02820131911868759
K6X_D100_D140_D145_D155_D225_D230,s,450,eta_m+3,0.0781579938173,0.06959767639636993,0.008560317420930066
K6X_D100_D140_D145_D155_D225_D230,s,450,T_proxy,0.7286787992110364,0.7154313921928406,0.013247407018195823
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m-3,0.00387646771461,0.05731863155961037,-0.05344216384500037
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m-2,0.0569988887373,0.024033403024077415,0.03296548571322259
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m-1,0.178670523282,0.17907850444316864,-0.0004079811611686357
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m+0,4.20403143555e-05,0.033398933708667755,-0.033356893394312255
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m+1,0.292530320689,0.5218914747238159,-0.22936115403481594
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m+2,0.0908580368567,0.1269604116678238,-0.036102374811123786
K6X_D100_D140_D145_D155_D225_D230,s,451,eta_m+3,0.0920643838849,0.05731863155961037,0.03474575232528963
K6X_D100_D140_D145_D155_D225_D230,s,451,T_proxy,0.7150406614794635,0.7343689203262329,-0.019328258846769364
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m-3,0.0077550182216,0.03448446840047836,-0.026729450178878362
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m-2,0.0533856658703,0.009721743874251842,0.043663921996048155
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m-1,0.172314751903,0.19982105493545532,-0.027506303032455326
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m+0,6.52416379739e-07,0.04042757675051689,-0.04042692433413715
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m+1,0.270204117078,0.5245991349220276,-0.25439501784402757
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m+2,0.0915880741728,0.15646155178546906,-0.06487347761266905
K6X_D100_D140_D145_D155_D225_D230,s,452,eta_m+3,0.107839516051,0.03448446840047836,0.07335504765052164
K6X_D100_D140_D145_D155_D225_D230,s,452,T_proxy,0.7030877957134171,0.7648477554321289,-0.06175995971871184
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m-3,0.0146349776398,0.03071674518287182,-0.01608176754307182
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m-2,0.0509528086165,0.002825727453455329,0.04812708116304467
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m-1,0.173359583358,0.3242146372795105,-0.1508550539215105
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m+0,5.60645316509e-05,0.028627153486013412,-0.028571088954362514
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m+1,0.240846946044,0.43859100341796875,-0.19774405737396875
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m+2,0.0877492328191,0.14430804550647736,-0.05655881268737735
K6X_D100_D140_D145_D155_D225_D230,s,453,eta_m+3,0.126947050324,0.03071674518287182,0.09623030514112818
K6X_D100_D140_D145_D155_D225_D230,s,453,T_proxy,0.6945466633331454,0.791432797908783,-0.09688613457563755
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m-3,0.0235136006192,0.07247238606214523,-0.048958785442945234
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m-2,0.0473479806457,0.024549851194024086,0.022798129451675912
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m-1,0.187733462986,0.3460489511489868,-0.15831548816298682
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m+0,0.000284871441347,0.004391030874103308,-0.004106159432756308
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m+1,0.211119130685,0.4174756705760956,-0.2063565398910956
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m+2,0.0813165712271,0.06258971989154816,0.01872685133555184
K6X_D100_D140_D145_D155_D225_D230,s,454,eta_m+3,0.144914272862,0.07247238606214523,0.07244188679985478
K6X_D100_D140_D145_D155_D225_D230,s,454,T_proxy,0.6962298904667753,0.767915666103363,-0.07168577563658773
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m-3,0.0323771724257,0.08620589971542358,-0.053828727289723585
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m-2,0.0405303457944,0.03491181507706642,0.005618530717333578
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m-1,0.218391151161,0.29349449276924133,-0.07510334160824134
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m+0,0.000806016859385,8.194512338377535e-05,0.0007240717360012247
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m+1,0.197558082487,0.4651152789592743,-0.2675571964722743
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m+2,0.0756440550857,0.03398463502526283,0.04165942006043717
K6X_D100_D140_D145_D155_D225_D230,s,455,eta_m+3,0.151352991158,0.08620589971542358,0.06514709144257641
K6X_D100_D140_D145_D155_D225_D230,s,455,T_proxy,0.7166598149721772,0.7586917281150818,-0.04203191314290455
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m-3,0.0018341367878,0.010379963554441929,-0.008545826766641928
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m-2,0.00867247465561,0.04836726188659668,-0.03969478723098668
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m-1,0.0128301114796,0.04272471368312836,-0.029894602203528357
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m+0,0.534625954294,0.7414090633392334,-0.20678310904523345
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m+1,0.00592770532552,0.07138922065496445,-0.06546151532944444
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m+2,0.0108515859371,0.07534977793693542,-0.06449819199983542
K6X_D100_D200_D205_D210_D215_D220,p,445,eta_m+3,0.00413078201595,0.010379963554441929,-0.0062491815384919285
K6X_D100_D200_D205_D210_D215_D220,p,445,T_proxy,0.5788727504950051,0.8555229902267456,-0.2766502397317405
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m-3,0.00230883060403,0.007144157309085131,-0.004835326705055131
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m-2,0.00100588478467,0.06658609956502914,-0.06558021478035915
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m-1,0.0175578490049,0.06167197972536087,-0.04411413072046087
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m+0,0.512239757802,0.6730244755744934,-0.16078471777249337
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m+1,0.0120541457009,0.07562757283449173,-0.06357342713359174
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m+2,0.0139186378317,0.10880153626203537,-0.09488289843033537
K6X_D100_D200_D205_D210_D215_D220,p,446,eta_m+3,0.000652873259248,0.007144157309085131,-0.006491284049837131
K6X_D100_D200_D205_D210_D215_D220,p,446,T_proxy,0.5597379789875444,0.8103240132331848,-0.2505860342456404
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m-3,0.00429905079202,0.003760948311537504,0.0005381024804824962
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m-2,0.0011849999055,0.09251007437705994,-0.09132507447155994
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m-1,0.0188607091651,0.012116632424294949,0.006744076740805051
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m+0,0.460042894036,0.6981786489486694,-0.23813575491266942
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m+1,0.0202075229075,0.016798313707113266,0.003409209200386735
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m+2,0.0152154802645,0.17287445068359375,-0.15765897041909374
K6X_D100_D200_D205_D210_D215_D220,p,447,eta_m+3,0.000590487905902,0.003760948311537504,-0.0031704604056355043
K6X_D100_D200_D205_D210_D215_D220,p,447,T_proxy,0.5204011449763855,0.7270935773849487,-0.20669243240856328
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m-3,0.00661956755981,0.0028144079260528088,0.0038051596337571915
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m-2,0.00345330272865,0.018448544666171074,-0.014995241937521074
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m-1,0.0174917962274,0.01495382096618414,0.0025379752612158593
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m+0,0.427527218013,0.8455411195755005,-0.4180139015625005
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m+1,0.0231828118335,0.0476982444524765,-0.024515432618976502
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m+2,0.0164173035012,0.06772933900356293,-0.05131203550236293
K6X_D100_D200_D205_D210_D215_D220,p,448,eta_m+3,0.0017738914034,0.0028144079260528088,-0.0010405165226528088
K6X_D100_D200_D205_D210_D215_D220,p,448,T_proxy,0.49646589126723506,0.9081931710243225,-0.41172727975708745
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m-3,0.0105320040487,0.006579779088497162,0.003952224960202838
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m-2,0.00848966268953,0.006043246015906334,0.0024464166736236654
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m-1,0.0224002847626,0.017297502607107162,0.0051027821554928375
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m+0,0.392403545591,0.8580563068389893,-0.46565276124798927
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m+1,0.0246158621587,0.05609411001205444,-0.031478247853354444
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m+2,0.018561448945,0.049349285662174225,-0.030787836717174225
K6X_D100_D200_D205_D210_D215_D220,p,449,eta_m+3,0.0042915583856,0.006579779088497162,-0.002288220702897162
K6X_D100_D200_D205_D210_D215_D220,p,449,T_proxy,0.48129436658148944,0.9314479231834412,-0.4501535566019517
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m-3,0.015661989674,0.01148388534784317,0.004178104326156829
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m-2,0.0150092968729,0.004066665191203356,0.010942631681696645
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m-1,0.0372599195014,0.013378772884607315,0.023881146616792685
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m+0,0.356343618493,0.8529493808746338,-0.4966057623816338
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m+1,0.0264761444812,0.06109359860420227,-0.03461745412300227
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m+2,0.0190541851509,0.04554380476474762,-0.02648961961384762
K6X_D100_D200_D205_D210_D215_D220,p,450,eta_m+3,0.00714964484953,0.01148388534784317,-0.00433424049831317
K6X_D100_D200_D205_D210_D215_D220,p,450,T_proxy,0.47695479902322946,0.9274218082427979,-0.4504670092195684
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m-3,0.0226904545615,0.017504766583442688,0.0051856879780573135
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m-2,0.0227808094497,0.0075251818634569645,0.015255627586243034
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m-1,0.0644244348112,0.00930186826735735,0.05512256654384265
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m+0,0.324769700744,0.8325084447860718,-0.5077387440420718
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m+1,0.0261276897058,0.06948105990886688,-0.043353370203066885
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m+2,0.0164991795891,0.046173952519893646,-0.029674772930793646
K6X_D100_D200_D205_D210_D215_D220,p,451,eta_m+3,0.00830689448574,0.017504766583442688,-0.009197872097702687
K6X_D100_D200_D205_D210_D215_D220,p,451,T_proxy,0.4855991633470279,0.9112913608551025,-0.42569219750807463
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m-3,0.00377613836747,0.023461634293198586,-0.019685495925728585
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m-2,0.0295290370617,0.016577277332544327,0.012951759729155674
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m-1,0.0317290915824,0.010606960393488407,0.02112213118891159
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m+0,0.314717272304,0.7914652228355408,-0.4767479505315408
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m+1,0.0138923440558,0.08493560552597046,-0.07104326147017045
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m+2,0.0321003466788,0.049491703510284424,-0.017391356831484427
K6X_D100_D200_D205_D210_D215_D220,p,452,eta_m+3,0.00726458822537,0.023461634293198586,-0.016197046067828586
K6X_D100_D200_D205_D210_D215_D220,p,452,T_proxy,0.4330088182756743,0.8870077729225159,-0.4539989546468416
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m-3,0.00764446388656,0.026219038292765617,-0.018574574406205618
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m-2,0.0216390393565,0.027639135718345642,-0.006000096361845644
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m-1,0.0423605334469,0.022773848846554756,0.019586684600345246
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m+0,0.42287745931,0.7447404861450195,-0.32186302683501955
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m+1,0.0193643691786,0.1032184362411499,-0.0838540670625499
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m+2,0.0163706899643,0.049189988523721695,-0.03281929855942169
K6X_D100_D200_D205_D210_D215_D220,p,453,eta_m+3,0.00335626909437,0.026219038292765617,-0.022862769198395617
K6X_D100_D200_D205_D210_D215_D220,p,453,T_proxy,0.5336128242368054,0.8707327842712402,-0.3371199600344348
K6X_D100_D200_D205_D210_D215_D220,p,454,eta_m-3,0.00992001359451,0.020464017987251282,-0.010544004392741281
K6X_D100_D200_D205_D210_D215_D220,p,454,eta_m-2,0.0211508486329,0.041487470269203186,-0.020336621636303186
K6X_D100_D200_D205_D210_D215_D220,p,454,eta_m-1,0.0547280015769,0.05184964835643768,0.0028783532204623152
