source_fsp_path,material_name,frequency_hz,wavelength_nm,epsilon_real,epsilon_imag,n_real,k_imag,data_kind,interpolation_method
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1148545176544416.5,261.0193,5.55717540090244,0.0,2.3573662,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1160634896422924.2,258.3004000000001,5.337201464834559,0.0,2.3102384,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1172724885824654.0,255.63750000000002,5.1369769201,0.0,2.26649,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1184814618087254.8,253.029,4.95456759464164,0.0,2.2258858,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1196904809338807.2,250.47310000000002,4.78812383495524,0.0,2.1881782,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1208994605764282.8,247.96840000000003,4.635911093195561,0.0,2.1531166,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1221084886678190.5,245.51320000000004,4.49632855884304,0.0,2.1204548,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1233174368578683.2,243.10630000000003,4.36791357398916,0.0,2.0899554,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1245264544374568.8,240.7460000000001,4.24934027589184,0.0,2.0613928,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1257354673949832.8,238.43110000000001,4.13940021306256,0.0,2.0345516,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1269444233664916.0,236.16039999999998,4.036997155983999,0.0,2.009228,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1281534571525791.2,233.9324,3.94112544743824,0.0,1.9852268,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1293624050793497.5,231.7462,3.8508591244323602,0.0,1.9623606,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1305714574414754.8,229.6003,3.76533766452484,0.0,1.9404478,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1317804380688888.5,227.49390000000005,3.68375778561924,0.0,1.9193118,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1329894173603908.8,225.42579999999998,3.6053609313294404,0.0,1.8987788,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1341984342525276.8,223.39490000000004,3.5294340335694403,0.0,1.8786788,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1354074307939058.8,221.40030000000002,3.45531142587024,0.0,1.8588468,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1366164290173668.5,219.441,3.38238002997504,0.0,1.8391248,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1378254106247767.2,217.51610000000002,3.31009555294224,0.0,1.8193668,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1390343768594228.8,215.6247,3.2379987091360003,0.0,1.799444,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1402434149896755.8,213.76580000000004,3.16573910290576,0.0,1.7792524,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1414523711562017.0,211.9388,3.09308759654976,0.0,1.7587176,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1426613715346761.8,210.14270000000002,3.0199571814457604,0.0,1.7378024,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1438703627275205.2,208.3768,2.94640589349604,0.0,1.7165098,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1450793760945953.0,206.64029999999997,2.87262092620864,0.0,1.6948808,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1462883915435570.2,204.9325,2.7989116008270396,0.0,1.6729948,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1474973323860729.0,203.2528,2.725662317764,0.0,1.650958,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1487063550996699.8,201.6003,2.6533008756993604,0.0,1.6288956,0.0,native_sampled,none
F:\wc_312\MDC_blue_oujizi_m\m_1.fsp,tio22,1499153432062587.8,199.97450000000003,2.582265805249,0.0,1.606943,0.0,native_sampled,none
