candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,corrected_proxy_peak_abs_angle_deg,corrected_proxy_angular_FWHM_deg,angular_fwhm_bounded,normal_window_response_0_5,normal_window_response_0_10,offaxis_20_60_response,offaxis_30_40_response,corrected_normal_offaxis_ratio,offaxis_peak_30_40_to_normal_ratio,offaxis_peak_20_60_to_normal_ratio,strongest_peak_angle,second_peak_angle,second_to_first_peak_ratio,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,near_normal_spectrum_0_5_peak,near_normal_spectrum_0_10_peak,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm,distance_to_R2_4B_OPT_06361,distance_to_R2_4B_OPT_06176,failure_mode,pass_level
R2_4D2_OPT_05588,4,12,263,78,41,0.9803,1.0241,0.7854,1.0364,0.0651,0.0269,True,-405.48291,6.0,29.889,True,0.0,0.0,0.0,0.0,1.917033,0.195398,0.52164,6.0,32.5,0.05482,461.0,999.0,False,6.65807e-05,0.0001377488,0.051283,0.747428,0.948717,0.79296496,476.385,7.506,17.728,2731,1.143474,1.256114,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10695,10,8,326,8,43,1.0442,1.0131,0.9294,0.8708,0.0299,-0.0309,True,-405.483028,6.0,29.843,True,7.14455e-05,0.0001478651,7.59677e-05,3.03507e-05,1.94642,0.205259,0.513764,6.0,32.0,0.055671,445.0,999.0,False,0.3061193872,0.6335513899,0.058112,0.715015,0.941888,0.76741258,436.158,8.254,17.635,3016,1.097467,1.061857,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00975,9,4,183,59,26,1.1599,1.0169,0.9093,0.8951,-0.1407,0.0224,True,-405.485432,6.0,29.94,True,8.07e-08,1.669e-07,8.85e-08,2.86e-08,1.885938,0.171077,0.53024,6.0,33.5,0.05338,461.0,999.0,False,0.0010024158,0.0020731248,0.043848,0.285859,0.956152,0.51231382,478.692,10.103,17.828,2281,1.576555,1.607772,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04424,9,6,357,89,33,1.1691,0.9952,0.928,0.979,-0.1225,-0.0919,True,-405.485657,6.0,29.941,True,1.27e-08,2.62e-08,1.39e-08,4.6e-09,1.885754,0.177247,0.530292,6.0,33.5,0.053682,461.0,999.0,False,0.0001825491,0.0003775348,0.043835,0.280418,0.956165,0.50893995,481.384,10.628,17.828,2810,1.257405,1.614387,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04221,4,4,194,11,8,1.1299,0.8957,0.9481,0.7802,-0.0296,-0.0901,True,-405.487552,6.0,29.864,True,8e-10,1.6e-09,8e-10,3e-10,1.932291,0.205371,0.51752,6.0,32.0,0.055613,461.0,999.0,False,6.02362e-05,0.0001246458,0.054927,0.353798,0.945073,0.54811307,480.509,9.63,17.678,1317,1.880798,1.907143,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07308,9,11,315,36,37,0.8848,1.0064,0.8745,0.7723,-0.0539,-0.133,True,-405.488428,7.5,10.954,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.0,0.0,445.0,999.0,False,0.0,0.0,0.597614,0.939697,0.402386,0.38661333,426.411,4.628,10.476,3063,0.749798,0.911434,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11998,5,12,260,63,29,1.069,0.9334,0.9861,1.0226,0.0494,0.0045,True,-405.489832,6.0,29.876,True,5.99499e-05,0.0001240432,6.44189e-05,2.48042e-05,1.92557,0.199964,0.519327,6.0,32.5,0.0551,461.0,999.0,False,0.102203829,0.2114712587,0.053301,0.295106,0.946699,0.51293929,472.29,9.547,17.7,2937,1.175039,1.236307,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02312,6,11,217,29,61,0.9479,0.7962,0.917,0.8125,0.0712,-0.0034,True,-405.489896,7.5,10.96,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.0,0.0,445.0,999.0,False,0.0,0.0,0.615527,0.949805,0.384473,0.37192875,406.069,4.079,10.208,2502,1.253847,1.072436,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07568,9,7,248,50,53,1.1177,1.0225,1.2297,0.7983,0.1188,-0.0766,True,-405.492406,6.0,29.949,True,4.45e-08,9.2e-08,4.89e-08,1.64e-08,1.880435,0.178558,0.531792,6.0,33.5,0.053677,461.0,999.0,False,0.0018475526,0.0038207353,0.04258,0.407218,0.95742,0.5885184,476.249,8.961,17.845,2807,1.436815,1.260765,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10224,10,8,311,36,71,1.028,1.1269,0.8842,0.9946,0.0193,0.068,True,-405.49416,6.0,29.864,True,1.2641e-06,2.6157e-06,1.3538e-06,5.441e-07,1.932087,0.207999,0.517575,6.0,32.0,0.055786,445.0,999.0,False,0.0163489747,0.0338306971,0.054939,0.531947,0.945061,0.65754073,431.865,8.96,17.678,3244,0.949194,0.937351,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08698,8,12,308,13,13,1.1038,0.7903,1.1362,1.0051,-0.029,0.0958,True,-405.494449,6.0,11.378,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,0.0,461.0,999.0,False,0.0,0.0,0.564972,0.048839,0.435028,0.16607009,504.097,8.806,10.794,3347,1.415322,1.477645,spectral_fwhm_gt8;spectral_peak_outside_450_456;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09753,7,9,183,63,15,1.0902,1.0172,0.8866,0.8777,-0.1138,0.0655,True,-405.495339,6.0,29.956,True,1.23434e-05,2.55249e-05,1.36068e-05,4.6017e-06,1.875893,0.180283,0.533079,6.0,33.5,0.053676,461.0,999.0,False,0.2133069846,0.4410949878,0.041507,0.830649,0.958493,0.8529837,469.731,7.608,17.86,2581,1.253302,1.347882,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09481,7,10,262,30,69,1.0737,1.1192,1.1557,0.8918,-0.1481,0.006,True,-405.49951,6.0,29.959,True,3.113e-07,6.438e-07,3.434e-07,1.086e-07,1.874799,0.168727,0.533391,6.0,34.0,0.053212,461.0,999.0,False,0.0034737067,0.0071831238,0.041189,0.284598,0.958811,0.51295321,476.651,9.671,17.864,3035,1.005537,1.276681,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_07331,9,7,344,27,84,0.9823,1.0701,0.9057,1.0431,0.1171,0.1294,True,-405.501047,6.5,28.893,True,0.0008689952,0.0018820848,0.0007583916,0.0003564489,2.481679,0.18939,0.402953,6.5,33.5,0.061029,461.0,999.0,False,0.4234782225,0.9171764444,0.220336,0.332168,0.779664,0.44121908,469.455,9.448,15.492,2948,1.249615,1.18799,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02042,9,7,330,15,27,1.0579,0.9995,1.0457,0.8569,-0.0467,0.126,True,-405.502178,6.0,29.897,True,9.53e-08,1.971e-07,1.031e-07,3.96e-08,1.911896,0.200796,0.523041,6.0,32.0,0.055078,445.0,999.0,False,0.0014599048,0.0030202287,0.050172,0.392824,0.949828,0.57496491,428.084,9.812,17.743,2753,1.202447,1.380373,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08251,6,11,269,87,47,0.8528,0.9986,0.7945,1.115,0.0791,-0.068,True,-405.503624,7.0,13.814,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,0.0,461.0,999.0,False,0.0,0.0,0.388959,0.680168,0.611041,0.48401135,498.607,6.322,13.255,2954,1.092335,1.01662,spectral_fwhm_gt8;spectral_peak_outside_450_456;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10654,5,4,223,54,57,1.0253,1.1893,0.8175,0.8083,0.1328,-0.0526,True,-405.504542,6.0,29.965,True,8.86e-08,1.832e-07,9.79e-08,3.19e-08,1.870953,0.173987,0.534487,6.0,33.5,0.053431,445.0,999.0,False,0.0037033129,0.0076575759,0.040291,0.500057,0.959709,0.64783967,430.701,8.734,17.876,1693,1.525152,1.468185,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_00996,9,11,229,35,44,1.0515,0.8087,0.9803,0.8899,-0.1476,0.1267,True,-405.504918,7.5,11.02,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,34.0,0.0,445.0,999.0,False,0.0,0.0,0.610697,0.725365,0.389303,0.31980778,400.007,5.014,10.276,3084,1.235792,1.305407,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06617,4,11,254,60,72,1.0263,1.0413,0.7626,1.102,-0.1258,-0.0726,True,-405.505053,6.0,29.965,True,0.0,0.0,0.0,0.0,1.87057,0.176351,0.534596,6.0,33.5,0.053533,461.0,999.0,False,2.54544e-05,5.26335e-05,0.04021,0.585366,0.95979,0.70111457,478.43,8.212,17.877,2672,1.167634,1.43303,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02950,9,8,210,80,85,0.8057,1.1077,0.9697,0.8193,-0.035,-0.0496,True,-405.50544,7.5,11.022,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.5,0.0,445.0,999.0,False,0.0,0.0,0.590991,0.734908,0.409009,0.338533,422.343,5.251,10.567,2810,0.9901,0.855512,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11115,7,9,343,57,78,1.0734,1.1275,0.8244,0.8711,0.1484,-0.0219,True,-405.508553,6.0,29.97,True,0.0,0.0,0.0,0.0,1.867887,0.168741,0.535364,6.0,34.0,0.053156,461.0,999.0,False,5.11153e-05,0.0001056904,0.039531,0.87864,0.960469,0.88470315,477.153,7.756,17.886,2837,1.011255,1.119496,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_09750,4,9,214,75,43,1.0558,0.938,0.9864,0.9292,0.0726,-0.1352,True,-405.508629,6.0,29.929,True,3.24e-08,6.69e-08,3.54e-08,1.29e-08,1.892638,0.193299,0.528363,6.0,32.5,0.054518,445.0,999.0,False,0.0017314217,0.0035811129,0.045583,0.491329,0.954417,0.63885208,429.82,8.84,17.805,2231,1.436795,1.414544,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10409,4,11,347,50,79,1.0572,1.0329,0.9708,1.0847,0.1448,-0.0458,True,-405.509209,6.0,29.971,True,0.0,0.0,0.0,0.0,1.867369,0.169975,0.535513,6.0,34.0,0.009559,461.0,999.0,False,2.721e-07,5.627e-07,0.039411,0.298258,0.960589,0.52243307,486.714,10.467,17.888,2865,1.294615,1.412076,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03258,7,9,326,42,26,1.0636,0.8203,1.2369,0.7509,-0.0861,0.0433,True,-405.510802,6.0,24.844,True,0.0,0.0,0.0,0.0,0.716227,0.171703,0.120544,6.0,33.0,0.003013,445.0,999.0,False,9.5673e-06,2.07983e-05,0.448532,0.593707,0.551468,0.40583036,429.934,7.016,12.378,2613,1.273197,1.572677,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11941,7,6,311,11,68,0.9877,1.244,0.9899,0.9255,0.028,0.0875,True,-405.511613,6.0,29.949,True,4.334e-07,9.113e-07,4.693e-07,1.913e-07,1.941675,0.209873,0.515019,6.0,32.0,0.05686,445.0,999.0,False,0.0029005427,0.0060994235,0.090845,0.236372,0.909155,0.45788866,428.523,10.155,17.217,2486,1.159192,1.266906,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_02999,8,12,283,25,20,1.0332,1.1668,1.0737,0.9352,-0.0692,0.0783,True,-405.512092,6.0,29.93,True,1.8e-09,3.8e-09,2e-09,7e-10,1.891866,0.194341,0.528579,6.0,32.5,0.054595,461.0,999.0,False,8.65282e-05,0.0001789655,0.045413,0.285796,0.954587,0.51143676,480.587,9.856,17.807,3485,0.940391,1.122684,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06351,4,10,354,10,33,0.9953,1.1186,0.9225,1.0807,0.1183,-0.1372,True,-405.513282,6.0,29.976,True,3.96e-08,8.19e-08,4.39e-08,1.47e-08,1.864132,0.178952,0.536443,6.0,33.5,0.053563,461.0,999.0,False,0.0007963022,0.0016464335,0.038674,0.448675,0.961326,0.61682408,478.663,9.848,17.898,2624,1.410896,1.493768,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_06910,6,10,336,5,27,1.1222,0.9786,0.7942,1.1176,-0.1144,0.1137,True,-405.514368,6.0,29.976,True,2.65e-07,5.479e-07,2.94e-07,9.88e-08,1.8637,0.180251,0.536567,6.0,33.5,0.053584,445.0,999.0,False,0.0058659535,0.0121283809,0.038578,0.586501,0.961422,0.70301683,430.591,9.035,17.899,2848,1.319009,1.607959,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05920,6,11,324,31,37,0.9709,1.1857,0.9143,1.1521,-0.0634,0.045,True,-405.515918,6.0,29.534,True,0.0007746298,0.0016070633,0.0007422359,0.000314855,2.165165,0.195919,0.461858,6.0,32.5,0.056288,445.0,999.0,False,0.7300777066,1.5146346619,0.102714,0.574594,0.897286,0.64917356,437.384,8.674,17.033,3198,0.931221,1.214435,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01751,9,5,338,4,5,1.2443,0.9525,0.8141,0.7545,0.0522,0.1364,True,-405.516207,6.0,29.919,True,4.25e-08,8.78e-08,4.63e-08,1.75e-08,1.89796,0.199314,0.526882,6.0,32.5,0.054919,445.0,999.0,False,0.0013551961,0.0028031484,0.046907,0.523504,0.953093,0.65789894,428.754,9.306,17.787,2379,1.69292,1.796767,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04555,8,12,351,26,61,1.0744,1.1881,0.9284,0.9265,-0.1379,-0.1478,True,-405.516873,6.0,29.981,True,0.0,0.0,0.0,0.0,1.861394,0.172416,0.537232,6.0,33.5,0.026836,461.0,999.0,False,9.5544e-06,1.97541e-05,0.037979,0.792969,0.962021,0.83256161,479.272,8.238,17.907,3544,0.864844,1.281656,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_01897,7,9,257,62,9,1.0536,1.1675,0.9944,0.811,0.1208,-0.1181,True,-405.517185,6.0,29.981,True,4e-10,7e-10,4e-10,1e-10,1.861114,0.178164,0.537313,6.0,33.5,0.05352,461.0,999.0,False,0.0004554262,0.0009416046,0.03794,0.731984,0.96206,0.7944589,475.197,7.578,17.908,2736,1.233181,1.174173,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04102,8,8,236,13,48,1.0519,1.1369,0.9604,0.9624,0.0991,0.1373,True,-405.518134,6.0,29.966,True,1.935e-06,4.001e-06,2.1399e-06,7.409e-07,1.869733,0.185179,0.534836,6.0,33.0,0.053939,445.0,999.0,False,0.0188688397,0.0390158654,0.040064,0.401454,0.959936,0.58646793,432.008,9.059,17.879,2823,1.309806,1.102924,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_12995,6,10,251.0,90,64.0,0.9545,0.8001,0.8752,0.7646,0.0622,-0.1031,True,-405.518179,7.5,11.073,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.0,0.0,461.0,999.0,False,1.3e-09,3.6e-09,0.609357,0.935864,0.390643,0.37435781,471.939,3.952,10.297,2405.0,1.204985,1.223149,peak_angle_gt7;spectral_fwhm_gt8;spectral_peak_outside_450_456;peak_angle_rule;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_08173,6,4,293,1,7,1.1095,0.9568,0.8657,0.808,0.0765,0.1253,True,-405.520666,6.0,29.947,True,1.2e-09,2.5e-09,1.3e-09,5e-10,1.881117,0.192204,0.531599,6.0,32.5,0.054354,461.0,999.0,False,8.69139e-05,0.0001797403,0.042847,0.369167,0.957153,0.56468092,480.13,9.585,17.842,1728,1.703405,1.757805,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_05195,6,5,345,66,59,1.0448,1.2227,0.7887,1.2396,-0.1317,-0.0646,True,-405.520896,6.0,29.989,True,5.3016e-06,1.0964e-05,5.9036e-06,1.9145e-06,1.857155,0.174618,0.538458,6.0,33.5,0.053376,461.0,999.0,False,0.0105024187,0.0217195629,0.037658,0.220352,0.962342,0.47465458,477.009,10.813,17.912,2362,1.373628,1.707984,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_03870,6,5,333,61,17,0.98,0.895,0.8335,0.8327,-0.0991,0.0324,True,-405.52098,7.0,27.924,True,2.8e-09,6.2e-09,1.9e-09,1.4e-09,3.222909,0.218073,0.310279,7.0,33.5,0.067339,445.0,999.0,False,0.0016504778,0.0037400296,0.344145,0.630363,0.655855,0.49827624,432.591,7.397,13.846,1889,1.237656,1.608017,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_04953,7,9,214,65,85,1.0889,0.9434,0.9474,1.0057,-0.006,-0.0001,True,-405.521827,6.0,29.889,True,2.613e-07,5.407e-07,2.822e-07,1.142e-07,1.915876,0.211194,0.521955,6.0,31.5,0.056114,445.0,999.0,False,0.0041039709,0.0084907238,0.051317,0.373797,0.948683,0.56253896,429.942,9.354,17.727,2772,1.171014,1.108109,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;normal5_below_population_threshold;normal10_below_population_threshold;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_10902,6,10,353,65,29,1.1499,0.8869,0.9512,0.9899,0.0251,0.0373,True,-405.524157,6.0,28.816,True,0.0010979143,0.002282031,0.0009730335,0.0004767972,2.345275,0.208935,0.426389,6.0,32.0,0.057813,461.0,999.0,False,0.5447699197,1.1323123071,0.134468,0.434278,0.865532,0.54725917,469.531,9.464,16.605,2821,1.133372,1.428262,angular_fwhm_gt15;spectral_fwhm_gt8;spectral_peak_outside_450_456;angular_fwhm_rule;offaxis20_60_above_threshold;offaxis30_40_above_threshold;30_40_to_normal_above_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
R2_4D2_OPT_11827,8,9,226,40,64,1.2076,0.8355,0.8758,1.048,-0.0886,0.0794,True,-405.526679,7.0,13.907,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,0.0,445.0,999.0,False,0.0,0.0,0.387345,0.569051,0.612655,0.44103963,420.422,6.791,13.282,2860,1.361476,1.382857,spectral_fwhm_gt8;spectral_peak_outside_450_456;normal5_below_population_threshold;normal10_below_population_threshold;normal_offaxis_ratio_below_threshold;spectral_fwhm_rule;spectral_peak_rule,fail_corrected_proxy
