path,read_status,terms_hit,line_numbers,evidence_snippets,supports_sio2_tio2,supports_453_or_450,supports_100_52_nm,supports_m8,supports_dipole_source,supports_planewave
F:\wc_312\MDC_green_D1\D1_24d22_14_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;60;61;63;66;67,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L60: 11.0057% complete. Elapsed simulation time: 1.10057e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 6.80754e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.80754e-06 | L63: Completed 3234 iterations, or 1.100574e-13s of Simulation Time | L66: collecting TM monitor data | L67: collecting TE monitor data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_15_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;53;60;61;63;64,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L53: Peak memory used by end of meshing: 0.080522 GiB | L60: 11.0057% complete. Elapsed simulation time: 1.10057e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 6.65679e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.65679e-06 | L63: Completed 3234 iterations, or 1.100574e-13s of Simulation Time | L64: Peak memory used running the simulation: 0.080522 GiB",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_16_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;53;60;61;63;64,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L53: Peak memory used by end of meshing: 0.080552 GiB | L60: 11.0057% complete. Elapsed simulation time: 1.10057e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 6.23001e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.23001e-06 | L63: Completed 3234 iterations, or 1.100574e-13s of Simulation Time | L64: Peak memory used running the simulation: 0.080552 GiB",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_17_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;60;61;63;66;67,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L60: 11.0057% complete. Elapsed simulation time: 1.10057e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 7.53597e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.53597e-06 | L63: Completed 3234 iterations, or 1.100574e-13s of Simulation Time | L66: collecting TM monitor data | L67: collecting TE monitor data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_18_p0.log,ok,100;52;ITO;MDC;source,11;16;39;41;47;48;49;50;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L16: Peak memory used by end of initialization: 0.078523 GiB | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.84817e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_19_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.70982e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_1_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;62;64;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 9.1946e-06 | L64: Completed 5052 iterations, or 1.719264e-13s of Simulation Time | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data",false,true,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_20_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;60;61;63;66;67,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L60: 11.0057% complete. Elapsed simulation time: 1.10057e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 9.44557e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 9.44557e-06 | L63: Completed 3234 iterations, or 1.100574e-13s of Simulation Time | L66: collecting TM monitor data | L67: collecting TE monitor data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_21_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;60;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L60: 11.3495% complete. Elapsed simulation time: 1.13495e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 5.10061e-06 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.10061e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_22_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.33605e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_23_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 5.83071e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_24_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.33633e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_25_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;53;61;64;66;67,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L53: Peak memory used by end of meshing: 0.080525 GiB | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.93615e-06 | L64: Peak memory used running the simulation: 0.080525 GiB | L66: collecting TM monitor data | L67: collecting TE monitor data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_26_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.89602e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_2_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;62;67;68;69;70,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.43938e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data | L70: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_3_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;62;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 16.1615% complete. Elapsed simulation time: 1.61615e-13 secs. Max time remaining: 3 secs. Auto Shutoff: 7.05288e-06 | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.05288e-06 | L67: collecting TM monitor data | L68: collecting TE monitor data | L69: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_4_p0.log,ok,100;453;52;ITO;MDC;source,11;39;41;47;48;49;50;53;61;62;64;65,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L53: Peak memory used by end of meshing: 0.080453 GiB | L61: 15.2923% complete. Elapsed simulation time: 1.52923e-13 secs. Max time remaining: 4 secs. Auto Shutoff: 8.91144e-06 | L62: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.91144e-06 | L64: Completed 4599 iterations, or 1.529229e-13s of Simulation Time | L65: Peak memory used running the simulation: 0.080453 GiB",false,true,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_5_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.08203e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_6_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.33655e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_7_p0.log,ok,100;52;ITO;MDC;source,11;16;39;41;47;48;49;50;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L16: Peak memory used by end of initialization: 0.078752 GiB | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 7.68097e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_8_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;56;61;66;67;68,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L56: 0.16335% complete. Elapsed simulation time: 1.6335e-15 secs. Max time remaining: 1 min, 52 secs. Auto Shutoff: 1 | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 6.56431e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data",false,false,true,false,false,false
F:\wc_312\MDC_green_D1\D1_24d22_9_p0.log,ok,100;52;ITO;MDC;source,11;39;41;47;48;49;50;61;66;67;68;69,"L11: Running fsp file: N:\Program Files\ANSYS Inc\v251\Lumerical\bin\fdtd-engine-msmpi.exe -t 1 -remote -hide -shared-solve-license QU5TWVNfTElDRU5TSU5HX0NPTlRFWFRfREFUQT08QU5TWVNfTElDR | L39: Starting to add sources to simulation | L41: Adding Gaussian source propagating in Y | L47: Starting to add monitors to Simulation | L48: Adding analysis monitor | L49: Adding frequency monitor | L50: Adding time monitor | L61: 100% complete. Max time remaining: 0 mins, 0 secs. Auto Shutoff: 8.6705e-06 | L66: collecting TM monitor data | L67: collecting TE monitor data | L68: collecting TM source data | L69: collecting TE source data",false,false,true,false,false,false
