theta_index,delta_theta_deg,L1_nm,W1_nm,L2_nm,W2_nm,D_nm,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,direct_headroom_over_60_nm,periodic_headroom_over_60_nm,nearest_direct_pair,nearest_periodic_pair,global_nearest_pair,direct_overlap_or_touch,no_direct_or_periodic_overlap_or_touch,cell_containment_pass,current_inherited_gate_pass,geometry_hash_sha256,scan_method
25,80.25,258,88,198,78,217,68.825319503138,66.825319503138,66.825319503138,8.825319503138,6.825319503138,"{""distance_nm"": 68.82531950313833, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.671085422211576, 64.5], ""point_b_nm"": [-21.671085422211583, -4.325319503138338], ""touch_or_overlap"": false}","{""distance_nm"": 66.82531950313833, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.671085422211576, 152.5], ""point_b_nm"": [21.671085422211583, 219.32531950313833], ""touch_or_overlap"": false}","{""distance_nm"": 66.82531950313833, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.671085422211576, 152.5], ""point_b_nm"": [21.671085422211583, 219.32531950313833], ""touch_or_overlap"": false}",True,True,True,True,f57d170ade384c02e2b68a9ebc9f852181a7a432e338d89cad5a17c255ef05f8,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
26,80.26,258,88,198,78,217,68.829103407721,66.829103407721,66.829103407721,8.829103407721,6.829103407721,"{""distance_nm"": 68.82910340772123, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.689267003768634, 64.5], ""point_b_nm"": [-21.689267003768627, -4.32910340772124], ""touch_or_overlap"": false}","{""distance_nm"": 66.82910340772125, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.689267003768634, 152.5], ""point_b_nm"": [21.689267003768627, 219.32910340772125], ""touch_or_overlap"": false}","{""distance_nm"": 66.82910340772125, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.689267003768634, 152.5], ""point_b_nm"": [21.689267003768627, 219.32910340772125], ""touch_or_overlap"": false}",True,True,True,True,4ba2c6ac9b2cb63cb62b28e0ca16d28ce653a361279f1f7a1af7710d528d0788,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
27,80.27,258,88,198,78,217,68.832890485531,66.832890485531,66.832890485531,8.832890485531,6.832890485531,"{""distance_nm"": 68.83289048553111, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.70744792463276, 64.5], ""point_b_nm"": [-21.707447924632763, -4.332890485531105], ""touch_or_overlap"": false}","{""distance_nm"": 66.8328904855311, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.70744792463276, 152.5], ""point_b_nm"": [21.707447924632763, 219.3328904855311], ""touch_or_overlap"": false}","{""distance_nm"": 66.8328904855311, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.70744792463276, 152.5], ""point_b_nm"": [21.707447924632763, 219.3328904855311], ""touch_or_overlap"": false}",True,True,True,True,dafaef26dc0b9793bd3d3a302c0ae7de4e1d7cb3f17e2d5439805ba7a6c5c47f,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
28,80.28,258,88,198,78,217,68.836680736453,66.836680736453,66.836680736453,8.836680736453,6.836680736453,"{""distance_nm"": 68.83668073645256, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.725628184250297, 64.5], ""point_b_nm"": [-21.72562818425028, -4.3366807364525695], ""touch_or_overlap"": false}","{""distance_nm"": 66.83668073645256, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.725628184250297, 152.5], ""point_b_nm"": [21.72562818425028, 219.33668073645256], ""touch_or_overlap"": false}","{""distance_nm"": 66.83668073645256, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.725628184250297, 152.5], ""point_b_nm"": [21.72562818425028, 219.33668073645256], ""touch_or_overlap"": false}",True,True,True,True,1f393b05c2ac1ec26d0ada5b45f672cece98585d973b247d1abd1203d7bc4997,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
29,80.29,258,88,198,78,217,68.840474160370,66.840474160370,66.840474160370,8.840474160370,6.840474160370,"{""distance_nm"": 68.84047416037019, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.743807782067293, 64.5], ""point_b_nm"": [-21.74380778206729, -4.340474160370186], ""touch_or_overlap"": false}","{""distance_nm"": 66.84047416037018, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.743807782067293, 152.5], ""point_b_nm"": [21.74380778206729, 219.34047416037018], ""touch_or_overlap"": false}","{""distance_nm"": 66.84047416037018, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.743807782067293, 152.5], ""point_b_nm"": [21.74380778206729, 219.34047416037018], ""touch_or_overlap"": false}",True,True,True,True,84a54bea54c3c7f5885ddee626074766222e6f6b4ff63e0114053d2f3b5560d5,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
30,80.30,258,88,198,78,217,68.844270757168,66.844270757168,66.844270757168,8.844270757168,6.844270757168,"{""distance_nm"": 68.8442707571684, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.76198671753002, 64.5], ""point_b_nm"": [-21.761986717530018, -4.344270757168398], ""touch_or_overlap"": false}","{""distance_nm"": 66.8442707571684, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.76198671753002, 152.5], ""point_b_nm"": [21.761986717530018, 219.3442707571684], ""touch_or_overlap"": false}","{""distance_nm"": 66.8442707571684, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.76198671753002, 152.5], ""point_b_nm"": [21.761986717530018, 219.3442707571684], ""touch_or_overlap"": false}",True,True,True,True,1d474865539655f59d3dc7945828dbff986df076af29e3428126a8536be0beb7,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
31,80.31,258,88,198,78,217,68.848070526732,66.848070526732,66.848070526732,8.848070526732,6.848070526732,"{""distance_nm"": 68.84807052673155, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.780164990084756, 64.5], ""point_b_nm"": [-21.780164990084764, -4.348070526731543], ""touch_or_overlap"": false}","{""distance_nm"": 66.84807052673156, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.780164990084756, 152.5], ""point_b_nm"": [21.780164990084764, 219.34807052673156], ""touch_or_overlap"": false}","{""distance_nm"": 66.84807052673156, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.780164990084756, 152.5], ""point_b_nm"": [21.780164990084764, 219.34807052673156], ""touch_or_overlap"": false}",True,True,True,True,3c96db9f80f88790561557db893d8935409ad2c98fce5d6f75414b831b5e2ac5,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
32,80.32,258,88,198,78,217,68.851873468944,66.851873468944,66.851873468944,8.851873468944,6.851873468944,"{""distance_nm"": 68.8518734689439, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.7983425991777, 64.5], ""point_b_nm"": [-21.7983425991777, -4.351873468943892], ""touch_or_overlap"": false}","{""distance_nm"": 66.8518734689439, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.7983425991777, 152.5], ""point_b_nm"": [21.7983425991777, 219.3518734689439], ""touch_or_overlap"": false}","{""distance_nm"": 66.8518734689439, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.7983425991777, 152.5], ""point_b_nm"": [21.7983425991777, 219.3518734689439], ""touch_or_overlap"": false}",True,True,True,True,c01ac3cea6bec23c636531d4783ebf8200ae6a2ba6557bb0eb7d6e8bf3d32894,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
33,80.33,258,88,198,78,217,68.855679583690,66.855679583690,66.855679583690,8.855679583690,6.855679583690,"{""distance_nm"": 68.85567958368958, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.816519544255186, 64.5], ""point_b_nm"": [-21.816519544255204, -4.355679583689577], ""touch_or_overlap"": false}","{""distance_nm"": 66.85567958368958, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.816519544255186, 152.5], ""point_b_nm"": [21.816519544255204, 219.35567958368958], ""touch_or_overlap"": false}","{""distance_nm"": 66.85567958368958, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.816519544255186, 152.5], ""point_b_nm"": [21.816519544255204, 219.35567958368958], ""touch_or_overlap"": false}",True,True,True,True,aba54863a040ae22bb90d4bdb210c04227c424f2fb6b350bab6f09d4e50d7f3e,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
34,80.34,258,88,198,78,217,68.859488870853,66.859488870853,66.859488870853,8.859488870853,6.859488870853,"{""distance_nm"": 68.85948887085269, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.834695824763486, 64.5], ""point_b_nm"": [-21.834695824763493, -4.359488870852683], ""touch_or_overlap"": false}","{""distance_nm"": 66.85948887085269, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.834695824763486, 152.5], ""point_b_nm"": [21.834695824763493, 219.3594888708527], ""touch_or_overlap"": false}","{""distance_nm"": 66.85948887085269, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.834695824763486, 152.5], ""point_b_nm"": [21.834695824763493, 219.3594888708527], ""touch_or_overlap"": false}",True,True,True,True,79b59f02f3a923e65efc5e80777153a5a10675b170d4953b27208e5a59bd78bd,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
35,80.35,258,88,198,78,217,68.863301330317,66.863301330317,66.863301330317,8.863301330317,6.863301330317,"{""distance_nm"": 68.86330133031716, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.852871440148903, 64.5], ""point_b_nm"": [-21.85287144014891, -4.363301330317162], ""touch_or_overlap"": false}","{""distance_nm"": 66.86330133031717, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.852871440148903, 152.5], ""point_b_nm"": [21.85287144014891, 219.36330133031717], ""touch_or_overlap"": false}","{""distance_nm"": 66.86330133031717, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.852871440148903, 152.5], ""point_b_nm"": [21.85287144014891, 219.36330133031717], ""touch_or_overlap"": false}",True,True,True,True,46d49145ff0421999a90f17d5c86c1f180e8c177be58f02040161740d08f932c,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
36,80.36,258,88,198,78,217,68.867116961967,66.867116961967,66.867116961967,8.867116961967,6.867116961967,"{""distance_nm"": 68.86711696196687, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.871046389857796, 64.5], ""point_b_nm"": [-21.8710463898578, -4.367116961966868], ""touch_or_overlap"": false}","{""distance_nm"": 66.86711696196687, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.871046389857796, 152.5], ""point_b_nm"": [21.8710463898578, 219.36711696196687], ""touch_or_overlap"": false}","{""distance_nm"": 66.86711696196687, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.871046389857796, 152.5], ""point_b_nm"": [21.8710463898578, 219.36711696196687], ""touch_or_overlap"": false}",True,True,True,True,a2d11ee19e17c3fc56fc933141f6d16b00c1cccad1ad45ab3686766b7a9414af,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
37,80.37,258,88,198,78,217,68.870935765686,66.870935765686,66.870935765686,8.870935765686,6.870935765686,"{""distance_nm"": 68.87093576568559, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.889220673336524, 64.5], ""point_b_nm"": [-21.88922067333652, -4.370935765685593], ""touch_or_overlap"": false}","{""distance_nm"": 66.87093576568557, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.889220673336524, 152.5], ""point_b_nm"": [21.88922067333652, 219.37093576568557], ""touch_or_overlap"": false}","{""distance_nm"": 66.87093576568557, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.889220673336524, 152.5], ""point_b_nm"": [21.88922067333652, 219.37093576568557], ""touch_or_overlap"": false}",True,True,True,True,df269866fd2c124839759cbaad975362e102e3f22935102ffd3e0bb5fbe0b257,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
38,80.38,258,88,198,78,217,68.874757741357,66.874757741357,66.874757741357,8.874757741357,6.874757741357,"{""distance_nm"": 68.87475774135697, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.907394290031462, 64.5], ""point_b_nm"": [-21.907394290031455, -4.37475774135698], ""touch_or_overlap"": false}","{""distance_nm"": 66.87475774135697, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.907394290031462, 152.5], ""point_b_nm"": [21.907394290031455, 219.37475774135697], ""touch_or_overlap"": false}","{""distance_nm"": 66.87475774135697, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.907394290031462, 152.5], ""point_b_nm"": [21.907394290031455, 219.37475774135697], ""touch_or_overlap"": false}",True,True,True,True,c78df90b7a5959b0422e7870bdc47e2c1a3c9232606024ef63a7431b03177bbf,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
39,80.39,258,88,198,78,217,68.878582888865,66.878582888865,66.878582888865,8.878582888865,6.878582888865,"{""distance_nm"": 68.87858288886464, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.925567239388997, 64.5], ""point_b_nm"": [-21.925567239388997, -4.378582888864637], ""touch_or_overlap"": false}","{""distance_nm"": 66.87858288886463, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.925567239388997, 152.5], ""point_b_nm"": [21.925567239388997, 219.37858288886463], ""touch_or_overlap"": false}","{""distance_nm"": 66.87858288886463, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.925567239388997, 152.5], ""point_b_nm"": [21.925567239388997, 219.37858288886463], ""touch_or_overlap"": false}",True,True,True,True,204b03c3d32b4d7af64666c6d98799637828cf857a73e99f86e9cabc6bcf7222,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
40,80.40,258,88,198,78,217,68.882411208092,66.882411208092,66.882411208092,8.882411208092,6.882411208092,"{""distance_nm"": 68.88241120809202, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.943739520855587, 64.5], ""point_b_nm"": [-21.943739520855583, -4.382411208092019], ""touch_or_overlap"": false}","{""distance_nm"": 66.88241120809201, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.943739520855587, 152.5], ""point_b_nm"": [21.943739520855583, 219.382411208092], ""touch_or_overlap"": false}","{""distance_nm"": 66.88241120809201, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.943739520855587, 152.5], ""point_b_nm"": [21.943739520855583, 219.382411208092], ""touch_or_overlap"": false}",True,True,True,True,64fb51a2e95649d4038ed18d61b406143ad8ebd59be021a1d69b87d49aac4d6d,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
41,80.41,258,88,198,78,217,68.886242698923,66.886242698923,66.886242698923,8.886242698923,6.886242698923,"{""distance_nm"": 68.88624269892253, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.961911133877592, 64.5], ""point_b_nm"": [-21.961911133877596, -4.386242698922526], ""touch_or_overlap"": false}","{""distance_nm"": 66.88624269892253, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.961911133877592, 152.5], ""point_b_nm"": [21.961911133877596, 219.38624269892253], ""touch_or_overlap"": false}","{""distance_nm"": 66.88624269892253, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.961911133877592, 152.5], ""point_b_nm"": [21.961911133877596, 219.38624269892253], ""touch_or_overlap"": false}",True,True,True,True,5e20f9aadb144ba68e13c3ea4f3dad867c392a5291c1565c7fd426df208e7bf2,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
42,80.42,258,88,198,78,217,68.890077361239,66.890077361239,66.890077361239,8.890077361239,6.890077361239,"{""distance_nm"": 68.89007736123943, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.98008207790157, 64.5], ""point_b_nm"": [-21.980082077901574, -4.390077361239433], ""touch_or_overlap"": false}","{""distance_nm"": 66.89007736123943, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.98008207790157, 152.5], ""point_b_nm"": [21.980082077901574, 219.39007736123943], ""touch_or_overlap"": false}","{""distance_nm"": 66.89007736123943, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.98008207790157, 152.5], ""point_b_nm"": [21.980082077901574, 219.39007736123943], ""touch_or_overlap"": false}",True,True,True,True,f9345c90ef2e3adab43e49f839cf727185d4cafe9b13bba70333165adb1412a7,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
43,80.43,258,88,198,78,217,68.893915194926,66.893915194926,66.893915194926,8.893915194926,6.893915194926,"{""distance_nm"": 68.89391519492594, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.99825235237398, 64.5], ""point_b_nm"": [-21.998252352373978, -4.393915194925941], ""touch_or_overlap"": false}","{""distance_nm"": 66.89391519492594, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.99825235237398, 152.5], ""point_b_nm"": [21.998252352373978, 219.39391519492594], ""touch_or_overlap"": false}","{""distance_nm"": 66.89391519492594, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.99825235237398, 152.5], ""point_b_nm"": [21.998252352373978, 219.39391519492594], ""touch_or_overlap"": false}",True,True,True,True,ff455bc598bf880dbf630fbe886927582f2811de00a6a0433aaa61d64754ae86,current exact polygon segment distance; fixed IAR-C2 geometry; 0.01-degree grid
