Ex_imag,Ex_real,Ey_imag,Ey_real,Ez_imag,Ez_real,complex_source_normalized,frequency_index,order_efficiency_source_norm,order_fraction_transmitted,order_m,order_n,polarization,total_transmission,ux,uy,wavelength_nm
0.6497502358177495,0.7591109191023718,0.009181373191551821,-0.000854698390209573,0.0,0.0,True,7,0.9985097845686897,0.9998926428911716,0,0,x,0.9986169932019067,0.0,0.0,453.0
-1.6073773188527978e-09,-1.8054030915333001e-09,-1.0201374160506494e-09,1.1599090982410262e-09,2.853728368249871e-10,3.205302176412273e-10,True,7,8.413388908307886e-18,8.425040797004356e-18,0,1,x,0.9986169932019067,0.174805832280134,0.0,453.0
-3.985251837239659e-09,5.594219409164173e-09,-2.0458799956680683e-09,2.4643115927498044e-09,1.4871367342023048e-09,-2.0875391373805567e-09,True,7,6.400537490323654e-17,6.409401736496941e-17,0,2,x,0.9986169932019067,0.349611664560268,0.0,453.0
0.0019317097236068476,-0.005958284751275325,0.00022731791893108194,-0.0013954756629084206,-0.0011897456963376174,0.0036697250905522857,True,7,5.6114062457777026e-05,5.619177606607334e-05,0,3,x,0.9986169932019067,0.524417496840402,0.0,453.0
3.174481272451171e-09,2.284435743593461e-09,9.184544245623947e-11,-2.461123532818631e-11,-3.104855365633894e-09,-2.2343312079032306e-09,True,7,2.993738210207088e-17,2.9978843045802193e-17,0,4,x,0.9986169932019067,0.699223329120536,0.0,453.0
1.2989767009488402e-10,1.0510489598736793e-10,-3.3384702330767607e-10,1.9725028779743103e-09,-2.336706150709862e-10,-1.8907133341499024e-10,True,7,4.120491807911906e-18,4.126198368305554e-18,0,5,x,0.9986169932019067,0.8740291614006699,0.0,453.0
-4.830049764437751e-10,1.3310012735402149e-09,2.060071310945171e-09,2.5561686258766177e-09,-8.729533621416969e-10,2.4055694939347344e-09,True,8,1.9331562210154338e-17,1.9653082697608664e-17,0,-5,x,0.9836402007562179,-0.8749938734993462,0.0,453.5
8.304200353547344e-10,-3.588938281697866e-09,-8.114283169964339e-10,1.4474820998460057e-09,8.139632709967936e-10,-3.51781486332819e-09,True,8,2.936125338713777e-17,2.984958663194629e-17,0,-4,x,0.9836402007562179,-0.699995098799477,0.0,453.5
-0.0040248032673326165,-0.004388708225866374,0.0010806638980607646,-0.001454405383665748,-0.002482664508889689,-0.0027071360830641655,True,8,5.223513954905473e-05,5.3103908836682964e-05,0,-3,x,0.9836402007562179,-0.5249963240996077,0.0,453.5
5.501575869826902e-10,2.7849721734331582e-09,1.0252636003874714e-09,2.036780498053245e-10,2.0555503681155674e-10,1.040547419819961e-09,True,8,1.0276385381616179e-17,1.0447301130754662e-17,0,-2,x,0.9836402007562179,-0.3499975493997385,0.0,453.5
1.9614642659994437e-09,5.031089808099784e-10,-3.3418411096336555e-10,-2.4567955796374606e-10,3.486337319006766e-10,8.942337853050564e-11,True,8,4.40204019823283e-18,4.475254462809228e-18,0,-1,x,0.9836402007562179,-0.17499877469986924,0.0,453.5
0.9911106529609879,-0.032725037637597404,0.008905051008940653,-0.0090651171742539,0.0,0.0,True,8,0.9835327307839924,0.999890742598622,0,0,x,0.9836402007562179,0.0,0.0,453.5
-1.4518372019229145e-09,-8.766678239333911e-10,-1.48756545855409e-09,-2.9524624117539195e-10,2.5805181903770935e-10,1.5582031260682175e-10,True,8,5.2672697819484586e-18,5.3548744529747835e-18,0,1,x,0.9836402007562179,0.17499877469986924,0.0,453.5
-1.637913768441215e-09,-3.806475223998527e-09,6.45962161302854e-10,-4.1453733357779044e-10,6.119727018809294e-10,1.4222109688290344e-09,True,8,2.0158318086233836e-17,2.0493589089522993e-17,0,2,x,0.9836402007562179,0.3499975493997385,0.0,453.5
-0.002987334728320401,-0.005454142845554513,-0.0008629502415163333,-0.0010506845990229444,0.001842711162150765,0.003364340060786819,True,8,5.5234832676429754e-05,5.615349254124168e-05,0,3,x,0.9836402007562179,0.5249963240996077,0.0,453.5
5.609957488520541e-10,1.9046974898998847e-10,8.740067805095517e-10,8.539852051201017e-10,-5.498782728138933e-10,-1.866951341649675e-10,True,8,2.1813947264847448e-18,2.2176754516617955e-18,0,4,x,0.9836402007562179,0.699995098799477,0.0,453.5
2.337250187131532e-09,1.8927111971161776e-10,9.306883636540831e-10,6.223273243111611e-10,-4.224201630477995e-09,-3.42076931639676e-10,True,8,2.471293016492163e-17,2.5123952992082314e-17,0,5,x,0.9836402007562179,0.8749938734993462,0.0,453.5
-1.1104168326390702e-09,-1.0089461452829593e-09,-4.306339570260424e-10,4.596863591114274e-10,-2.016390451208163e-09,-1.8321312441713627e-09,True,9,1.0070290367578923e-17,1.0043129728004497e-17,0,-5,x,1.0027043999539995,-0.8759585855980222,0.0,454.0
-2.014124923522718e-09,2.3475384003800087e-09,1.232250640422207e-09,5.778710026332987e-10,-1.978484863223153e-09,2.3059985687797156e-09,True,9,2.0652044038536716e-17,2.0596343288694213e-17,0,-4,x,1.0027043999539995,-0.7007668684784177,0.0,454.0
0.0040864823948659,0.0037728890978968067,-0.0008677007810225191,0.00148061273891012,0.002524549783576476,0.0023308179101713708,True,9,4.568521297671921e-05,4.556199511921468e-05,0,-3,x,1.0027043999539995,-0.5255751513588133,0.0,454.0
1.8280312608868184e-09,1.8701185703660607e-09,2.818857335461403e-09,2.4962516941803212e-09,6.838645426882873e-10,6.996093602227752e-10,True,9,2.197339492604772e-17,2.191413035292932e-17,0,-2,x,1.0027043999539995,-0.35038343423920887,0.0,454.0
