full_path,relative_path,name,extension,is_directory,size_bytes,last_modified,depth,category,priority_name_match
F:\wc_312\MDC_D1\D1_13d22_8.fsp,MDC_D1\D1_13d22_8.fsp,D1_13d22_8.fsp,.fsp,False,3668206,2026-04-07T15:17:03,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_13d22_8_p0.log,MDC_D1\D1_13d22_8_p0.log,D1_13d22_8_p0.log,.log,False,4794,2026-04-07T15:17:03,2,file,False
F:\wc_312\MDC_D1\D1_13d22_9.fsp,MDC_D1\D1_13d22_9.fsp,D1_13d22_9.fsp,.fsp,False,3667604,2026-04-07T15:17:09,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_13d22_9_p0.log,MDC_D1\D1_13d22_9_p0.log,D1_13d22_9_p0.log,.log,False,4797,2026-04-07T15:17:09,2,file,False
F:\wc_312\MDC_D1\D1_14d22_1.fsp,MDC_D1\D1_14d22_1.fsp,D1_14d22_1.fsp,.fsp,False,3664981,2026-04-07T15:17:34,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_10.fsp,MDC_D1\D1_14d22_10.fsp,D1_14d22_10.fsp,.fsp,False,3667078,2026-04-07T15:17:46,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_10_p0.log,MDC_D1\D1_14d22_10_p0.log,D1_14d22_10_p0.log,.log,False,4800,2026-04-07T15:17:46,2,file,False
F:\wc_312\MDC_D1\D1_14d22_11.fsp,MDC_D1\D1_14d22_11.fsp,D1_14d22_11.fsp,.fsp,False,3666508,2026-04-07T15:17:52,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_11_p0.log,MDC_D1\D1_14d22_11_p0.log,D1_14d22_11_p0.log,.log,False,4798,2026-04-07T15:17:52,2,file,False
F:\wc_312\MDC_D1\D1_14d22_12.fsp,MDC_D1\D1_14d22_12.fsp,D1_14d22_12.fsp,.fsp,False,3666012,2026-04-07T15:17:52,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_12_p0.log,MDC_D1\D1_14d22_12_p0.log,D1_14d22_12_p0.log,.log,False,4797,2026-04-07T15:17:52,2,file,False
F:\wc_312\MDC_D1\D1_14d22_13.fsp,MDC_D1\D1_14d22_13.fsp,D1_14d22_13.fsp,.fsp,False,3665582,2026-04-07T15:17:53,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_13_p0.log,MDC_D1\D1_14d22_13_p0.log,D1_14d22_13_p0.log,.log,False,4793,2026-04-07T15:17:53,2,file,False
F:\wc_312\MDC_D1\D1_14d22_14.fsp,MDC_D1\D1_14d22_14.fsp,D1_14d22_14.fsp,.fsp,False,3667462,2026-04-07T15:17:53,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_14_p0.log,MDC_D1\D1_14d22_14_p0.log,D1_14d22_14_p0.log,.log,False,4799,2026-04-07T15:17:53,2,file,False
F:\wc_312\MDC_D1\D1_14d22_15.fsp,MDC_D1\D1_14d22_15.fsp,D1_14d22_15.fsp,.fsp,False,3666964,2026-04-07T15:17:59,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_15_p0.log,MDC_D1\D1_14d22_15_p0.log,D1_14d22_15_p0.log,.log,False,4800,2026-04-07T15:17:59,2,file,False
F:\wc_312\MDC_D1\D1_14d22_16.fsp,MDC_D1\D1_14d22_16.fsp,D1_14d22_16.fsp,.fsp,False,3666516,2026-04-07T15:17:59,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_16_p0.log,MDC_D1\D1_14d22_16_p0.log,D1_14d22_16_p0.log,.log,False,4800,2026-04-07T15:17:59,2,file,False
F:\wc_312\MDC_D1\D1_14d22_17.fsp,MDC_D1\D1_14d22_17.fsp,D1_14d22_17.fsp,.fsp,False,3666070,2026-04-07T15:17:59,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_17_p0.log,MDC_D1\D1_14d22_17_p0.log,D1_14d22_17_p0.log,.log,False,4798,2026-04-07T15:17:59,2,file,False
F:\wc_312\MDC_D1\D1_14d22_18.fsp,MDC_D1\D1_14d22_18.fsp,D1_14d22_18.fsp,.fsp,False,3665636,2026-04-07T15:17:59,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_18_p0.log,MDC_D1\D1_14d22_18_p0.log,D1_14d22_18_p0.log,.log,False,4800,2026-04-07T15:17:59,2,file,False
F:\wc_312\MDC_D1\D1_14d22_19.fsp,MDC_D1\D1_14d22_19.fsp,D1_14d22_19.fsp,.fsp,False,3668846,2026-04-07T15:18:05,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_19_p0.log,MDC_D1\D1_14d22_19_p0.log,D1_14d22_19_p0.log,.log,False,4801,2026-04-07T15:18:05,2,file,False
F:\wc_312\MDC_D1\D1_14d22_1_p0.log,MDC_D1\D1_14d22_1_p0.log,D1_14d22_1_p0.log,.log,False,4800,2026-04-07T15:17:34,2,file,False
F:\wc_312\MDC_D1\D1_14d22_2.fsp,MDC_D1\D1_14d22_2.fsp,D1_14d22_2.fsp,.fsp,False,3664294,2026-04-07T15:17:34,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_20.fsp,MDC_D1\D1_14d22_20.fsp,D1_14d22_20.fsp,.fsp,False,3668412,2026-04-07T15:18:05,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_20_p0.log,MDC_D1\D1_14d22_20_p0.log,D1_14d22_20_p0.log,.log,False,4798,2026-04-07T15:18:05,2,file,False
F:\wc_312\MDC_D1\D1_14d22_21.fsp,MDC_D1\D1_14d22_21.fsp,D1_14d22_21.fsp,.fsp,False,3669396,2026-04-07T15:18:05,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_21_p0.log,MDC_D1\D1_14d22_21_p0.log,D1_14d22_21_p0.log,.log,False,4801,2026-04-07T15:18:05,2,file,False
F:\wc_312\MDC_D1\D1_14d22_22.fsp,MDC_D1\D1_14d22_22.fsp,D1_14d22_22.fsp,.fsp,False,3668990,2026-04-07T15:18:05,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_22_p0.log,MDC_D1\D1_14d22_22_p0.log,D1_14d22_22_p0.log,.log,False,4799,2026-04-07T15:18:05,2,file,False
F:\wc_312\MDC_D1\D1_14d22_23.fsp,MDC_D1\D1_14d22_23.fsp,D1_14d22_23.fsp,.fsp,False,3668604,2026-04-07T15:18:12,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_23_p0.log,MDC_D1\D1_14d22_23_p0.log,D1_14d22_23_p0.log,.log,False,4799,2026-04-07T15:18:12,2,file,False
F:\wc_312\MDC_D1\D1_14d22_24.fsp,MDC_D1\D1_14d22_24.fsp,D1_14d22_24.fsp,.fsp,False,3671612,2026-04-07T15:18:12,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_24_p0.log,MDC_D1\D1_14d22_24_p0.log,D1_14d22_24_p0.log,.log,False,4797,2026-04-07T15:18:12,2,file,False
F:\wc_312\MDC_D1\D1_14d22_25.fsp,MDC_D1\D1_14d22_25.fsp,D1_14d22_25.fsp,.fsp,False,3669806,2026-04-07T15:18:12,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_25_p0.log,MDC_D1\D1_14d22_25_p0.log,D1_14d22_25_p0.log,.log,False,4801,2026-04-07T15:18:12,2,file,False
F:\wc_312\MDC_D1\D1_14d22_26.fsp,MDC_D1\D1_14d22_26.fsp,D1_14d22_26.fsp,.fsp,False,3672277,2026-04-07T15:18:12,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_26_p0.log,MDC_D1\D1_14d22_26_p0.log,D1_14d22_26_p0.log,.log,False,4801,2026-04-07T15:18:12,2,file,False
F:\wc_312\MDC_D1\D1_14d22_2_p0.log,MDC_D1\D1_14d22_2_p0.log,D1_14d22_2_p0.log,.log,False,4798,2026-04-07T15:17:34,2,file,False
F:\wc_312\MDC_D1\D1_14d22_3.fsp,MDC_D1\D1_14d22_3.fsp,D1_14d22_3.fsp,.fsp,False,3668572,2026-04-07T15:17:40,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_3_p0.log,MDC_D1\D1_14d22_3_p0.log,D1_14d22_3_p0.log,.log,False,4800,2026-04-07T15:17:40,2,file,False
F:\wc_312\MDC_D1\D1_14d22_4.fsp,MDC_D1\D1_14d22_4.fsp,D1_14d22_4.fsp,.fsp,False,3667845,2026-04-07T15:17:40,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_4_p0.log,MDC_D1\D1_14d22_4_p0.log,D1_14d22_4_p0.log,.log,False,4799,2026-04-07T15:17:40,2,file,False
F:\wc_312\MDC_D1\D1_14d22_5.fsp,MDC_D1\D1_14d22_5.fsp,D1_14d22_5.fsp,.fsp,False,3667102,2026-04-07T15:17:40,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_5_p0.log,MDC_D1\D1_14d22_5_p0.log,D1_14d22_5_p0.log,.log,False,4792,2026-04-07T15:17:40,2,file,False
F:\wc_312\MDC_D1\D1_14d22_6.fsp,MDC_D1\D1_14d22_6.fsp,D1_14d22_6.fsp,.fsp,False,3666508,2026-04-07T15:17:40,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_6_p0.log,MDC_D1\D1_14d22_6_p0.log,D1_14d22_6_p0.log,.log,False,4794,2026-04-07T15:17:40,2,file,False
F:\wc_312\MDC_D1\D1_14d22_7.fsp,MDC_D1\D1_14d22_7.fsp,D1_14d22_7.fsp,.fsp,False,3665870,2026-04-07T15:17:46,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_7_p0.log,MDC_D1\D1_14d22_7_p0.log,D1_14d22_7_p0.log,.log,False,4800,2026-04-07T15:17:46,2,file,False
F:\wc_312\MDC_D1\D1_14d22_8.fsp,MDC_D1\D1_14d22_8.fsp,D1_14d22_8.fsp,.fsp,False,3669710,2026-04-07T15:17:46,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_8_p0.log,MDC_D1\D1_14d22_8_p0.log,D1_14d22_8_p0.log,.log,False,4794,2026-04-07T15:17:46,2,file,False
F:\wc_312\MDC_D1\D1_14d22_9.fsp,MDC_D1\D1_14d22_9.fsp,D1_14d22_9.fsp,.fsp,False,3667660,2026-04-07T15:17:46,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_14d22_9_p0.log,MDC_D1\D1_14d22_9_p0.log,D1_14d22_9_p0.log,.log,False,4799,2026-04-07T15:17:46,2,file,False
F:\wc_312\MDC_D1\D1_15d22_1.fsp,MDC_D1\D1_15d22_1.fsp,D1_15d22_1.fsp,.fsp,False,3666423,2026-04-07T15:18:18,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_10.fsp,MDC_D1\D1_15d22_10.fsp,D1_15d22_10.fsp,.fsp,False,3667064,2026-04-07T15:18:30,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_10_p0.log,MDC_D1\D1_15d22_10_p0.log,D1_15d22_10_p0.log,.log,False,4792,2026-04-07T15:18:30,2,file,False
F:\wc_312\MDC_D1\D1_15d22_11.fsp,MDC_D1\D1_15d22_11.fsp,D1_15d22_11.fsp,.fsp,False,3666486,2026-04-07T15:18:30,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_11_p0.log,MDC_D1\D1_15d22_11_p0.log,D1_15d22_11_p0.log,.log,False,4792,2026-04-07T15:18:30,2,file,False
F:\wc_312\MDC_D1\D1_15d22_12.fsp,MDC_D1\D1_15d22_12.fsp,D1_15d22_12.fsp,.fsp,False,3665974,2026-04-07T15:18:30,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_12_p0.log,MDC_D1\D1_15d22_12_p0.log,D1_15d22_12_p0.log,.log,False,4795,2026-04-07T15:18:30,2,file,False
F:\wc_312\MDC_D1\D1_15d22_13.fsp,MDC_D1\D1_15d22_13.fsp,D1_15d22_13.fsp,.fsp,False,3665448,2026-04-07T15:18:36,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_13_p0.log,MDC_D1\D1_15d22_13_p0.log,D1_15d22_13_p0.log,.log,False,4799,2026-04-07T15:18:36,2,file,False
F:\wc_312\MDC_D1\D1_15d22_14.fsp,MDC_D1\D1_15d22_14.fsp,D1_15d22_14.fsp,.fsp,False,3667440,2026-04-07T15:18:36,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_14_p0.log,MDC_D1\D1_15d22_14_p0.log,D1_15d22_14_p0.log,.log,False,4800,2026-04-07T15:18:36,2,file,False
F:\wc_312\MDC_D1\D1_15d22_15.fsp,MDC_D1\D1_15d22_15.fsp,D1_15d22_15.fsp,.fsp,False,3666966,2026-04-07T15:18:36,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_15_p0.log,MDC_D1\D1_15d22_15_p0.log,D1_15d22_15_p0.log,.log,False,4800,2026-04-07T15:18:36,2,file,False
F:\wc_312\MDC_D1\D1_15d22_16.fsp,MDC_D1\D1_15d22_16.fsp,D1_15d22_16.fsp,.fsp,False,3666502,2026-04-07T15:18:36,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_16_p0.log,MDC_D1\D1_15d22_16_p0.log,D1_15d22_16_p0.log,.log,False,4800,2026-04-07T15:18:36,2,file,False
F:\wc_312\MDC_D1\D1_15d22_17.fsp,MDC_D1\D1_15d22_17.fsp,D1_15d22_17.fsp,.fsp,False,3666056,2026-04-07T15:18:42,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_17_p0.log,MDC_D1\D1_15d22_17_p0.log,D1_15d22_17_p0.log,.log,False,4799,2026-04-07T15:18:42,2,file,False
F:\wc_312\MDC_D1\D1_15d22_18.fsp,MDC_D1\D1_15d22_18.fsp,D1_15d22_18.fsp,.fsp,False,3667014,2026-04-07T15:18:42,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_18_p0.log,MDC_D1\D1_15d22_18_p0.log,D1_15d22_18_p0.log,.log,False,4800,2026-04-07T15:18:42,2,file,False
F:\wc_312\MDC_D1\D1_15d22_19.fsp,MDC_D1\D1_15d22_19.fsp,D1_15d22_19.fsp,.fsp,False,3670232,2026-04-07T15:18:42,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_19_p0.log,MDC_D1\D1_15d22_19_p0.log,D1_15d22_19_p0.log,.log,False,4801,2026-04-07T15:18:42,2,file,False
F:\wc_312\MDC_D1\D1_15d22_1_p0.log,MDC_D1\D1_15d22_1_p0.log,D1_15d22_1_p0.log,.log,False,4799,2026-04-07T15:18:18,2,file,False
F:\wc_312\MDC_D1\D1_15d22_2.fsp,MDC_D1\D1_15d22_2.fsp,D1_15d22_2.fsp,.fsp,False,3665696,2026-04-07T15:18:18,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_20.fsp,MDC_D1\D1_15d22_20.fsp,D1_15d22_20.fsp,.fsp,False,3669830,2026-04-07T15:18:42,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_20_p0.log,MDC_D1\D1_15d22_20_p0.log,D1_15d22_20_p0.log,.log,False,4798,2026-04-07T15:18:42,2,file,False
F:\wc_312\MDC_D1\D1_15d22_21.fsp,MDC_D1\D1_15d22_21.fsp,D1_15d22_21.fsp,.fsp,False,3669374,2026-04-07T15:18:48,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_21_p0.log,MDC_D1\D1_15d22_21_p0.log,D1_15d22_21_p0.log,.log,False,4791,2026-04-07T15:18:48,2,file,False
F:\wc_312\MDC_D1\D1_15d22_22.fsp,MDC_D1\D1_15d22_22.fsp,D1_15d22_22.fsp,.fsp,False,3668976,2026-04-07T15:18:49,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_22_p0.log,MDC_D1\D1_15d22_22_p0.log,D1_15d22_22_p0.log,.log,False,4800,2026-04-07T15:18:49,2,file,False
F:\wc_312\MDC_D1\D1_15d22_23.fsp,MDC_D1\D1_15d22_23.fsp,D1_15d22_23.fsp,.fsp,False,3669094,2026-04-07T15:18:49,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_23_p0.log,MDC_D1\D1_15d22_23_p0.log,D1_15d22_23_p0.log,.log,False,4793,2026-04-07T15:18:49,2,file,False
F:\wc_312\MDC_D1\D1_15d22_24.fsp,MDC_D1\D1_15d22_24.fsp,D1_15d22_24.fsp,.fsp,False,3671598,2026-04-07T15:18:49,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_24_p0.log,MDC_D1\D1_15d22_24_p0.log,D1_15d22_24_p0.log,.log,False,4795,2026-04-07T15:18:49,2,file,False
F:\wc_312\MDC_D1\D1_15d22_25.fsp,MDC_D1\D1_15d22_25.fsp,D1_15d22_25.fsp,.fsp,False,3671184,2026-04-07T15:18:55,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_25_p0.log,MDC_D1\D1_15d22_25_p0.log,D1_15d22_25_p0.log,.log,False,4790,2026-04-07T15:18:55,2,file,False
F:\wc_312\MDC_D1\D1_15d22_26.fsp,MDC_D1\D1_15d22_26.fsp,D1_15d22_26.fsp,.fsp,False,3672279,2026-04-07T15:18:55,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_26_p0.log,MDC_D1\D1_15d22_26_p0.log,D1_15d22_26_p0.log,.log,False,4793,2026-04-07T15:18:55,2,file,False
F:\wc_312\MDC_D1\D1_15d22_2_p0.log,MDC_D1\D1_15d22_2_p0.log,D1_15d22_2_p0.log,.log,False,4799,2026-04-07T15:18:18,2,file,False
F:\wc_312\MDC_D1\D1_15d22_3.fsp,MDC_D1\D1_15d22_3.fsp,D1_15d22_3.fsp,.fsp,False,3668558,2026-04-07T15:18:18,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_3_p0.log,MDC_D1\D1_15d22_3_p0.log,D1_15d22_3_p0.log,.log,False,4800,2026-04-07T15:18:18,2,file,False
F:\wc_312\MDC_D1\D1_15d22_4.fsp,MDC_D1\D1_15d22_4.fsp,D1_15d22_4.fsp,.fsp,False,3667831,2026-04-07T15:18:18,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_4_p0.log,MDC_D1\D1_15d22_4_p0.log,D1_15d22_4_p0.log,.log,False,4798,2026-04-07T15:18:18,2,file,False
F:\wc_312\MDC_D1\D1_15d22_5.fsp,MDC_D1\D1_15d22_5.fsp,D1_15d22_5.fsp,.fsp,False,3667080,2026-04-07T15:18:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_5_p0.log,MDC_D1\D1_15d22_5_p0.log,D1_15d22_5_p0.log,.log,False,4798,2026-04-07T15:18:24,2,file,False
F:\wc_312\MDC_D1\D1_15d22_6.fsp,MDC_D1\D1_15d22_6.fsp,D1_15d22_6.fsp,.fsp,False,3666486,2026-04-07T15:18:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_6_p0.log,MDC_D1\D1_15d22_6_p0.log,D1_15d22_6_p0.log,.log,False,4799,2026-04-07T15:18:24,2,file,False
F:\wc_312\MDC_D1\D1_15d22_7.fsp,MDC_D1\D1_15d22_7.fsp,D1_15d22_7.fsp,.fsp,False,3665848,2026-04-07T15:18:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_7_p0.log,MDC_D1\D1_15d22_7_p0.log,D1_15d22_7_p0.log,.log,False,4798,2026-04-07T15:18:24,2,file,False
F:\wc_312\MDC_D1\D1_15d22_8.fsp,MDC_D1\D1_15d22_8.fsp,D1_15d22_8.fsp,.fsp,False,3669704,2026-04-07T15:18:24,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_8_p0.log,MDC_D1\D1_15d22_8_p0.log,D1_15d22_8_p0.log,.log,False,4793,2026-04-07T15:18:24,2,file,False
F:\wc_312\MDC_D1\D1_15d22_9.fsp,MDC_D1\D1_15d22_9.fsp,D1_15d22_9.fsp,.fsp,False,3667622,2026-04-07T15:18:30,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_15d22_9_p0.log,MDC_D1\D1_15d22_9_p0.log,D1_15d22_9_p0.log,.log,False,4797,2026-04-07T15:18:30,2,file,False
F:\wc_312\MDC_D1\D1_16d22_1.fsp,MDC_D1\D1_16d22_1.fsp,D1_16d22_1.fsp,.fsp,False,3666453,2026-04-07T15:18:55,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_10.fsp,MDC_D1\D1_16d22_10.fsp,D1_16d22_10.fsp,.fsp,False,3667062,2026-04-07T15:19:07,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_10_p0.log,MDC_D1\D1_16d22_10_p0.log,D1_16d22_10_p0.log,.log,False,4801,2026-04-07T15:19:07,2,file,False
F:\wc_312\MDC_D1\D1_16d22_11.fsp,MDC_D1\D1_16d22_11.fsp,D1_16d22_11.fsp,.fsp,False,3666468,2026-04-07T15:19:14,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_11_p0.log,MDC_D1\D1_16d22_11_p0.log,D1_16d22_11_p0.log,.log,False,4800,2026-04-07T15:19:14,2,file,False
F:\wc_312\MDC_D1\D1_16d22_12.fsp,MDC_D1\D1_16d22_12.fsp,D1_16d22_12.fsp,.fsp,False,3665980,2026-04-07T15:19:14,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_12_p0.log,MDC_D1\D1_16d22_12_p0.log,D1_16d22_12_p0.log,.log,False,4798,2026-04-07T15:19:14,2,file,False
F:\wc_312\MDC_D1\D1_16d22_13.fsp,MDC_D1\D1_16d22_13.fsp,D1_16d22_13.fsp,.fsp,False,3665454,2026-04-07T15:19:14,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_13_p0.log,MDC_D1\D1_16d22_13_p0.log,D1_16d22_13_p0.log,.log,False,4801,2026-04-07T15:19:14,2,file,False
F:\wc_312\MDC_D1\D1_16d22_14.fsp,MDC_D1\D1_16d22_14.fsp,D1_16d22_14.fsp,.fsp,False,3667470,2026-04-07T15:19:14,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_14_p0.log,MDC_D1\D1_16d22_14_p0.log,D1_16d22_14_p0.log,.log,False,4801,2026-04-07T15:19:14,2,file,False
F:\wc_312\MDC_D1\D1_16d22_15.fsp,MDC_D1\D1_16d22_15.fsp,D1_16d22_15.fsp,.fsp,False,3666972,2026-04-07T15:19:20,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_15_p0.log,MDC_D1\D1_16d22_15_p0.log,D1_16d22_15_p0.log,.log,False,4798,2026-04-07T15:19:20,2,file,False
F:\wc_312\MDC_D1\D1_16d22_16.fsp,MDC_D1\D1_16d22_16.fsp,D1_16d22_16.fsp,.fsp,False,3667916,2026-04-07T15:19:20,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_16_p0.log,MDC_D1\D1_16d22_16_p0.log,D1_16d22_16_p0.log,.log,False,4799,2026-04-07T15:19:20,2,file,False
F:\wc_312\MDC_D1\D1_16d22_17.fsp,MDC_D1\D1_16d22_17.fsp,D1_16d22_17.fsp,.fsp,False,3667462,2026-04-07T15:19:20,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_17_p0.log,MDC_D1\D1_16d22_17_p0.log,D1_16d22_17_p0.log,.log,False,4799,2026-04-07T15:19:20,2,file,False
F:\wc_312\MDC_D1\D1_16d22_18.fsp,MDC_D1\D1_16d22_18.fsp,D1_16d22_18.fsp,.fsp,False,3667028,2026-04-07T15:19:20,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_18_p0.log,MDC_D1\D1_16d22_18_p0.log,D1_16d22_18_p0.log,.log,False,4800,2026-04-07T15:19:20,2,file,False
F:\wc_312\MDC_D1\D1_16d22_19.fsp,MDC_D1\D1_16d22_19.fsp,D1_16d22_19.fsp,.fsp,False,3670278,2026-04-07T15:19:26,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_19_p0.log,MDC_D1\D1_16d22_19_p0.log,D1_16d22_19_p0.log,.log,False,4791,2026-04-07T15:19:26,2,file,False
F:\wc_312\MDC_D1\D1_16d22_1_p0.log,MDC_D1\D1_16d22_1_p0.log,D1_16d22_1_p0.log,.log,False,4798,2026-04-07T15:18:55,2,file,False
F:\wc_312\MDC_D1\D1_16d22_2.fsp,MDC_D1\D1_16d22_2.fsp,D1_16d22_2.fsp,.fsp,False,3665702,2026-04-07T15:18:55,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_20.fsp,MDC_D1\D1_16d22_20.fsp,D1_16d22_20.fsp,.fsp,False,3669836,2026-04-07T15:19:26,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_20_p0.log,MDC_D1\D1_16d22_20_p0.log,D1_16d22_20_p0.log,.log,False,4798,2026-04-07T15:19:26,2,file,False
F:\wc_312\MDC_D1\D1_16d22_21.fsp,MDC_D1\D1_16d22_21.fsp,D1_16d22_21.fsp,.fsp,False,3669388,2026-04-07T15:19:26,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_21_p0.log,MDC_D1\D1_16d22_21_p0.log,D1_16d22_21_p0.log,.log,False,4801,2026-04-07T15:19:26,2,file,False
F:\wc_312\MDC_D1\D1_16d22_22.fsp,MDC_D1\D1_16d22_22.fsp,D1_16d22_22.fsp,.fsp,False,3670494,2026-04-07T15:19:26,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_22_p0.log,MDC_D1\D1_16d22_22_p0.log,D1_16d22_22_p0.log,.log,False,4800,2026-04-07T15:19:26,2,file,False
F:\wc_312\MDC_D1\D1_16d22_23.fsp,MDC_D1\D1_16d22_23.fsp,D1_16d22_23.fsp,.fsp,False,3668604,2026-04-07T15:19:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_23_p0.log,MDC_D1\D1_16d22_23_p0.log,D1_16d22_23_p0.log,.log,False,4798,2026-04-07T15:19:32,2,file,False
F:\wc_312\MDC_D1\D1_16d22_24.fsp,MDC_D1\D1_16d22_24.fsp,D1_16d22_24.fsp,.fsp,False,3671604,2026-04-07T15:19:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_24_p0.log,MDC_D1\D1_16d22_24_p0.log,D1_16d22_24_p0.log,.log,False,4791,2026-04-07T15:19:32,2,file,False
F:\wc_312\MDC_D1\D1_16d22_25.fsp,MDC_D1\D1_16d22_25.fsp,D1_16d22_25.fsp,.fsp,False,3672670,2026-04-07T15:19:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_25_p0.log,MDC_D1\D1_16d22_25_p0.log,D1_16d22_25_p0.log,.log,False,4798,2026-04-07T15:19:32,2,file,False
F:\wc_312\MDC_D1\D1_16d22_26.fsp,MDC_D1\D1_16d22_26.fsp,D1_16d22_26.fsp,.fsp,False,3673685,2026-04-07T15:19:32,2,heavy_binary_not_opened,False
F:\wc_312\MDC_D1\D1_16d22_26_p0.log,MDC_D1\D1_16d22_26_p0.log,D1_16d22_26_p0.log,.log,False,4800,2026-04-07T15:19:32,2,file,False
