case_uid,geometry_id,geometry_hash,source_position,dipole_orientation,case_count_per_geometry,joint_profile_schema,labels_status,solver_status,case_identity_contract
78937eb8b09cb690897c5a34f6032d643c2c47d988abf78c7b385992a73d35da,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
533528a5b91257fa249cb6c3ee000fd141984f4dfece40731fe495cd21e7a5a9,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
9e933769244ec6c2165cf181d12bfec2163e4260c8cb011138ed4242f8b551dc,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
b3b652a6e8e2cfde2731a3ccc711b267964c32ac49db2e081a45339206b630d9,MDC_V3_AL_G055,125ad4725d540053f5ffd990dd5a53d9230b5b68acbfd9f0e339bae13af59cb7,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
6c82a95c6dbdcedc0206b6f731ada5d3bf7e5b304c68209bb2db685efa6ae986,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
38a66b06ff314c955dcd79e75288bf875f40cdecaea4b28e90bd1ae5baeaf224,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
21dd0a7819c2bf0364a20f305fd9b66f8fc537775705337d0cdf16e5d98dea8b,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
c9af6bed14968a66d61d3451d1be8ccbc14e6ce765cb50e7c983a9e82451d364,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0d85a6fc78cc5ffaaea1ea2fc8eec5c1e5291cf2b92aa8b1f7aeebdd5eb1dacb,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
cf3125ebc3b996603db0e702c42f9ee13e582da06f178c6adc5d4fb036060ed2,MDC_V3_AL_G056,cd90f72ddcd22368ff507ce5997bbb5d8a3ee3286af9369585ea73e665ab34da,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8299c48886a47c50e1ee889d8ab585e324311c15cd2cf526aabddee6ad25ebb8,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
edd8d49a72ee05547918121aa45d9d6c47bf479589309372b485a2e872b5107d,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4050d809a6528e2fa78b224635c47572cafa34db7e662e2074d7c13fee24b1b3,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
06bb616fbfd2ed8ba93d35d988f847ea38cdec8c5316a70c3ff797a086b1dbaa,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0b64e50d6f8ee34d33c4ed0c2889dc726eb8cb6b79c6effe2e4c4c53aa3c25e8,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
89b2ed68ee1338b426fbc4397808768ca2cb9d9473a38127a0d1094a22ba6b2f,MDC_V3_AL_G057,0da2ec9b66e2d7e08a83401c6ea8032ee4668b3f76393a2c58663eb5d7311128,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f37039fad382c4cc8d4d7e87beb582be2c96606e03f3cd8ad092d8809b34dcea,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
364060edfa910ae8f9526b867b2f6b146f54a155a3a11157a519fd96aafcac54,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
eced830acc4cfd2aa7591f3d44fecb592251359f0fa3fce0da29d54f14f80439,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
761c0bb115d35316e166df67b0bdf9ada40b52ff3d712d4099f06f6d9f50e9bf,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
38b22743fd32d991255c987ff346de2376ec9470c1cd99ccef8f73ae8bbcac67,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
330f8a15d9e814e27895d058b3c48f643d17bfb3d8c043b9903a44cc06bca3d7,MDC_V3_AL_G058,f4d7af81fc64da02ae54eafeabec19cf9807a3a159d95f94538d9a836a365600,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
1200391bb1bdee97e11a16a0bbfe5be5b528aeac175b9c9da3a0917e5894ea7f,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
63947331aff39db16e9bf2e8920ea547a5541f32cf09ef0df8935dd223789b0a,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
52415727b87244a8fcc607cdecc6a41ede72042ad46446548f93aeed020f9896,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e0206ea1f991a474c15e404023284db6778f6b78a584b95661bfe497bf423cde,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5f6f377c5bc86ca9ddedccd8c9a9f025bd33a299cbead105df922fbec8999a4b,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0e1ac74784a1fa1026e10f4063ad5890e078697b52b7511f481e4c33bac690b2,MDC_V3_AL_G059,d02562df82cbfd07425a6b55cc433ae3ab3160eeedcbb97e344118ccd715598b,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
892eade32fdac68e189b275355568033a58fde19ef9c93b6208422c8e26d23b8,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
254c194ea9e7c064960e2fe6132ce7d4ab4d40645056112eae7f389b5800907d,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
8a4713204c3e812cda58446868a1a1534eef3122ea3aeb31fbb321dfca337e51,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
4eb4b1a1e895b0dc0d7408b5a722ba56554734616375727e2033e0da765e9415,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
dd5fdd4897f69f890f3afa752e4b8192c29296296f86548511832dc1d5bf2c09,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
f5404a4ffc896d7066409a3353b8d68d54ca1eb25d5ac9fb3fa48978b34e79d4,MDC_V3_AL_G060,a27917c5294c54d1b4c55b371f73b67e081bced052bde4ee68676240da05e596,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
43b9cd85ea3d4443f916f4838f6670df4c0dd3a38cb7b8f15ae509214a19c50a,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
50379ef124fd24c724b4d9a063f0c7fe240770e39a4093519928a278ec3dbb27,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
ec76f8e52fe63ecdd289c5a934ae11e1029899fa4334800414c0e8df478b4811,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
5800dff0a937b0f5c162b3ab78188ae523686cb3b3759460962f58ee1b5fb09f,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
70f53cb1611dd6e82f232a3e582bf44cd23eb6220d0f15bf204c766966072c90,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
940a1929dda6f59408be70a1700b58b2a4b258ddba36585f83f300ef2c87da2d,MDC_V3_AL_G061,ac62594fd4d0ce49311258e18dcc6bdac44a17e68baadc73d4059be79c1a52ce,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
498dd1bbdcc09a453c3b9bceb7d11499b52f8aa18302229f9fef9ba1524a29aa,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
7da2368f33f157be48adcbf7b8df8a38134338942b830e7306cf9c29f8fffa5c,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
82a7bf1d2df380d7882875bad530f63959632e828e9cc9004d8a921eb71c8e44,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
414b4206ee758904b6e3c8a0727c6107437360934c979d60135793ec05c83bd6,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
316d28de24a91c549a67fe050aa8c8843841c0d1b39ffdb93790beef79701a94,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
e05d2d2456e90fcfdfb43f71fc6abe87c6c07ea9b0b0e29706d017cd9ac83b1f,MDC_V3_AL_G062,e2b6daacceec73c344e970ff6dec1534c04004360add429afaa011949603c4c9,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
3a6f57d8dfc2b8fb6b9f916a38ffb2663023dd5243842222634ea447951ccf54,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,top,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
75a2b8fdcbe97220f33731dc68aa46b3580b8572dd22454633523d01589e6b86,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,top,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
a7b2d6a16b47e18ec8b46686746806d6ecb5a0fdbd3a7aa33fa9fa2b6809ba00,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,centroid,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
7a76d4c94633df41c68373ac6ada1637ae9f9462c885bff4c1b77835990172b3,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,centroid,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
0d4801530e3fa56dca3d187ce89dae017383137bdd04bd6ff74cfeda87293abc,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,bottom,x,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
fd163ecadefd995dc4986b78bba7136db9521e3a2f7b60185af0559d41841532,MDC_V3_AL_G063,ae4ae57ec2ecd39aabfc4447dc4888143e871ec1120ef0c097295fbd94982174,bottom,z,6,native_301x2000,NOT_GENERATED,NOT_AUTHORIZED,MDC_HF_SURROGATE_V3_AL64_CASE_UID_V1
