candidate_id,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale,top_low_scale,bottom_high_scale,bottom_low_scale,top_chirp,bottom_chirp,valid,score,pass_level,failure_mode,top_R_proxy,bottom_R_proxy,top_outcoupling_proxy,extraction_proxy,normal_peak_strength,offaxis_peak_strength_20_30,normal_offaxis_ratio,eta10_proxy,eta25_proxy,peak_angle_abs_deg_453,angular_fwhm_deg_453,angular_fwhm_bounded,spectral_peak_nm_normal_window,spectral_fwhm_nm_normal_window,spectral_fwhm_bounded,model_lam0_nm,model_spec_fwhm_nm,model_angle_fwhm_deg,total_stack_thickness_nm
R2_4B_OPT_00567,7,5,254,86,37,0.9025,0.7805,0.765,1.1659,-0.0573,0.0085,True,-119.089108,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.811836,0.202365,0.188164,0.09060799,0.00094066,0.00428552,0.219497,0.133912,0.939188,15.5,9.189,True,459.0,999.0,False,459.124,6.773,8.675,2037
R2_4B_OPT_01440,7,11,268,28,24,1.099,1.2421,1.0166,1.174,-0.1006,0.0486,True,-119.11622,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.012923,0.141961,0.987077,0.43655916,3.53e-06,1.08e-06,3.27949,0.526708,0.946186,7.5,33.822,True,461.0,999.0,False,475.65,10.994,18.434,3464
R2_4B_OPT_05905,7,5,357,14,79,1.0262,1.0309,0.8911,1.1974,0.0579,-0.0528,True,-119.117832,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.08297,0.221826,0.91703,0.45318441,0.0,0.0,1.97878,0.440804,0.939967,10.0,18.904,True,461.0,999.0,False,486.922,11.172,17.725,2374
R2_4B_OPT_03691,7,4,244,12,54,1.0392,0.8356,1.006,1.1104,-0.0415,-0.0411,True,-119.118108,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.486278,0.02634,0.513722,0.18859816,0.00322561,0.03386076,0.095261,0.051619,0.239853,30.5,14.028,True,445.75,999.0,False,445.757,9.075,14.114,1929
R2_4B_OPT_04786,10,6,229,47,46,1.0194,0.9433,1.0158,0.7877,0.0788,0.0029,True,-119.118426,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.378893,0.513603,0.621107,0.42473908,0.0,0.0,1.761004,0.396071,0.9508,11.0,14.843,True,445.0,999.0,False,430.769,7.421,13.986,2589
R2_4B_OPT_01572,9,7,284,78,86,1.1855,1.063,1.1998,0.8242,-0.1405,-0.0952,True,-119.118473,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.021278,0.362629,0.978722,0.57324649,0.0,0.0,2.98407,0.547264,0.94781,7.0,32.734,True,445.0,999.0,False,422.15,10.066,18.283,2979
R2_4B_OPT_04807,7,9,268,7,52,1.094,1.1248,0.9813,1.0987,-0.0404,-0.0194,True,-119.120837,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.005065,0.191982,0.994935,0.47238382,0.0,0.0,3.290412,0.527976,0.946353,7.5,33.799,True,461.0,999.0,False,482.1,10.794,18.53,2961
R2_4B_OPT_00293,5,8,233,80,42,0.8698,0.9817,1.2154,0.7543,0.1213,0.1192,True,-119.123365,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.290839,0.464084,0.709161,0.46212786,1.41e-06,7.7e-07,1.839966,0.412731,0.948231,11.0,16.038,True,445.0,999.0,False,436.015,8.034,15.102,2190
R2_4B_OPT_04990,5,11,345,24,70,0.9296,1.0993,1.1614,1.2438,0.0556,0.1354,True,-119.129213,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.159721,0.009464,0.840279,0.29926698,0.00103769,0.00147893,0.701649,0.276115,0.90175,14.0,18.27,True,461.0,999.0,False,468.768,11.696,17.064,3273
R2_4B_OPT_04192,5,6,218,29,50,1.187,0.8202,1.1114,0.8233,0.1436,-0.1331,True,-119.13154,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.190774,0.319621,0.809226,0.45134911,0.0,0.0,3.469673,0.517734,0.952283,8.5,33.676,True,445.0,999.0,False,425.211,9.346,16.205,1864
R2_4B_OPT_05761,6,6,280,45,12,0.8042,0.9164,0.7632,0.7601,-0.0384,-0.0287,True,-119.132799,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.552239,0.731185,0.447761,0.36952351,3.72e-06,2.24e-06,1.66114,0.359362,0.952359,12.0,12.273,True,461.0,999.0,False,464.327,5.754,11.776,1831
R2_4B_OPT_05807,6,4,220,61,17,0.7726,1.0889,1.1398,1.077,0.0371,-0.0803,True,-119.133372,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.293352,0.001511,0.706648,0.24802098,0.0,0.0,2.979783,0.48173,0.954063,9.5,16.099,True,445.0,999.0,False,423.673,10.349,14.958,1864
R2_4B_OPT_01613,5,9,212,66,50,1.0374,0.9672,1.1296,0.9342,0.0167,-0.1048,True,-119.133748,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.052332,0.183755,0.947668,0.44487364,1.4e-07,4e-08,3.279326,0.523822,0.948345,7.5,33.838,True,445.0,999.0,False,428.082,10.709,17.944,2455
R2_4B_OPT_01364,10,12,193,82,7,0.7699,1.0512,0.8721,0.8793,-0.1034,0.1219,True,-119.138946,fail_proxy,normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.590373,0.929571,0.409627,0.39087523,0.0,0.0,0.951172,0.566616,0.952035,8.5,11.888,True,461.0,999.0,False,467.842,4.8,11.038,3344
R2_4B_OPT_03948,8,10,306,4,32,1.108,1.0065,1.0388,1.0916,0.1066,-0.0662,True,-119.141365,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.060632,0.084042,0.939368,0.38009405,3.9e-07,2e-07,1.958809,0.440318,0.938073,10.0,19.005,True,445.0,999.0,False,427.627,11.423,18.011,3244
R2_4B_OPT_05825,7,10,259,76,66,0.7512,0.9622,0.8907,1.0081,0.096,0.146,True,-119.147745,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.451467,0.629378,0.548533,0.41638884,3.6e-07,2.1e-07,1.733521,0.383181,0.951913,11.5,14.097,True,461.0,999.0,False,467.315,6.506,13.061,2832
R2_4B_OPT_05408,6,4,219,32,59,1.216,1.1708,0.998,1.2353,-0.0541,0.141,True,-119.161923,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,2.8e-05,0.047415,0.999972,0.3808089,1.232e-05,3.89e-06,3.162574,0.521985,0.945483,7.5,33.972,True,445.0,999.0,False,430.682,11.535,18.607,2100
R2_4B_OPT_01214,9,6,316,58,31,1.0841,0.9172,1.1194,0.812,-0.0198,0.1079,True,-119.16465,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.224285,0.331751,0.775715,0.43877439,0.0,0.0,1.80582,0.416546,0.945793,10.5,16.823,True,445.0,999.0,False,425.803,9.569,15.955,2575
R2_4B_OPT_03428,7,8,310,89,12,1.0867,1.1997,1.138,0.9131,0.0261,-0.0999,True,-119.16481,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.004882,0.201993,0.995118,0.47894563,3.643e-05,1.181e-05,3.084398,0.517729,0.945547,7.5,34.585,True,461.0,999.0,False,473.692,11.167,18.555,2853
R2_4B_OPT_05734,4,4,236,18,9,1.0886,1.1057,0.8631,1.2312,0.057,0.0429,True,-119.169687,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.00309,0.176949,0.99691,0.46358007,3.01e-06,9.4e-07,3.203863,0.523829,0.945773,7.5,33.916,True,445.0,999.0,False,430.681,10.735,18.564,1607
R2_4B_OPT_05941,5,6,250,28,69,1.1812,0.8935,1.1653,0.8354,0.1073,-0.0604,True,-119.175477,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.106267,0.279976,0.893733,0.47545224,5.025e-05,1.631e-05,3.081573,0.509108,0.948827,8.0,34.607,True,461.0,999.0,False,470.644,9.715,17.293,1970
R2_4B_OPT_02506,8,6,212,27,89,0.9909,1.0904,1.2409,0.7575,0.1215,-0.0119,True,-119.17846,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.188985,0.371322,0.811015,0.47960116,0.0,0.0,3.395705,0.514811,0.95219,8.5,33.748,True,445.0,999.0,False,428.963,9.169,16.233,2459
R2_4B_OPT_03798,10,12,252,70,26,1.0392,0.8429,0.769,0.8257,-0.0229,-0.0008,True,-119.179834,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.695689,0.970023,0.304311,0.29838111,1e-08,1e-08,1.558611,0.316306,0.948509,12.0,10.75,True,445.0,999.0,False,444.257,3.658,9.941,3207
R2_4B_OPT_01874,6,11,253,88,65,0.8113,1.1521,0.7565,1.1842,0.0493,0.1284,True,-119.186281,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.351908,0.524233,0.648092,0.44767032,5.16e-06,3.07e-06,1.68085,0.393196,0.949702,11.0,15.074,True,461.0,999.0,False,467.747,7.418,14.341,3091
R2_4B_OPT_05554,6,12,246,72,90,1.2485,1.2138,1.226,0.9916,0.0224,-0.0466,True,-119.187832,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,1e-06,0.032124,0.999999,0.37087992,1e-08,0.0,3.193902,0.523665,0.945894,7.5,33.926,True,445.0,999.0,False,424.004,11.357,18.604,3482
R2_4B_OPT_02056,4,12,348,76,82,0.9194,0.9712,1.0254,1.0029,0.1242,0.0507,True,-119.189318,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.175823,0.214053,0.824177,0.40313332,0.0,0.0,3.375852,0.515533,0.951787,8.5,33.769,True,461.0,999.0,False,480.753,10.678,16.399,2937
R2_4B_OPT_00282,9,6,253,54,19,1.2279,0.9755,1.0989,1.1845,-0.0384,-0.0622,True,-119.192436,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.030678,0.003929,0.969322,0.34173817,0.00031069,9.913e-05,3.134111,0.518345,0.946725,7.5,34.524,True,461.0,999.0,False,471.179,11.416,18.229,2833
R2_4B_OPT_01311,8,6,357,34,13,1.1698,1.1696,1.0353,1.1313,-0.0886,-0.0628,True,-119.193502,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.001229,0.031086,0.998771,0.36975125,3.49e-05,1.143e-05,3.054522,0.516248,0.944764,7.5,34.632,True,461.0,999.0,False,475.835,12.467,18.605,2833
R2_4B_OPT_01080,9,5,338,27,36,0.9396,0.8678,1.0601,1.2409,-0.1175,0.0589,True,-119.198108,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.765203,0.008944,0.234797,0.08354406,0.00254458,0.00298362,0.852851,0.059181,0.079938,41.0,12.116,True,447.25,999.0,False,447.269,8.753,11.332,2524
R2_4B_OPT_00364,9,4,346,64,65,1.1417,0.9586,0.8704,1.2452,0.1297,-0.0026,True,-119.198507,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.147066,0.188023,0.852934,0.40276832,0.0,0.0,1.863494,0.427073,0.941648,10.5,17.962,True,461.0,999.0,False,486.134,10.918,16.929,2556
R2_4B_OPT_05561,4,12,264,75,33,0.8786,1.0048,1.0927,0.9257,-0.0835,-0.0111,True,-119.204367,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.186098,0.291735,0.813902,0.43920433,1e-08,0.0,3.354495,0.513438,0.952259,8.5,33.788,True,461.0,999.0,False,477.028,9.42,16.272,2751
R2_4B_OPT_00562,4,6,332,13,3,0.9492,0.84,1.2254,0.7678,0.1165,-0.126,True,-119.217889,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.307894,0.289929,0.692106,0.37266742,9.631e-05,4.086e-05,2.357195,0.446122,0.951776,10.0,15.759,True,445.0,999.0,False,436.793,9.53,14.828,1730
R2_4B_OPT_03834,4,6,223,84,29,0.9222,1.1425,0.8708,1.0847,-0.0181,-0.1241,True,-119.223478,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.116956,0.295314,0.883044,0.47856939,0.00010112,3.574e-05,2.828871,0.495095,0.948783,8.5,34.926,True,445.0,999.0,False,435.982,9.762,17.185,1912
R2_4B_OPT_03363,8,7,264,32,16,0.9729,1.1481,0.9502,1.1122,0.0279,-0.0821,True,-119.225684,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.183932,0.227351,0.816068,0.40622118,1e-07,3e-08,3.319678,0.51232,0.952569,8.5,33.82,True,461.0,999.0,False,475.818,9.736,16.302,2760
R2_4B_OPT_01508,5,10,235,12,31,0.7883,1.2222,1.0697,0.8546,0.1149,0.0012,True,-119.227769,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.196946,0.593145,0.803054,0.59068217,0.0,0.0,2.402583,0.585827,0.954586,7.0,30.552,True,445.0,999.0,False,428.843,7.847,16.0,2512
R2_4B_OPT_02140,7,7,306,51,84,1.1913,0.9635,1.1206,0.9148,-0.1495,0.0396,True,-119.237736,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.083756,0.133525,0.916244,0.4002075,1.449e-05,8.15e-06,1.778365,0.423326,0.936535,10.0,18.845,True,445.0,999.0,False,431.881,11.078,17.749,2605
R2_4B_OPT_05721,10,10,289,75,63,1.1443,0.982,0.9905,0.9941,0.1005,-0.0219,True,-119.239711,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.083046,0.286896,0.916954,0.49192956,1e-08,0.0,3.207115,0.51744,0.948535,8.0,33.945,True,445.0,999.0,False,427.027,10.183,17.57,3518
R2_4B_OPT_01417,6,8,254,55,88,0.8893,1.046,1.0,0.8998,-0.0779,-0.0061,True,-119.250183,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.321113,0.434819,0.678887,0.42948588,1e-08,0.0,1.682851,0.396808,0.948373,11.0,15.691,True,461.0,999.0,False,473.124,7.999,14.735,2440
R2_4B_OPT_01546,6,5,224,32,32,0.9981,1.2134,0.9073,1.172,-0.042,-0.1296,True,-119.250846,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.067159,0.16393,0.932841,0.42589279,1.35e-06,4.2e-07,3.179785,0.517655,0.948283,8.0,33.974,True,445.0,999.0,False,430.307,10.612,17.77,2152
R2_4B_OPT_04145,7,4,200,65,83,1.2139,1.0907,1.1722,0.8367,0.0762,-0.1401,True,-119.265507,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.000704,0.121299,0.999296,0.42854205,1.17e-06,3.7e-07,3.13645,0.520553,0.945227,7.5,34.511,True,445.0,999.0,False,428.524,11.37,18.602,2136
R2_4B_OPT_04189,7,4,307,45,65,1.0183,1.2076,0.8485,1.1859,-0.0987,-0.017,True,-119.267365,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.077003,0.195048,0.922997,0.44006782,3.869e-05,1.285e-05,3.012019,0.508187,0.947527,8.0,34.7,True,445.0,999.0,False,433.128,10.828,17.665,2287
R2_4B_OPT_04596,10,9,338,18,16,1.1927,0.7511,0.8895,0.9639,-0.0256,-0.0815,True,-119.272924,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.676079,0.673797,0.323921,0.25523949,2.626e-05,1.064e-05,2.468306,0.367224,0.949628,11.5,10.665,True,445.0,999.0,False,442.632,6.018,10.142,3026
R2_4B_OPT_04572,7,5,181,3,6,1.1112,0.8569,1.1298,0.8218,-0.0176,-0.1461,True,-119.282868,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.330568,0.222643,0.669432,0.33118005,0.00066327,0.00072876,0.910127,0.311055,0.936586,13.0,15.47,True,461.0,999.0,False,466.47,9.512,14.754,1903
R2_4B_OPT_00447,6,8,220,54,81,0.7932,1.1513,1.0389,0.8891,-0.1418,-0.0192,True,-119.285198,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.256885,0.371567,0.743115,0.43956627,0.0,0.0,1.699085,0.404425,0.945347,11.0,16.407,True,445.0,999.0,False,426.71,8.765,15.554,2443
R2_4B_OPT_00675,4,5,351,87,51,0.8082,1.1251,1.1144,0.8305,0.1398,-0.1101,True,-119.290859,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.12767,0.223976,0.87233,0.43231305,0.0,0.0,1.782231,0.421264,0.939376,10.5,18.193,True,461.0,999.0,False,485.347,10.89,17.19,1821
R2_4B_OPT_05387,4,7,314,27,68,1.0305,1.2458,0.857,0.7538,-0.0436,0.0319,True,-119.293633,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.014037,0.854998,0.985963,0.89303519,0.0,0.0,2.68918,0.54577,0.948038,7.0,32.783,True,445.0,999.0,False,428.034,8.062,18.378,1962
R2_4B_OPT_05454,4,4,262,21,31,1.1983,1.2041,1.1741,1.1771,0.0359,-0.0417,True,-119.295264,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,1.2e-05,4.8e-05,0.999988,0.35002663,0.0,0.0,3.101194,0.518906,0.94534,7.5,34.559,True,461.0,999.0,False,487.131,11.67,18.614,1762
R2_4B_OPT_02451,6,6,283,19,29,0.9639,1.0402,0.8742,0.7586,0.0031,0.0275,True,-119.297049,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.152613,0.773468,0.847387,0.72261273,0.0,0.0,2.356544,0.575658,0.954367,7.0,30.85,True,461.0,999.0,False,476.129,7.481,16.576,1983
R2_4B_OPT_05763,6,12,207,58,47,0.969,1.1001,1.0124,1.1337,-0.0901,-0.1234,True,-119.297562,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.138963,0.250125,0.861037,0.44135129,0.0,0.0,1.77362,0.419872,0.940205,10.5,18.173,True,445.0,999.0,False,424.03,10.032,17.047,3276
R2_4B_OPT_00502,10,8,345,33,29,0.9914,1.1488,1.0182,1.0535,0.0157,-0.1406,True,-119.304867,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.191448,0.169078,0.808552,0.37185367,9.459e-05,4.033e-05,2.345658,0.459202,0.948881,9.5,17.514,True,461.0,999.0,False,471.484,10.787,16.301,3344
R2_4B_OPT_02252,5,9,278,46,88,1.2476,1.1428,1.1938,0.9885,0.0614,-0.0856,True,-119.309204,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,1.8e-05,0.035413,0.999982,0.37301175,2.268e-05,1.303e-05,1.740291,0.423368,0.930574,10.0,19.702,True,445.0,999.0,False,431.3,11.662,18.822,2761
R2_4B_OPT_04526,6,8,359,73,14,0.8839,1.1643,1.1886,0.7783,0.0038,0.1361,True,-119.313384,fail_proxy,peak_off_normal;spectral_fwhm_broad;spectral_peak_outside_450_456,0.332744,0.46309,0.667256,0.43438976,4.838e-05,3.296e-05,1.467919,0.37662,0.947426,11.5,15.533,True,461.0,999.0,False,468.657,8.86,14.616,2543
R2_4B_OPT_04743,5,7,274,52,14,1.0999,0.8679,1.1761,0.8208,0.0045,0.1054,True,-119.330068,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.171388,0.3644,0.828612,0.4862792,9e-07,2.9e-07,3.157279,0.506378,0.951994,8.5,33.994,True,461.0,999.0,False,473.137,9.245,16.472,2064
R2_4B_OPT_00057,6,7,264,6,40,1.1686,1.1763,1.1665,1.1405,-0.0517,0.1346,True,-119.335666,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.000182,0.006198,0.999818,0.35396428,0.00010316,3.874e-05,2.663193,0.494209,0.942549,8.0,35.751,True,461.0,999.0,False,472.989,11.66,18.667,2610
R2_4B_OPT_03579,6,8,224,11,18,1.1258,0.9019,1.1112,1.1062,0.1256,-0.0179,True,-119.33664,fail_proxy,spectral_fwhm_broad;spectral_peak_outside_450_456,0.167088,0.002752,0.832912,0.29300912,0.0,0.0,2.733378,0.484695,0.949306,9.0,17.515,True,445.0,999.0,False,422.016,10.903,16.566,2498
R2_4B_OPT_01962,8,9,353,68,3,0.8469,0.9892,1.1305,0.8028,0.1067,0.0749,True,-119.33876,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.586427,0.601918,0.413573,0.3065597,0.00093297,0.00645411,0.144555,0.115841,0.896708,17.5,12.415,True,461.0,999.0,False,461.064,6.935,11.778,2824
R2_4B_OPT_05915,4,7,358,9,85,0.7521,1.2296,1.0164,0.9573,-0.1115,0.1274,True,-119.35079,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.109504,0.256247,0.890496,0.45999474,0.00012669,4.751e-05,2.666746,0.486314,0.946931,9.0,35.668,True,461.0,999.0,False,471.677,10.893,17.297,2151
R2_4B_OPT_01321,5,5,343,72,48,0.9162,1.2382,0.9443,1.2467,-0.1422,0.031,True,-119.362055,fail_proxy,angular_fwhm_broad;spectral_fwhm_broad;spectral_peak_outside_450_456,0.14074,0.126386,0.85926,0.37133016,0.0001052,2.749e-05,3.826913,0.53829,0.951732,7.5,32.803,True,461.0,999.0,False,472.262,11.211,16.799,2197
R2_4B_OPT_00303,6,7,353,67,18,1.1832,0.8246,1.0954,1.16,-0.1014,0.1223,True,-119.363041,fail_proxy,peak_off_normal;normal_offaxis_ratio_low;spectral_fwhm_broad;spectral_peak_outside_450_456,0.279848,0.020217,0.720152,0.26151652,0.00116136,0.00264076,0.439783,0.215634,0.892514,15.5,16.442,True,461.0,999.0,False,467.071,11.155,15.615,2520
