angle_minus_positive_target_deg,angle_deg,incoherent_intensity_proxy
32.514318103826945,68.5858196709698,4.330942296679823e-06
32.67187784957657,68.74337941671942,4.314067446663899e-06
32.83055935161946,68.90206091876232,4.308105412381561e-06
32.99038815969514,69.06188972683799,4.3114325906182805e-06
33.151390796923316,69.22289236406617,4.322212949137972e-06
33.31359481247551,69.38509637961836,4.338460080529728e-06
33.47702883796713,69.54853040510999,4.358102217764582e-06
33.64172264789678,69.71322421503963,4.3790478271075925e-06
33.80770722449264,69.87920879163549,4.399249433404646e-06
33.975014827365875,70.04651639450873,4.416763464742806e-06
34.143679068413384,70.21518063555624,4.429804120609751e-06
34.31373499246151,70.38523655960437,4.436789559004086e-06
34.48521916419853,70.55672073134139,4.4363790495853465e-06
34.65816976200448,70.72967132914734,4.427500135729361e-06
34.83262667936018,70.90412824650303,4.409365270572752e-06
35.00863163459697,71.08013320173983,4.381477822370649e-06
35.18622828984096,71.25772985698381,4.3436277644353315e-06
35.36546238011103,71.43696394725389,4.295877757157047e-06
35.54638185365052,71.61788342079338,4.2385406783672884e-06
35.7290370247107,71.80053859185355,4.172149950131439e-06
35.91348074016327,71.98498230730613,4.09742423434245e-06
36.09976856150316,72.17127012864601,4.015228218864337e-06
36.287958964015196,72.35946053115805,3.926531286574957e-06
36.47811355512565,72.5496151222685,3.8323658511872144e-06
36.670297314245765,72.74179888138862,3.7337870593896533e-06
36.86457885675099,72.93608042389384,3.6318354051067745e-06
37.06103072513178,73.13253229227463,3.5275035878843487e-06
37.25972971081429,73.33123127795714,3.4217086852888546e-06
37.46075721069368,73.53225877783653,3.3152704122949645e-06
37.66419962306862,73.73570119021147,3.2088959235677662e-06
37.87014878843261,73.94165035557546,3.103171292404109e-06
38.07870248149343,74.15020404863628,2.998559487685036e-06
38.289964961890284,74.36146652903314,2.8954043813720228e-06
38.504047592399196,74.57554915954205,2.7939400661680724e-06
38.721069535019545,74.7925711021624,2.694304556201127e-06
38.941158537276344,75.0126601044192,2.5965567907279566e-06
39.16445182345428,75.23595339059713,2.5006957668842344e-06
39.39109710840054,75.46259867554339,2.406680594481618e-06
39.62125375514905,75.6927553222919,2.3144502929017836e-06
39.855094102114926,75.92659566925778,2.2239422335794965e-06
40.09280499124073,76.16430655838359,2.1351082651699545e-06
40.334589535577926,76.40609110272078,2.0479277338416298e-06
40.58066917381422,76.65217074095708,1.9624168180833327e-06
40.83128607081404,76.90278763795689,1.8786338246261397e-06
41.08670593817259,77.15820750531545,1.7966803275957022e-06
41.3472213682464,77.41872293538925,1.7166982648262862e-06
41.613155800741815,77.68465736788467,1.6388633219109553e-06
41.884868275025404,77.95636984216826,1.563375125610402e-06
42.162759167176894,78.23426073431975,1.4904449247821257e-06
42.44727717327387,78.51877874041672,1.420281551976344e-06
42.73892788664359,78.81042945378644,1.3530765273469651e-06
43.038284437654816,79.10978600479767,1.2889891858460526e-06
43.34600083666292,79.41750240380577,1.2281326783037101e-06
43.66282891004459,79.73433047718744,1.1705616184098902e-06
43.989640087729775,80.06114165487263,1.116262023817119e-06
44.32745385722554,80.3989554243684,1.065144034376113e-06
44.67747556069414,80.748977127837,1.0170376872883476e-06
45.04114758267222,81.11264914981507,9.716917886357067e-07
45.42022022746837,81.49172179461122,9.287756380968346e-07
45.81685241865954,81.8883539858024,8.878830200905868e-07
46.23375916014742,82.30526072729027,8.485374229093031e-07
46.67443539954788,82.74593696669073,8.101967768874037e-07
47.143511083156675,83.21501265029953,7.722548519149052e-07
47.647345733104466,83.71884730024732,7.340341732509108e-07
48.19509574081987,84.26659730796273,6.94760134315149e-07
48.80081541379091,84.87231698093376,6.534924559536083e-07
49.488165380163956,85.55966694730681,6.089482547152366e-07
50.303284219581066,86.37478578672392,5.589855503355264e-07
51.36529871281804,87.43680027996089,4.98518041445857e-07
53.928497579083505,89.99999914622636,3.74948080928286e-07
