topology_family,N,H_nm,L_nm,C_nm,M,total_thickness_nm,physical_layer_count,count,FWHM_min,FWHM_median,FWHM_max,T450_min,T450_median,T450_max,T448_min,T448_median,T448_max,T453_min,T453_median,T453_max,ratio_min,ratio_median,ratio_max
Explicit,2,42,76,162,,634,9,1,26.5,26.5,26.5,0.8240051085764295,0.8240051085764295,0.8240051085764295,0.78174622239555,0.78174622239555,0.78174622239555,0.6837076330028712,0.6837076330028712,0.6837076330028712,6.855696821338468,6.855696821338468,6.855696821338468
Explicit,2,42,77,152,,628,9,1,17.0,17.0,17.0,0.3997152654752943,0.3997152654752943,0.3997152654752943,0.351716724953676,0.351716724953676,0.351716724953676,0.2941689620169651,0.2941689620169651,0.2941689620169651,3.822836984080956,3.822836984080956,3.822836984080956
Explicit,2,42,77,153,,629,9,1,18.5,18.5,18.5,0.4398865351333532,0.4398865351333532,0.4398865351333532,0.3861081940295202,0.3861081940295202,0.3861081940295202,0.3211775367284546,0.3211775367284546,0.3211775367284546,4.111296446705752,4.111296446705752,4.111296446705752
Explicit,2,42,77,154,,630,9,1,20.0,20.0,20.0,0.4840047575445944,0.4840047575445944,0.4840047575445944,0.4242981192576886,0.4242981192576886,0.4242981192576886,0.3513567316338089,0.3513567316338089,0.3513567316338089,4.423910105542009,4.423910105542009,4.423910105542009
Explicit,2,42,77,155,,631,9,1,21.5,21.5,21.5,0.5317852993729166,0.5317852993729166,0.5317852993729166,0.4663691077144453,0.4663691077144453,0.4663691077144453,0.3849814413385355,0.3849814413385355,0.3849814413385355,4.759596757165672,4.759596757165672,4.759596757165672
Explicit,2,42,77,156,,632,9,1,23.0,23.0,23.0,0.5825133501397717,0.5825133501397717,0.5825133501397717,0.5121750328169269,0.5121750328169269,0.5121750328169269,0.422264419649848,0.422264419649848,0.422264419649848,5.115284338437142,5.115284338437142,5.115284338437142
Explicit,2,42,77,157,,633,9,1,24.5,24.5,24.5,0.6348885584179518,0.6348885584179518,0.6348885584179518,0.5612185305380133,0.5612185305380133,0.5612185305380133,0.46329782256070157,0.46329782256070157,0.46329782256070157,5.485060249876013,5.485060249876013,5.485060249876013
Explicit,2,42,77,158,,634,9,1,26.0,26.0,26.0,0.68689482601453,0.68689482601453,0.68689482601453,0.6125072775941933,0.6125072775941933,0.6125072775941933,0.5079702298916866,0.5079702298916866,0.5079702298916866,5.859227420282547,5.859227420282547,5.859227420282547
Explicit,2,42,77,159,,635,9,1,26.5,26.5,26.5,0.7357638011312746,0.7357638011312746,0.7357638011312746,0.6644148142135963,0.6644148142135963,0.6644148142135963,0.5558573031882962,0.5558573031882962,0.5558573031882962,6.223458531576821,6.223458531576821,6.223458531576821
Explicit,2,42,77,160,,636,9,1,26.5,26.5,26.5,0.778119921139935,0.778119921139935,0.778119921139935,0.7145971151963859,0.7145971151963859,0.7145971151963859,0.6060918762349512,0.6060918762349512,0.6060918762349512,6.558402483802244,6.558402483802244,6.558402483802244
Explicit,2,42,77,161,,637,9,1,27.0,27.0,27.0,0.8103749282991459,0.8103749282991459,0.8103749282991459,0.7600404035778466,0.7600404035778466,0.7600404035778466,0.6572337753531123,0.6572337753531123,0.6572337753531123,6.84024569740461,6.84024569740461,6.84024569740461
Explicit,2,42,77,162,,638,9,1,27.0,27.0,27.0,0.8293545157983394,0.8293545157983394,0.8293545157983394,0.7973175970167632,0.7973175970167632,0.7973175970167632,0.7071810683076543,0.7071810683076543,0.7071810683076543,7.0427360313677525,7.0427360313677525,7.0427360313677525
Explicit,2,42,78,152,,632,9,1,18.0,18.0,18.0,0.4190628404594201,0.4190628404594201,0.4190628404594201,0.3681009958016971,0.3681009958016971,0.3681009958016971,0.30682717753485206,0.30682717753485206,0.30682717753485206,4.034056863027183,4.034056863027183,4.034056863027183
Explicit,2,42,78,153,,633,9,1,19.5,19.5,19.5,0.46122454899346355,0.46122454899346355,0.46122454899346355,0.4043746051895727,0.4043746051895727,0.4043746051895727,0.33538526126967017,0.33538526126967017,0.33538526126967017,4.3388887114348265,4.3388887114348265,4.3388887114348265
Explicit,2,42,78,154,,634,9,1,21.0,21.0,21.0,0.5072230807972837,0.5072230807972837,0.5072230807972837,0.4445051001975267,0.4445051001975267,0.4445051001975267,0.36725658627693636,0.36725658627693636,0.36725658627693636,4.667691208089361,4.667691208089361,4.667691208089361
Explicit,2,42,78,155,,635,9,1,22.5,22.5,22.5,0.5565681929527146,0.5565681929527146,0.5565681929527146,0.4884684264225617,0.4884684264225617,0.4884684264225617,0.4026887523482718,0.4026887523482718,0.4026887523482718,5.018368936963538,5.018368936963538,5.018368936963538
Explicit,2,42,78,156,,636,9,1,24.0,24.0,24.0,0.6082581623746482,0.6082581623746482,0.6082581623746482,0.5359509522935804,0.5359509522935804,0.5359509522935804,0.44183912739905984,0.44183912739905984,0.44183912739905984,5.3863664610921775,5.3863664610921775,5.3863664610921775
Explicit,2,42,78,157,,637,9,1,25.0,25.0,25.0,0.6606308362097912,0.6606308362097912,0.6606308362097912,0.5862138640323693,0.5862138640323693,0.5862138640323693,0.4847038844532756,0.4847038844532756,0.4847038844532756,5.763741465597911,5.763741465597911,5.763741465597911
Explicit,2,42,78,158,,638,9,1,26.0,26.0,26.0,0.7112722618479901,0.7112722618479901,0.7112722618479901,0.6379471211239374,0.6379471211239374,0.6379471211239374,0.5310209107541508,0.5310209107541508,0.5310209107541508,6.138228925420713,6.138228925420713,6.138228925420713
Explicit,2,42,78,159,,639,9,1,26.0,26.0,26.0,0.7570645551047805,0.7570645551047805,0.7570645551047805,0.6891515435301927,0.6891515435301927,0.6891515435301927,0.5801480660541289,0.5801480660541289,0.5801480660541289,6.492575812113467,6.492575812113467,6.492575812113467
Explicit,2,42,78,160,,640,9,1,26.5,26.5,26.5,0.7944574952018095,0.7944574952018095,0.7944574952018095,0.7371143394149574,0.7371143394149574,0.7371143394149574,0.6309293699016121,0.6309293699016121,0.6309293699016121,6.804594405429734,6.804594405429734,6.804594405429734
Explicit,2,42,78,161,,641,9,1,26.5,26.5,26.5,0.8199956491574594,0.8199956491574594,0.8199956491574594,0.7785592784448413,0.7785592784448413,0.7785592784448413,0.6815801864236269,0.6815801864236269,0.6815801864236269,7.048476136788403,7.048476136788403,7.048476136788403
Explicit,2,42,78,162,,642,9,1,27.0,27.0,27.0,0.8310145872605582,0.8310145872605582,0.8310145872605582,0.8100311443416874,0.8100311443416874,0.8100311443416874,0.7296456951029938,0.7296456951029938,0.7296456951029938,7.1977619911173045,7.1977619911173045,7.1977619911173045
Explicit,2,42,79,152,,636,9,1,18.5,18.5,18.5,0.4396580942196885,0.4396580942196885,0.4396580942196885,0.38560512672069236,0.38560512672069236,0.38560512672069236,0.32037308693642763,0.32037308693642763,0.32037308693642763,4.254134504924263,4.254134504924263,4.254134504924263
Explicit,2,42,79,153,,637,9,1,20.0,20.0,20.0,0.4837992873704201,0.4837992873704201,0.4837992873704201,0.42381728081874326,0.42381728081874326,0.42381728081874326,0.35056391597329317,0.35056391597329317,0.35056391597329317,4.5753325206361275,4.5753325206361275,4.5753325206361275
Explicit,2,42,79,154,,638,9,1,21.5,21.5,21.5,0.5315748652061496,0.5315748652061496,0.5315748652061496,0.46589911322295785,0.46589911322295785,0.46589911322295785,0.3842005764967981,0.3842005764967981,0.3842005764967981,4.91981859460575,4.91981859460575,4.91981859460575
Explicit,2,42,79,155,,639,9,1,23.0,23.0,23.0,0.5822480448865146,0.5822480448865146,0.5822480448865146,0.5116909426265048,0.5116909426265048,0.5116909426265048,0.421490560247857,0.421490560247857,0.421490560247857,5.28423950668957,5.28423950668957,5.28423950668957
Explicit,2,42,79,156,,640,9,1,24.5,24.5,24.5,0.634489417387546,0.634489417387546,0.634489417387546,0.5606752257507974,0.5606752257507974,0.5606752257507974,0.4625169528473876,0.4625169528473876,0.4625169528473876,5.662263237462634,5.662263237462634,5.662263237462634
Explicit,2,42,79,157,,641,9,1,26.0,26.0,26.0,0.6862490661518792,0.6862490661518792,0.6862490661518792,0.6118320726508686,0.6118320726508686,0.6118320726508686,0.5071539055399905,0.5071539055399905,0.5071539055399905,6.043611034949332,6.043611034949332,6.043611034949332
Explicit,2,42,79,158,,642,9,1,26.5,26.5,26.5,0.7347264785497267,0.7347264785497267,0.7347264785497267,0.663501242932651,0.663501242932651,0.663501242932651,0.5549557460576375,0.5549557460576375,0.5549557460576375,6.413210031030377,6.413210031030377,6.413210031030377
Explicit,2,42,79,159,,643,9,1,26.5,26.5,26.5,0.7765266654234921,0.7765266654234921,0.7765266654234921,0.7133034292401046,0.7133034292401046,0.7133034292401046,0.6050261852925591,0.6050261852925591,0.6050261852925591,6.750842271239683,6.750842271239683,6.750842271239683
Explicit,2,42,79,160,,644,9,1,27.0,27.0,27.0,0.8080681848011084,0.8080681848011084,0.8080681848011084,0.758197518592975,0.758197518592975,0.758197518592975,0.6558891009092409,0.6558891009092409,0.6558891009092409,7.031814168088428,7.031814168088428,7.031814168088428
Explicit,2,42,79,161,,645,9,1,27.0,27.0,27.0,0.826219715757065,0.826219715757065,0.826219715757065,0.7947504272633192,0.7947504272633192,0.7947504272633192,0.705404205726404,0.705404205726404,0.705404205726404,7.229159500894471,7.229159500894471,7.229159500894471
Explicit,2,42,79,162,,646,9,1,27.5,27.5,27.5,0.8290040580851548,0.8290040580851548,0.8290040580851548,0.8196442835766452,0.8196442835766452,0.8196442835766452,0.7507928535606547,0.7507928535606547,0.7507928535606547,7.317543409664406,7.317543409664406,7.317543409664406
Explicit,2,42,80,152,,640,9,1,19.5,19.5,19.5,0.46157974749609376,0.46157974749609376,0.46157974749609376,0.40432010219344133,0.40432010219344133,0.40432010219344133,0.33488764993031406,0.33488764993031406,0.33488764993031406,4.483452521793119,4.483452521793119,4.483452521793119
Explicit,2,42,80,153,,641,9,1,21.0,21.0,21.0,0.5076564483618962,0.5076564483618962,0.5076564483618962,0.44451519791576544,0.44451519791576544,0.44451519791576544,0.3667963531111902,0.3667963531111902,0.3667963531111902,4.820820919279111,4.820820919279111,4.820820919279111
Explicit,2,42,80,154,,642,9,1,22.0,22.0,22.0,0.5570524741867113,0.5570524741867113,0.5570524741867113,0.4885341060456288,0.4885341060456288,0.4885341060456288,0.4022684285587989,0.4022684285587989,0.4022684285587989,5.18017741457191,5.18017741457191,5.18017741457191
Explicit,2,42,80,155,,643,9,1,23.5,23.5,23.5,0.6087415979202313,0.6087415979202313,0.6087415979202313,0.5360482504581637,0.5360482504581637,0.5360482504581637,0.4414555592740166,0.4414555592740166,0.4414555592740166,5.556636919595742,5.556636919595742,5.556636919595742
Explicit,2,42,80,156,,644,9,1,25.0,25.0,25.0,0.661030094289799,0.661030094289799,0.661030094289799,0.5862968028573399,0.5862968028573399,0.5862968028573399,0.4843440722002098,0.4843440722002098,0.4843440722002098,5.941780533919246,5.941780533919246,5.941780533919246
Explicit,2,42,80,157,,645,9,1,26.0,26.0,26.0,0.7114688974277468,0.7114688974277468,0.7114688974277468,0.6379403344106884,0.6379403344106884,0.6379403344106884,0.5306562867899898,0.5306562867899898,0.5306562867899898,6.322703914324498,6.322703914324498,6.322703914324498
Explicit,2,42,80,158,,646,9,1,26.0,26.0,26.0,0.7569094772720095,0.7569094772720095,0.7569094772720095,0.6889450608569505,0.6889450608569505,0.6889450608569505,0.5797274006581996,0.5797274006581996,0.5797274006581996,6.681367143131512,6.681367143131512,6.681367143131512
Explicit,2,42,80,159,,647,9,1,26.5,26.5,26.5,0.793787592900253,0.793787592900253,0.793787592900253,0.7365645238169829,0.7365645238169829,0.7365645238169829,0.6303713163171061,0.6303713163171061,0.6303713163171061,6.9947164201414385,6.9947164201414385,6.9947164201414385
Explicit,2,42,80,160,,648,9,1,27.0,27.0,27.0,0.8186630515830357,0.8186630515830357,0.8186630515830357,0.7775004897121977,0.7775004897121977,0.7775004897121977,0.6807678020396751,0.6807678020396751,0.6807678020396751,7.236135266011004,7.236135266011004,7.236135266011004
Explicit,2,42,80,161,,649,9,1,27.0,27.0,27.0,0.828922128094669,0.828922128094669,0.828922128094669,0.8083006299836633,0.8083006299836633,0.8083006299836633,0.7284268061342227,0.7284268061342227,0.7284268061342227,7.37861201114674,7.37861201114674,7.37861201114674
Explicit,2,42,80,162,,650,9,1,27.5,27.5,27.5,0.8234155874740959,0.8234155874740959,0.8234155874740959,0.8259657669079123,0.8259657669079123,0.8259657669079123,0.7703016973874928,0.7703016973874928,0.7703016973874928,7.399439200510812,7.399439200510812,7.399439200510812
Explicit,2,42,81,152,,644,9,1,20.0,20.0,20.0,0.48490378014606084,0.48490378014606084,0.48490378014606084,0.42434343568427446,0.42434343568427446,0.42434343568427446,0.3504623547261827,0.3504623547261827,0.3504623547261827,4.722431631306525,4.722431631306525,4.722431631306525
Explicit,2,42,81,153,,645,9,1,21.5,21.5,21.5,0.5328284670096433,0.5328284670096433,0.5328284670096433,0.46654827018058087,0.46654827018058087,0.46654827018058087,0.38417464730760875,0.38417464730760875,0.38417464730760875,5.075532176270101,5.075532176270101,5.075532176270101
Explicit,2,42,81,154,,646,9,1,23.0,23.0,23.0,0.5836218201544661,0.5836218201544661,0.5836218201544661,0.5124566176427905,0.5124566176427905,0.5124566176427905,0.4215463606024156,0.4215463606024156,0.4215463606024156,5.448564739779342,5.448564739779342,5.448564739779342
Explicit,2,42,81,155,,647,9,1,24.5,24.5,24.5,0.6359254371649473,0.6359254371649473,0.6359254371649473,0.5615335318219531,0.5615335318219531,0.5615335318219531,0.4626542810797595,0.4626542810797595,0.4626542810797595,5.834810597187388,5.834810597187388,5.834810597187388
Explicit,2,42,81,156,,648,9,1,26.0,26.0,26.0,0.6876532339348933,0.6876532339348933,0.6876532339348933,0.6127338390390076,0.6127338390390076,0.6127338390390076,0.5073615415513693,0.5073615415513693,0.5073615415513693,6.223448893957671,6.223448893957671,6.223448893957671
Explicit,2,42,81,157,,649,9,1,26.5,26.5,26.5,0.7359665394036736,0.7359665394036736,0.7359665394036736,0.6643644214886756,0.6643644214886756,0.6643644214886756,0.5552051168052493,0.5552051168052493,0.5552051168052493,6.598704787646131,6.598704787646131,6.598704787646131
Explicit,2,42,81,158,,650,9,1,26.5,26.5,26.5,0.7774402619662433,0.7774402619662433,0.7774402619662433,0.7140089125571589,0.7140089125571589,0.7140089125571589,0.6052638320744517,0.6052638320744517,0.6052638320744517,6.939534736931417,6.939534736931417,6.939534736931417
Explicit,2,42,81,159,,651,9,1,27.0,27.0,27.0,0.8084842719118666,0.8084842719118666,0.8084842719118666,0.7585928565274174,0.7585928565274174,0.7585928565274174,0.656029382336564,0.656029382336564,0.656029382336564,7.22039381954292,7.22039381954292,7.22039381954292
Explicit,2,42,81,160,,652,9,1,27.0,27.0,27.0,0.825991369360811,0.825991369360811,0.825991369360811,0.794665652189074,0.794665652189074,0.794665652189074,0.7053251254458746,0.7053251254458746,0.7053251254458746,7.413604677745511,7.413604677745511,7.413604677745511
Explicit,2,42,81,161,,653,9,1,27.5,27.5,27.5,0.8280433085358531,0.8280433085358531,0.8280433085358531,0.8189205372977981,0.8189205372977981,0.8189205372977981,0.7503392548994018,0.7503392548994018,0.7503392548994018,7.493468238833066,7.493468238833066,7.493468238833066
