sample_index,delta_theta_deg,delta_theta_difference_from_IAR4_deg,delta_theta_difference_from_I03_deg,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,nearest_pair_kind,nearest_pair,overlap_or_touching_pass,cell_containment_pass,geometry_valid,validity_reasons,geometry_hash_sha256
55,80.055,-2.765909320999995,-5.764861292999996,59.703381428024485,71.70338142802447,59.703381428024485,direct,"{""distance_nm"": 59.703381428024485, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.377143438541452, 61.5], ""point_b_nm"": [-21.37714343854144, 1.7966185719755172], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,b7c8b19783e905c8417724d4e586373a0c64e990ded031f16ed2e9a37eb1bfdc
56,80.056,-2.7649093210000046,-5.763861293000005,59.703754545828204,71.70375454582819,59.703754545828204,direct,"{""distance_nm"": 59.703754545828204, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.379007387909496, 61.5], ""point_b_nm"": [-21.37900738790949, 1.7962454541717996], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,92fd41947a8cd066075c5a9c0e8caad178f91f53cc7f4aee1a976018115e6e1a
57,80.057,-2.763909321,-5.762861293,59.704127696163894,71.70412769616388,59.704127696163894,direct,"{""distance_nm"": 59.704127696163894, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.38087133076513, 61.5], ""point_b_nm"": [-21.380871330765125, 1.7958723038361022], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,9785c7384a0186bcc4df574b40000843c21593281161c7b6e247cd59c8dab746
58,80.058,-2.762909320999995,-5.7618612929999955,59.70450087903151,71.70450087903151,59.70450087903151,direct,"{""distance_nm"": 59.70450087903151, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.38273526710779, 61.5], ""point_b_nm"": [-21.382735267107794, 1.795499120968496], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,cde430cae2f618e1c74e6a4bdab6c93730bb40ecbcda3cf099f7187a5fae833d
59,80.059,-2.7619093210000045,-5.760861293000005,59.704874094430856,71.70487409443086,59.704874094430856,direct,"{""distance_nm"": 59.704874094430856, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.38459919693686, 61.5], ""point_b_nm"": [-21.384599196936865, 1.795125905569141], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,dbb58fcc1c03bb533fb2170cfd21bcc3512753b3fc23d74511614878380cfb5d
60,80.06,-2.7609093209999997,-5.759861293,59.70524734236187,71.7052473423619,59.70524734236187,direct,"{""distance_nm"": 59.70524734236187, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.386463120251875, 61.5], ""point_b_nm"": [-21.38646312025186, 1.794752657638126], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,ad10dfc1d5380b73db1d81da53351ae2f140185dfb16ed0212417217fc384264
61,80.061,-2.759909320999995,-5.758861292999995,59.70562062282442,71.70562062282443,59.70562062282442,direct,"{""distance_nm"": 59.70562062282442, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.38832703705215, 61.5], ""point_b_nm"": [-21.38832703705215, 1.7943793771755834], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,5688fc1df24e497521a3c18784a57972636f4f40029c0198c5075d8e55b43a4c
62,80.062,-2.7589093210000044,-5.757861293000005,59.70599393581841,71.70599393581841,59.70599393581841,direct,"{""distance_nm"": 59.70599393581841, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.390190947337175, 61.5], ""point_b_nm"": [-21.390190947337178, 1.794006064181584], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,8c2e070804ed8492a141f5a38273ffccb3289eb10fa331e316dad0510f5d349b
63,80.063,-2.7579093209999996,-5.756861293,59.70636728134371,71.70636728134372,59.70636728134371,direct,"{""distance_nm"": 59.70636728134371, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.39205485110638, 61.5], ""point_b_nm"": [-21.392054851106383, 1.7936327186562924], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,92d095db76dadd58cd7223ce86674cab273d4b9ba21accbe7bba5f83d46c5adf
64,80.064,-2.756909321000009,-5.7558612930000095,59.7067406594002,71.7067406594002,59.7067406594002,direct,"{""distance_nm"": 59.7067406594002, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.393918748359184, 61.5], ""point_b_nm"": [-21.393918748359187, 1.7932593405997999], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,10723da876f4ea1eb260afe024ae2fd794a430679d935979ff313370a4be63e7
65,80.065,-2.7559093210000043,-5.754861293000005,59.70711406998778,71.7071140699878,59.70711406998778,direct,"{""distance_nm"": 59.70711406998778, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.39578263909506, 61.5], ""point_b_nm"": [-21.395782639095042, 1.7928859300122149], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,7d9ee158eb2f774f2d88a6ae08aac006c850dcb42094f9967adc7a991b1858c9
66,80.066,-2.7549093209999995,-5.753861293,59.70748751310635,71.70748751310634,59.70748751310635,direct,"{""distance_nm"": 59.70748751310635, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.397646523313384, 61.5], ""point_b_nm"": [-21.397646523313384, 1.792512486893652], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,facdb3cbddf9546af5c34046302c713e3849e0f8aa7fb3fdee30a12612e546a3
67,80.067,-2.753909321000009,-5.752861293000009,59.70786098875577,71.70786098875578,59.70786098875577,direct,"{""distance_nm"": 59.70786098875577, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.399510401013586, 61.5], ""point_b_nm"": [-21.39951040101359, 1.7921390112442275], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,f96bd2cf534b9db78341d6389c8c980db81203ce4680422e518da53595a79ddc
68,80.068,-2.752909321000004,-5.751861293000005,59.708234496935944,71.70823449693594,59.708234496935944,direct,"{""distance_nm"": 59.708234496935944, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.40137427219517, 61.5], ""point_b_nm"": [-21.401374272195177, 1.7917655030640587], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,5361faab9007a3f516c45dd16250e1b28616298bd33f2cf42c71890e8cbfb6cc
69,80.069,-2.7519093209999994,-5.750861293,59.70860803764674,71.70860803764674,59.70860803764674,direct,"{""distance_nm"": 59.70860803764674, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.40323813685754, 61.5], ""point_b_nm"": [-21.40323813685753, 1.7913919623532557], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,bff0fbf073c7382de8bdf8d02df3daf204bf89622f737586e6d68eeb9a89438f
70,80.07,-2.750909321000009,-5.749861293000009,59.70898161088806,71.70898161088806,59.70898161088806,direct,"{""distance_nm"": 59.70898161088806, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.405101995000038, 61.5], ""point_b_nm"": [-21.405101995000035, 1.7910183891119429], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,7000a2940669c7878e5607aa8df48b643c23be6fc6cc35acc789748e5d8bec18
71,80.071,-2.749909321000004,-5.7488612930000045,59.70935521665978,71.70935521665979,59.70935521665978,direct,"{""distance_nm"": 59.70935521665978, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.406965846622228, 61.5], ""point_b_nm"": [-21.40696584662222, 1.7906447833402215], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,d890c8f44e0a3f140409b0b5314b7807649c10adae9b5d411a201c03e79fc3b1
72,80.072,-2.7489093209999993,-5.747861293,59.70972885496179,71.70972885496181,59.70972885496179,direct,"{""distance_nm"": 59.70972885496179, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.40882969172347, 61.5], ""point_b_nm"": [-21.408829691723458, 1.7902711450382105], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,f8bdb64ebf653d718a73b36b02a16d21deb001493e8a3f825f04ee82dc2d8327
73,80.073,-2.7479093210000087,-5.746861293000009,59.71010252579398,71.71010252579396,59.71010252579398,direct,"{""distance_nm"": 59.71010252579398, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.410693530303192, 61.5], ""point_b_nm"": [-21.41069353030318, 1.7898974742060236], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,a53c072876171324bacecb254014c46ea6300225adefd8253bcf1b15659e5483
74,80.074,-2.746909321000004,-5.745861293000004,59.71047622915622,71.71047622915623,59.71047622915622,direct,"{""distance_nm"": 59.71047622915622, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.412557362360843, 61.5], ""point_b_nm"": [-21.412557362360847, 1.7895237708437808], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,367c1367743d1fc9d6b4b3a4d79d6d21f810661ed4eab8f6b8ca164db3607aa9
75,80.075,-2.745909320999999,-5.744861293,59.710849965048446,71.71084996504842,59.710849965048446,direct,"{""distance_nm"": 59.710849965048446, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.414421187895883, 61.5], ""point_b_nm"": [-21.41442118789588, 1.789150034951554], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,2bd758b407803a0817d91e6048e82976db9d4eb127726f9ab07cab6d38292231
76,80.076,-2.7449093210000086,-5.743861293000009,59.71122373347047,71.71122373347049,59.71122373347047,direct,"{""distance_nm"": 59.71122373347047, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.416285006907685, 61.5], ""point_b_nm"": [-21.416285006907678, 1.788776266529534], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,344744891eaffb949311e0fedd19b24e6e554fc2e2e7535e41c6b3acdf23de2b
77,80.077,-2.743909321000004,-5.742861293000004,59.711597534422225,71.71159753442222,59.711597534422225,direct,"{""distance_nm"": 59.711597534422225, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.41814881939574, 61.5], ""point_b_nm"": [-21.418148819395736, 1.7884024655777777], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,791dfd1734523e0c5f1aff00870e553efe83f4b9df6db1d423b475330041eace
78,80.078,-2.742909320999999,-5.7418612929999995,59.711971367903594,71.7119713679036,59.711971367903594,direct,"{""distance_nm"": 59.711971367903594, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.420012625359448, 61.5], ""point_b_nm"": [-21.420012625359433, 1.7880286320964043], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,7b1b8a1e77cff9f61bdb2aa5e5086eb594e9de2fb45e83391707fe3749142163
79,80.079,-2.7419093210000085,-5.740861293000009,59.71234523391446,71.71234523391445,59.71234523391446,direct,"{""distance_nm"": 59.71234523391446, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.421876424798228, 61.5], ""point_b_nm"": [-21.421876424798224, 1.7876547660855415], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,085f1fa400a989a0a29b7cd485d24fae16c26fa359cd0dcf17670c086cbc3463
80,80.08,-2.7409093210000037,-5.739861293000004,59.71271913245468,71.71271913245468,59.71271913245468,direct,"{""distance_nm"": 59.71271913245468, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.423740217711583, 61.5], ""point_b_nm"": [-21.42374021771157, 1.7872808675453165], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,c5fea6b7592dc9d9e66ad23c4f7d56a731cab65f8de92d0125b25f6749b1024c
81,80.081,-2.739909320999999,-5.738861292999999,59.71309306352419,71.71309306352421,59.71309306352419,direct,"{""distance_nm"": 59.71309306352419, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.42560400409883, 61.5], ""point_b_nm"": [-21.425604004098837, 1.7869069364758108], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,b11cacb6e9ffa841bc7ad868bb98bc427c52311333eae7a4356bcee03179a25c
82,80.082,-2.7389093210000084,-5.737861293000009,59.713467027122846,71.71346702712287,59.713467027122846,direct,"{""distance_nm"": 59.713467027122846, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.42746778395947, 61.5], ""point_b_nm"": [-21.427467783959493, 1.7865329728771524], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,dfccfe24826e568699913a1edd5be552c10993b06cc7206dac846efb8f574e11
83,80.083,-2.7379093210000036,-5.736861293000004,59.71384102325055,71.71384102325055,59.71384102325055,direct,"{""distance_nm"": 59.71384102325055, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.42933155729297, 61.5], ""point_b_nm"": [-21.429331557292965, 1.7861589767494488], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,2d6ad19dd76bb4a01652cf4b635ff4e30f478c7d215c8b208e9fcb530f8489b6
84,80.084,-2.736909320999999,-5.735861292999999,59.714215051907175,71.71421505190719,59.714215051907175,direct,"{""distance_nm"": 59.714215051907175, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.431195324098724, 61.5], ""point_b_nm"": [-21.43119532409872, 1.7857849480928252], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,143d64a5d458cfdc121ef4d269189375ebe71b7ae5d8e62cfc8cb891c0c950ca
85,80.085,-2.7359093210000083,-5.734861293000009,59.7145891130926,71.71458911309259,59.7145891130926,direct,"{""distance_nm"": 59.7145891130926, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.433059084376097, 61.5], ""point_b_nm"": [-21.43305908437611, 1.7854108869074032], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,9b16b75a5e929660b879f27f05b56e7a19eedb0b57f8582482f4fe56fa48e95f
86,80.086,-2.7349093210000035,-5.733861293000004,59.714963206806715,71.71496320680671,59.714963206806715,direct,"{""distance_nm"": 59.714963206806715, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.434922838124663, 61.5], ""point_b_nm"": [-21.434922838124663, 1.7850367931932833], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,75c12c89436201752389f7a04bbf4a45d4cdad8c25eae7c0c8d3abd3f525dff2
87,80.087,-2.7339093209999987,-5.732861292999999,59.71533733304943,71.71533733304943,59.71533733304943,direct,"{""distance_nm"": 59.71533733304943, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.436786585343754, 61.5], ""point_b_nm"": [-21.436786585343746, 1.7846626669505703], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,90d43b06680f2eb9da1fb37a97a7fab9dcbeb5247e3683d9c63fc5c691b56daa
88,80.088,-2.732909321000008,-5.731861293000009,59.71571149182061,71.7157114918206,59.71571149182061,direct,"{""distance_nm"": 59.71571149182061, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.438650326032814, 61.5], ""point_b_nm"": [-21.438650326032807, 1.7842885081793893], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,b00f8176cc9a165379ab3d271cc585f20af47771f4418eb81e35ca2b319de43e
89,80.089,-2.7319093210000034,-5.730861293000004,59.716085683120134,71.71608568312013,59.716085683120134,direct,"{""distance_nm"": 59.716085683120134, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.440514060191262, 61.5], ""point_b_nm"": [-21.440514060191276, 1.7839143168798666], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,c25fc1b4b9abe5c3e9e17d719d608ec9b97622379ffd6f5b6828973e6ca9f00d
90,80.09,-2.7309093209999986,-5.729861292999999,59.71645990694792,71.71645990694793,59.71645990694792,direct,"{""distance_nm"": 59.71645990694792, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.44237778781863, 61.5], ""point_b_nm"": [-21.44237778781862, 1.783540093052082], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,60c887761a4c9940847cd56fed2f76a8ab94e27402dce50eb05d61420941516f
91,80.091,-2.729909321000008,-5.7288612930000085,59.7168341633038,71.71683416330382,59.7168341633038,direct,"{""distance_nm"": 59.7168341633038, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.444241508914203, 61.5], ""point_b_nm"": [-21.4442415089142, 1.7831658366961998], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,9b9aea24727c88c255cc6a1c4bdb03545cb107ed0dc14423619542257a1fb455
92,80.092,-2.7289093210000033,-5.727861293000004,59.71720845218772,71.71720845218772,59.71720845218772,direct,"{""distance_nm"": 59.71720845218772, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.44610522347753, 61.5], ""point_b_nm"": [-21.44610522347753, 1.7827915478122778], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,71f7e4cdb6da53685676b9c7979867ea27e7ca67d021c5257707f429bc8dc39a
93,80.093,-2.7279093209999985,-5.726861292999999,59.71758277359953,71.71758277359953,59.71758277359953,direct,"{""distance_nm"": 59.71758277359953, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.447968931508015, 61.5], ""point_b_nm"": [-21.447968931508008, 1.7824172264004696], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,ee0aa9ac816f0c7b2eb4d710588c10e8a64e9700020f81ed85324aeb03bafdbb
94,80.094,-2.726909321000008,-5.725861293000008,59.717957127539115,71.71795712753914,59.717957127539115,direct,"{""distance_nm"": 59.717957127539115, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.449832633005016, 61.5], ""point_b_nm"": [-21.449832633005016, 1.7820428724608846], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,5cfe9767b35e856d91e2dd0b7117b9932c08ae413f57ccb202a8d0560b3342aa
95,80.095,-2.725909321000003,-5.724861293000004,59.71833151400639,71.7183315140064,59.71833151400639,direct,"{""distance_nm"": 59.71833151400639, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.451696327968065, 61.5], ""point_b_nm"": [-21.451696327968072, 1.7816684859936114], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,6d509c3a78c6dcff98ff03f4692d4833ce4cb4762688be4715b84adcb293c707
96,80.096,-2.7249093209999984,-5.723861292999999,59.71870593300122,71.71870593300122,59.71870593300122,direct,"{""distance_nm"": 59.71870593300122, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-21.45356001639655, 61.5], ""point_b_nm"": [-21.453560016396544, 1.7812940669987825], ""touch_or_overlap"": false}",True,True,False,direct_gap_lt_60_nm,503303475a98eb8a12e9b2f3a9681807941f33a6efeac4e5afc3b04a500ac88d
