FWHM_nm,T448,T449,T450,T450_10deg,T450_20deg,T450_30deg,T450_40deg,T450_50deg,T450_60deg,T451,T452,T453,TE_TM_split_20deg,TE_TM_split_40deg,Tpeak,blue_448_453_mean,blue_448_453_min,candidate_id,compiled_layer_sequence,complex_index_reconstruction,defect_material_id,duplicate_group_id,energy_max,extrapolation_policy,geometry,high_index_material_id,interpolation_axis,interpolation_method,interpolation_source_quantity,logical_layer_sequence,low_index_material_id,material_model,material_policy_id,normal_to_40_60_ratio,peak_count,peak_error_nm,peak_wavelength_nm,physical_sequence_hash,propagation_direction,topology_id,total_layer_count_compiled,total_layer_count_logical,total_thickness_nm
19.5,0.3553697974673924,0.38264599410397165,0.4121555540811398,0.4855026786072013,0.7379269857137923,0.6945822201589983,0.2866063392258293,0.1419730544131928,0.10045652157110473,0.44386159258193564,0.4774522096664502,0.5130145898924648,0.04098040940819914,0.20420559008052538,0.8290738577750221,0.4307499562988924,0.3553697974673924,EX_N2_L81_H47_C161,L81 H47 L81 H47 L161 H47 L81 H47 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_48cf902c705dfa30,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 47, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H47 L81 H47 L161 H47 L81 H47 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.64470772101024,1,14.0,464.0,48cf902c705dfa30,GaN -> reverse(stack) -> Air,Explicit,9,9,673
18.5,0.3240949385817904,0.34862210561516604,0.375277348777304,0.44219570258121443,0.6917849047346523,0.7386750309577114,0.3085149112344946,0.14833963554975252,0.10287045811794202,0.4040918284319177,0.43486140841431664,0.46778100795460725,0.046447714431172904,0.2119402302586657,0.8289800189931391,0.39245477296251696,0.3240949385817904,EX_N2_L81_H47_C162,L81 H47 L81 H47 L162 H47 L81 H47 L81,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_812961dfa754ec32,1.000000000000001,forbidden,"{""N"": 2, ""L_nm"": 81, ""H_nm"": 47, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L81 H47 L81 H47 L162 H47 L81 H47 L81,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.2827209232469157,1,15.5,465.5,812961dfa754ec32,GaN -> reverse(stack) -> Air,Explicit,9,9,674
28.0,0.7476921546710091,0.7797224569868706,0.8058384793598778,0.8364496366445202,0.6951705910639766,0.3459717222407125,0.16555700212661362,0.1022607643180849,0.08335209911326605,0.8246679285882954,0.8352077596500243,0.8371109469076776,0.07574430262418574,0.14275206778713342,0.8372491702068605,0.8050399543606259,0.7476921546710091,EX_N2_L82_H47_C152,L82 H47 L82 H47 L152 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2c3b63085e927884,1.0000000000000009,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L152 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,7.241335140456937,1,2.5,452.5,2c3b63085e927884,GaN -> reverse(stack) -> Air,Explicit,9,9,668
28.0,0.6990990374277796,0.736262667553063,0.7695349814849967,0.8223024658708844,0.7409719924675373,0.3766042189006219,0.17544477397979708,0.10585800919340577,0.08491784215379984,0.7973581661893994,0.8182638965217351,0.8313871863525593,0.06720355691135038,0.14935198101543556,0.8360802294223916,0.7753176559215889,0.6990990374277796,EX_N2_L82_H47_C153,L82 H47 L82 H47 L153 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e79186c0205ca11e,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L153 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.7245856204030146,1,4.0,454.0,e79186c0205ca11e,GaN -> reverse(stack) -> Air,Explicit,9,9,669
28.0,0.6471518418446368,0.6869182378914607,0.7247057467310816,0.7946142784511788,0.7803742108880454,0.41037685923684675,0.18625126799710381,0.10969304786112337,0.08656532434516218,0.7590318961786655,0.7882589658103909,0.8112495331922521,0.05749077275001102,0.15631573937116044,0.834777529692382,0.7362193702747479,0.6471518418446368,EX_N2_L82_H47_C154,L82 H47 L82 H47 L154 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_942a8903ce903a46,1.0000000000000018,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L154 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.141485378392919,1,5.5,455.5,942a8903ce903a46,GaN -> reverse(stack) -> Air,Explicit,9,9,670
26.5,0.5946276038500878,0.6348999099008066,0.6747779939718266,0.756094217121186,0.8102021124330613,0.4474053918239915,0.19807969398884767,0.11378543162294359,0.08829900632801625,0.7130186957140519,0.7480602318837435,0.7787494370252604,0.04779831963610781,0.1636379680698692,0.8335490078069699,0.6906889787242961,0.5946276038500878,EX_N2_L82_H47_C155,L82 H47 L82 H47 L155 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e83eee41fc8336c5,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L155 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.52807175173173,1,6.5,456.5,e83eee41fc8336c5,GaN -> reverse(stack) -> Air,Explicit,9,9,671
25.5,0.5435753676022916,0.5828038534978379,0.6228124910039077,0.7100571999145564,0.8276680455543637,0.48767663938146355,0.21104565380341017,0.11815671027894448,0.09012369084927631,0.662660861886201,0.7010121114587253,0.7368872547115544,0.03952199919392274,0.1713021841465652,0.8327187523999422,0.6416253233600863,0.5435753676022916,EX_N2_L82_H47_C156,L82 H47 L82 H47 L156 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_841ebcfcca3425ba,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L156 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.915980991122883,1,8.0,458.0,841ebcfcca3425ba,GaN -> reverse(stack) -> Air,Explicit,9,9,672
24.0,0.4953390907547423,0.5325017081197327,0.5712240182158612,0.6598107070846597,0.8309643725020492,0.5309748741757947,0.22527830851472838,0.12283067029262353,0.09204455314206704,0.6108590894714353,0.6503506772201981,0.6889894258152637,0.03388722267694522,0.1792767013047742,0.8317742229813225,0.5915440015995389,0.4953390907547423,EX_N2_L82_H47_C157,L82 H47 L82 H47 L157 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ce1907fd28b590d2,1.0000000000000016,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L157 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.329443931127908,1,9.5,459.5,ce1907fd28b590d2,GaN -> reverse(stack) -> Air,Explicit,9,9,673
23.0,0.4506775279277093,0.4851899439462275,0.5217137645428183,0.6082129243123399,0.8197087622085198,0.5767872193978639,0.2409214318588822,0.12783360532262544,0.09406717463187286,0.5598479279293513,0.5988076276531475,0.638167549182062,0.03157065905465761,0.18750936829143658,0.8309177518788814,0.5424007235302194,0.4506775279277093,EX_N2_L82_H47_C158,L82 H47 L82 H47 L158 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_87ecf2192b4a8a1c,1.0000000000000018,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L158 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3.784546193562905,1,10.5,460.5,87ecf2192b4a8a1c,GaN -> reverse(stack) -> Air,Explicit,9,9,674
21.5,0.4099136403804939,0.4415182311835675,0.4753403465646022,0.5574582022437045,0.7950504041664628,0.6241932876147294,0.2581341964837829,0.13319462402222396,0.0961975804034584,0.5111654315844281,0.5484377075976506,0.5869800537163946,0.03250731304952681,0.19592091307430035,0.8304430948159904,0.4955592351711895,0.4099136403804939,EX_N2_L82_H47_C159,L82 H47 L82 H47 L159 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_358963c48fd2c9ac,1.0000000000000022,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L159 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3.2900858127454793,1,12.0,462.0,358963c48fd2c9ac,GaN -> reverse(stack) -> Air,Explicit,9,9,675
20.5,0.3730735858503228,0.4017363984713025,0.43265360151173315,0.5090522730040102,0.7593852398919599,0.6717564988474394,0.2770914508895321,0.13894600081604463,0.09844228093197031,0.4657415383498103,0.500621247695517,0.5373069203866885,0.035979149153118506,0.20439669513859185,0.8298878428127826,0.45185554871089567,0.3730735858503228,EX_N2_L82_H47_C160,L82 H47 L82 H47 L160 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_88b11a15b8b174f1,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L160 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.8491999093229152,1,13.5,463.5,88b11a15b8b174f1,GaN -> reverse(stack) -> Air,Explicit,9,9,676
19.0,0.33999840744808524,0.36582626315059175,0.3938377079496963,0.46390223139250564,0.7158061389044419,0.7174537125517222,0.29798311071498124,0.1451235763084999,0.10080831866350758,0.42403471304310325,0.4561663880840199,0.49037997939823685,0.04091633947255435,0.21277677495791916,0.8293283743277848,0.41170724317895563,0.33999840744808524,EX_N2_L82_H47_C161,L82 H47 L82 H47 L161 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_ec23d3d9da9e8db9,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L161 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.4611151970695015,1,14.5,464.5,ec23d3d9da9e8db9,GaN -> reverse(stack) -> Air,Explicit,9,9,677
18.0,0.31042571201110153,0.33360536767362836,0.3588355680280044,0.42245230960688007,0.6675074050966405,0.7587017954791571,0.3210120856863827,0.15176721507727997,0.10330332012827607,0.3861701619237692,0.415446539722506,0.44689529464460437,0.0462411290399819,0.22084445706869346,0.8292307923421666,0.3752297740006023,0.31042571201110153,EX_N2_L82_H47_C162,L82 H47 L82 H47 L162 H47 L82 H47 L82,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_e191f8a6c70649eb,1.0000000000000013,forbidden,"{""N"": 2, ""L_nm"": 82, ""H_nm"": 47, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L82 H47 L82 H47 L162 H47 L82 H47 L82,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.1226599814955165,1,16.0,466.0,e191f8a6c70649eb,GaN -> reverse(stack) -> Air,Explicit,9,9,678
6.5,0.05232051905435589,0.04731701300140592,0.0431150532284519,0.03508678688425376,0.02225776858179839,0.015002041876739688,0.013849976221269477,0.0204822921077332,0.04977266780470889,0.03955582694919069,0.03651905043035782,0.03390443985210777,0.008507546533774488,0.01894627927677212,0.8246362040796238,0.042121983752645,0.03390443985210777,EX_N3_L76_H42_C152,L76 H42 L76 H42 L76 H42 L152 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_7fb36a29a87bf541,1.0000000000000009,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L152 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1.525200186149736,1,-17.0,433.0,7fb36a29a87bf541,GaN -> reverse(stack) -> Air,Explicit,13,13,860
6.0,0.06074856667484117,0.05442872204439142,0.04918149347156692,0.0393865068382192,0.024174022226896477,0.015803699960327593,0.014255589199669164,0.020715454564535767,0.049630269798599164,0.04478226523445716,0.04106451720714968,0.03788945170667332,0.009126948819288879,0.019430784057600636,0.8283256957201097,0.04801583605651329,0.03788945170667332,EX_N3_L76_H42_C153,L76 H42 L76 H42 L76 H42 L153 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_2b8fc0e4f1460df7,1.0000000000000013,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L153 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1.716820826603271,1,-15.5,434.5,2b8fc0e4f1460df7,GaN -> reverse(stack) -> Air,Explicit,13,13,861
6.5,0.07137438575076249,0.06327386290970946,0.056634718513398005,0.04454666619772911,0.026366123371344887,0.01668283740185047,0.014688626209515169,0.020964291443058794,0.04951112845970286,0.051132870902441466,0.04653302095836988,0.04264049712776834,0.00981935339317621,0.019945493316037767,0.8290021700870771,0.0552648926937416,0.04264049712776834,EX_N3_L76_H42_C154,L76 H42 L76 H42 L76 H42 L154 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_63a7e22361b1c983,1.0000000000000009,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L154 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1.9481012077903306,1,-14.5,435.5,63a7e22361b1c983,GaN -> reverse(stack) -> Air,Explicit,13,13,862
6.5,0.08499869661307596,0.07444284987239361,0.06591746674322024,0.05080722334054321,0.028888814181466816,0.017649518116075423,0.015151340560099672,0.02122946319932975,0.04941504670802764,0.05894498028968893,0.05318571457548325,0.04836243227474919,0.010595581322181628,0.020492517347093123,0.8258784957482534,0.0643086900614352,0.04836243227474919,EX_N3_L76_H42_C155,L76 H42 L76 H42 L76 H42 L155 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f641b4be871d7b1c,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L155 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.2307901456277275,1,-13.5,436.5,f641b4be871d7b1c,GaN -> reverse(stack) -> Air,Explicit,13,13,863
6.0,0.1027996332217342,0.08878740543457184,0.0776565637673795,0.058495470910843735,0.031810956501164105,0.018715498625507244,0.015646233256848708,0.021511686228878172,0.04934186897482876,0.06868789722122898,0.06138009772842843,0.05533152928988712,0.01146817804465533,0.02107415798484999,0.8291923907197207,0.07577385444387168,0.05533152928988712,EX_N3_L76_H42_C156,L76 H42 L76 H42 L76 H42 L156 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_f8af9dea165786e1,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 156}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L156 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.58121923312393,1,-12.0,438.0,f8af9dea165786e1,GaN -> reverse(stack) -> Air,Explicit,13,13,864
6.5,0.12654682379230583,0.10756184630180304,0.09275725717784351,0.0680656052705417,0.03522007029020281,0.019894579898360222,0.016176086031109226,0.021811737305333506,0.049291480743690795,0.08102684964070592,0.07161418232710759,0.06392645991120378,0.012451577038989785,0.02169292755471289,0.8303412980863885,0.09057223652516162,0.06392645991120378,EX_N3_L76_H42_C157,L76 H42 L76 H42 L76 H42 L157 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8a21e39f13eed3d4,1.0000000000000013,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 157}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L157 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3.022522619104738,1,-11.0,439.0,8a21e39f13eed3d4,GaN -> reverse(stack) -> Air,Explicit,13,13,865
6.5,0.15894551328332718,0.13265044756937944,0.11255356212271664,0.08015970664259492,0.03922863794061472,0.02120304728468756,0.016743999681547536,0.022130458512022014,0.04926380824426433,0.09692344757204266,0.08459473434448023,0.07467536146349801,0.013562152602415688,0.022351569706817863,0.8280817743345665,0.11005717772590735,0.07467536146349801,EX_N3_L76_H42_C158,L76 H42 L76 H42 L76 H42 L158 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_36abdfa7385f1004,1.0000000000000016,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 158}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L158 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,3.5881122490791313,1,-10.0,440.0,36abdfa7385f1004,GaN -> reverse(stack) -> Air,Explicit,13,13,866
7.0,0.20416532616492197,0.1669293165938877,0.13904894195968093,0.09570327494594089,0.04398298728132116,0.022660224605784127,0.01735343873190999,0.022468762726033143,0.04925881829811677,0.11779534646563086,0.10134433216262623,0.08832852871979605,0.014818017172801505,0.023053082240392195,0.8308518884313472,0.1362686320110906,0.08832852871979605,EX_N3_L76_H42_C159,L76 H42 L76 H42 L76 H42 L159 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_cc307cc723f5ae70,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 159}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L159 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,4.327152175513367,1,-8.5,441.5,cc307cc723f5ae70,GaN -> reverse(stack) -> Air,Explicit,13,13,867
6.5,0.2685266667655881,0.21480932704469347,0.17529487871802468,0.11605676105140583,0.04967599957875901,0.024289177423428537,0.0180082836310611,0.022827639723018215,0.0492765183171596,0.14577023947293205,0.1233709606892835,0.1059722588769679,0.016238282249883308,0.02380074199484047,0.8327978654284025,0.17229072192791495,0.1059722588769679,EX_N3_L76_H42_C160,L76 H42 L76 H42 L76 H42 L160 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_05d7db9a5b7e8569,1.0000000000000018,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 160}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L160 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,5.31307724864449,1,-7.5,442.5,05d7db9a5b7e8569,GaN -> reverse(stack) -> Air,Explicit,13,13,868
6.5,0.36082277949163577,0.28289080242189557,0.2259427644597141,0.14325648103105437,0.056565584251617826,0.026117613043463238,0.018712891998441904,0.02320816298125426,0.04931695645614959,0.18407980490101583,0.15293580664438639,0.1292084621883707,0.017841239105384578,0.024598131825279666,0.8316453727558151,0.22264673668450308,0.1292084621883707,EX_N3_L76_H42_C161,L76 H42 L76 H42 L76 H42 L161 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_73c744ede9639a98,1.0000000000000013,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 161}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L161 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,6.656086823861747,1,-6.5,443.5,73c744ede9639a98,GaN -> reverse(stack) -> Air,Explicit,13,13,869
7.0,0.489770659562847,0.38004476646232416,0.29784777722677036,0.1803894733465899,0.06500199301933529,0.02817904250137612,0.019472170767623344,0.023611497275544468,0.049380221921835964,0.2376143204920304,0.19346174236379043,0.1604357759509699,0.019640403717123202,0.025449169586674897,0.8333700976340629,0.29319584034312207,0.1604357759509699,EX_N3_L76_H42_C162,L76 H42 L76 H42 L76 H42 L162 H42 L76 H42 L76 H42 L76,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_8746e67725dcf017,1.0000000000000018,forbidden,"{""N"": 3, ""L_nm"": 76, ""H_nm"": 42, ""C_nm"": 162}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L76 H42 L76 H42 L76 H42 L162 H42 L76 H42 L76 H42 L76,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,8.517951843334483,1,-5.0,445.0,8746e67725dcf017,GaN -> reverse(stack) -> Air,Explicit,13,13,870
6.5,0.05801585898811308,0.05204680188538295,0.04707830759713198,0.037762002787694114,0.0232203831130457,0.015145816040083523,0.013531018042319862,0.019296577118117494,0.04505951667147042,0.04290321118127188,0.03936717409695078,0.036341739974273875,0.008903913711519988,0.01843541086254427,0.8280445595763237,0.045958848953854096,0.036341739974273875,EX_N3_L77_H42_C152,L77 H42 L77 H42 L77 H42 L152 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_9f91fb9e1f842026,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 152}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L77 H42 L152 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,1.781509918283939,1,-16.0,434.0,9f91fb9e1f842026,GaN -> reverse(stack) -> Air,Explicit,13,13,866
6.5,0.06800802351445123,0.06038451865876844,0.05411861610609464,0.04265253887499261,0.025310277407253435,0.015986314045437787,0.013944185630630872,0.019534676481457867,0.04496999206287592,0.04891276868215748,0.04454988759604191,0.04085039565826997,0.009587375700786827,0.01893036990985901,0.8259147633585253,0.052804035035963946,0.04085039565826997,EX_N3_L77_H42_C153,L77 H42 L77 H42 L77 H42 L153 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_4152fc463b133a4f,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 153}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L77 H42 L153 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.017265783209583,1,-14.5,435.5,4152fc463b133a4f,GaN -> reverse(stack) -> Air,Explicit,13,13,867
6.0,0.0807801808016462,0.07088403515949648,0.06286604651324794,0.04857496032822753,0.027713263381616053,0.016910336341455813,0.014385711383564133,0.0197882443807887,0.04490149763624293,0.05628974492350916,0.050843188795014205,0.0462715200384782,0.010355342134709164,0.019456646958386888,0.828909272328689,0.06132245270523203,0.0462715200384782,EX_N3_L77_H42_C154,L77 H42 L77 H42 L77 H42 L154 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_64dcbc7460a32376,1.0000000000000009,forbidden,"{""N"": 3, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 154}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L77 H42 L154 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.304688540943838,1,-13.5,436.5,64dcbc7460a32376,GaN -> reverse(stack) -> Air,Explicit,13,13,868
6.5,0.09741113305570114,0.08432824447823695,0.07389887287284147,0.05583305838079056,0.03049411757311393,0.01792907169386225,0.014857991169736127,0.02005797202593402,0.04485392283468102,0.06546856258724942,0.05857902238534428,0.05286235680510712,0.011221040781630463,0.020016510871765317,0.8279505464085772,0.07209136536408006,0.05286235680510712,EX_N3_L77_H42_C155,L77 H42 L77 H42 L77 H42 L155 H42 L77 H42 L77 H42 L77,physical_principal_square_root,APCD_SIO2_NATIVE_M1,DUP_b3b6568c6ca0238a,1.000000000000001,forbidden,"{""N"": 3, ""L_nm"": 77, ""H_nm"": 42, ""C_nm"": 155}",APCD_TIO2_NATIVE_M1,frequency_hz,linear,complex_epsilon,L77 H42 L77 H42 L77 H42 L155 H42 L77 H42 L77 H42 L77,APCD_SIO2_NATIVE_M1,native_m1,MDC_NATIVE_M1,2.6599910044047648,1,-12.5,437.5,b3b6568c6ca0238a,GaN -> reverse(stack) -> Air,Explicit,13,13,869
