sample_index,L1_nm,W1_nm,L2_nm,W2_nm,A1,A2,A_mean,Delta_A,delta_theta_deg,D_nm,theta1_deg,theta2_deg,j1_center_y_nm,j2_center_y_nm,pillar_1_area_nm2,pillar_2_area_nm2,total_footprint_nm2,cell_area_nm2,footprint_fill_fraction,direct_clearance_nm,periodic_image_clearance_nm,global_minimum_clearance_nm,cell_containment_pass,overlap_or_touching_pass,minimum_lateral_feature_nm,aspect_ratio_H_over_min_feature,geometry_hash_sha256,nearest_object_image_pair
16091,252,92,200,79,0.46511627906976744,0.4336917562724014,0.4494040176710844,0.03142452279736602,88.86119172,207,0.0,88.86119172,103.5,-103.5,23184,15800,38984,186624.0,0.2088906035665295,60.23470353453462,78.23470353453462,60.23470353453462,True,True,79,6.6455696202531644,07ba6bb9b5b41c8a212dcaeb14178464fbc463d9a251ed6f4fe8009655ef531c,"{""distance_nm"": 60.23470353453462, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-37.50473341095588, 57.5], ""point_b_nm"": [-37.50473341095588, -2.7347035345346202], ""touch_or_overlap"": false}"
16092,250,88,195,80,0.47928994082840237,0.41818181818181815,0.4487358795051103,0.06110812264658422,87.014573067,212,0.0,87.014573067,106.0,-106.0,22000,15600,37600,186624.0,0.20147462277091907,68.54904743011295,76.54904743011295,68.54904743011295,True,True,80,6.5625,3f774fb5cf6a1c14670ffdb4bd0430dc96e72fa5b1aa2d6c0897aa72eed16ef5,"{""distance_nm"": 68.54904743011295, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.86772193508021, 62.0], ""point_b_nm"": [-34.867721935080226, -6.549047430112942], ""touch_or_overlap"": false}"
16093,260,93,202,77,0.4730878186968839,0.44802867383512546,0.46055824626600467,0.02505914486175842,79.628098458,219,0.0,79.628098458,109.5,-109.5,24180,15554,39734,186624.0,0.2129093792866941,66.21893638250033,60.21893638250032,60.21893638250032,True,True,77,6.818181818181818,c63b1830ef336161f8cd0195b79785950326e29a43a2453f08296154b01a8fc1,"{""distance_nm"": 60.21893638250032, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [19.687191682233106, 156.0], ""point_b_nm"": [19.6871916822331, 216.21893638250032], ""touch_or_overlap"": false}"
16097,255,93,194,79,0.46551724137931033,0.42124542124542125,0.4433813313123658,0.044271820133889084,87.245400399,214,0.0,87.245400399,107.0,-107.0,23715,15326,39041,186624.0,0.209196030521262,68.71377702115474,72.71377702115475,68.71377702115474,True,True,79,6.6455696202531644,6d8338ca125b4d6f0a6776a09cd84613e076f82660d5f68c8c51ce5e0b80d321,"{""distance_nm"": 68.71377702115474, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-34.79270253334549, 60.5], ""point_b_nm"": [-34.79270253334549, -8.21377702115474], ""touch_or_overlap"": false}"
16098,260,91,204,78,0.48148148148148145,0.44680851063829785,0.4641449960598897,0.034672970843183604,83.552163094,217,0.0,83.552163094,108.5,-108.5,23660,15912,39572,186624.0,0.21204132373113854,65.7655549168616,63.76555491686162,63.76555491686162,True,True,78,6.730769230769231,b2edab5951175636b6cc4c285fa670c9061c18f72861244dff7bc106bb1db744,"{""distance_nm"": 63.76555491686162, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [27.298848381585458, 154.0], ""point_b_nm"": [27.298848381585465, 217.76555491686162], ""touch_or_overlap"": false}"
16101,263,94,202,78,0.4733893557422969,0.44285714285714284,0.45812324929971987,0.030532212885154064,85.398781747,216,0.0,85.398781747,108.0,-108.0,24722,15756,40478,186624.0,0.2168960048010974,65.19692091152585,65.19692091152584,65.19692091152584,True,True,78,6.730769230769231,87180aa4b136ed20a388c991bbe63514cae974f01023e2fecc9c36015c14df22,"{""distance_nm"": 65.19692091152584, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [30.772077793869883, 155.0], ""point_b_nm"": [30.772077793869883, 220.19692091152584], ""touch_or_overlap"": false}"
16102,257,87,199,79,0.4941860465116279,0.4316546762589928,0.46292036138531034,0.06253137025263511,89.092019051,219,0.0,89.092019051,109.5,-109.5,22359,15721,38080,186624.0,0.20404663923182442,75.38655327694781,69.38655327694781,69.38655327694781,True,True,79,6.6455696202531644,4f6946b27d4f848a28c0e688c13258ca6e26e441a4ffdfa98c1a6eacaf81cf2c,"{""distance_nm"": 69.38655327694781, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.91830409222686, 153.0], ""point_b_nm"": [37.918304092226855, 222.3865532769478], ""touch_or_overlap"": false}"
16104,248,90,200,79,0.46745562130177515,0.4336917562724014,0.45057368878708826,0.03376386502937373,86.322091073,212,0.0,86.322091073,106.0,-106.0,22320,15800,38120,186624.0,0.20426097393689988,64.67212943591366,72.67212943591366,64.67212943591366,True,True,79,6.6455696202531644,0b2c78217420ddba05820c1a7cb94b975a9cf7e22c5e6f5e68fd3ed76afeebf7,"{""distance_nm"": 64.67212943591366, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.0038922828746, 61.0], ""point_b_nm"": [-33.0038922828746, -3.6721294359136594], ""touch_or_overlap"": false}"
16106,264,88,197,77,0.5,0.43795620437956206,0.46897810218978103,0.062043795620437936,75.242379158,215,0.0,75.242379158,107.5,-107.5,23232,15169,38401,186624.0,0.20576667524005487,65.94218448769317,67.94218448769317,65.94218448769317,True,True,77,6.818181818181818,d4d18d0ee13f0084148e7195a0180ce89b18320d5e630aa26e71550e2c0ae9df,"{""distance_nm"": 65.94218448769317, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-12.139003244999316, 63.5], ""point_b_nm"": [-12.139003244999316, -2.4421844876931686], ""touch_or_overlap"": false}"
16108,251,87,205,79,0.48520710059171596,0.44366197183098594,0.46443453621135095,0.04154512876073002,84.47547242,213,0.0,84.47547242,106.5,-106.5,21837,16195,38032,186624.0,0.2037894375857339,63.67336615707708,69.67336615707708,63.67336615707708,True,True,79,6.6455696202531644,49fd90b03146dd626c4a48c7daae26e7170c93a3e3740a7f336e2e25ce6d8093,"{""distance_nm"": 63.67336615707708, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-29.448659892700036, 63.0], ""point_b_nm"": [-29.448659892700057, -0.6733661570770826], ""touch_or_overlap"": false}"
16109,261,91,198,77,0.48295454545454547,0.44,0.46147727272727274,0.04295454545454547,77.088997811,220,0.0,77.088997811,110.0,-110.0,23751,15246,38997,186624.0,0.20896026234567902,69.40055197299246,61.400551972992474,61.400551972992474,True,True,77,6.818181818181818,a3806e010951c3a33a9ece535f53d85fbb134750e15d51efa2dc0a2021c77811,"{""distance_nm"": 61.400551972992474, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [15.406363114581652, 155.5], ""point_b_nm"": [15.406363114581652, 216.90055197299247], ""touch_or_overlap"": false}"
16110,256,89,201,80,0.48405797101449277,0.4306049822064057,0.45733147661044926,0.053452988808087076,80.782235116,217,0.0,80.782235116,108.5,-108.5,22784,16080,38864,186624.0,0.20824759945130317,66.89030223259715,64.89030223259712,64.89030223259712,True,True,80,6.5625,1020329fda84c2d453917f703ccc47f9d38c2c8a67d52803e082d3f4741e8c8f,"{""distance_nm"": 64.89030223259712, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [23.384647473883902, 153.0], ""point_b_nm"": [23.384647473883906, 217.89030223259712], ""touch_or_overlap"": false}"
16111,245,94,195,78,0.44542772861356933,0.42857142857142855,0.43699957859249894,0.01685630004214078,88.168709725,210,0.0,88.168709725,105.0,-105.0,23030,15210,38240,186624.0,0.2049039780521262,64.30348988535452,76.30348988535451,64.30348988535452,True,True,78,6.730769230769231,e6d7c89113d3bdc78d9fd22273056ff8b78e7e53c4b1ae83417715e5cc302efd,"{""distance_nm"": 64.30348988535452, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-35.86431222245429, 58.0], ""point_b_nm"": [-35.86431222245429, -6.3034898853545265], ""touch_or_overlap"": false}"
16113,255,93,200,77,0.46551724137931033,0.44404332129963897,0.4547802813394747,0.02147392007967136,84.013817757,213,0.0,84.013817757,106.5,-106.5,23715,15400,39115,186624.0,0.20959254972565158,63.030180774739186,69.0301807747392,63.030180774739186,True,True,77,6.818181818181818,45b4d67225655d7ac0c22522a80248e0d51df6511118e0a0788fa34574858bd6,"{""distance_nm"": 63.030180774739186, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-27.861200790559067, 60.0], ""point_b_nm"": [-27.861200790559064, -3.0301807747391836], ""touch_or_overlap"": false}"
16115,250,91,197,78,0.4662756598240469,0.43272727272727274,0.4495014662756598,0.03354838709677416,80.320580453,216,0.0,80.320580453,108.0,-108.0,22750,15366,38116,186624.0,0.2042395404663923,66.84497627244757,66.84497627244755,66.84497627244755,True,True,78,6.730769230769231,5ccc82083e6e70e4d02c259389864c01d2b8705abea4ce52ba17dca638376371,"{""distance_nm"": 66.84497627244755, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [21.88346535721756, 153.5], ""point_b_nm"": [21.883465357217563, 220.34497627244755], ""touch_or_overlap"": false}"
16116,253,88,199,78,0.4838709677419355,0.4368231046931408,0.46034703621753814,0.047047863048794714,82.167199105,218,0.0,82.167199105,109.0,-109.0,22264,15522,37786,186624.0,0.2024712791495199,70.11330992773223,66.11330992773225,66.11330992773225,True,True,78,6.730769230769231,282d262f5e4aeb31d88d7081ecd3b06bd106a02f1fa04645d63cd463416721eb,"{""distance_nm"": 66.11330992773225, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [25.07599700567424, 153.0], ""point_b_nm"": [25.075997005674235, 219.11330992773225], ""touch_or_overlap"": false}"
16117,263,92,205,80,0.48169014084507045,0.43859649122807015,0.4601433160365703,0.043093649617000296,89.553673714,211,0.0,89.553673714,105.5,-105.5,24196,16400,40596,186624.0,0.21752829218106995,62.191518557387305,72.1915185573873,62.191518557387305,True,True,80,6.5625,f056851cf8f0748c8f001cebb927ab36fa4d29cc0b4c0b5bf91be3b3f2bd0342,"{""distance_nm"": 62.191518557387305, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-39.2003334611322, 59.5], ""point_b_nm"": [-39.20033346113221, -2.6915185573873077], ""touch_or_overlap"": false}"
16118,258,90,195,77,0.4827586206896552,0.4338235294117647,0.45829107505071,0.048935091277890475,85.86043641,208,0.0,85.86043641,104.0,-104.0,23220,15015,38235,186624.0,0.20487718621399176,62.975192692760594,78.9751926927606,62.975192692760594,True,True,77,6.818181818181818,0143cdf3f99f61471ad7a3a192d6205a969165560cf171ad8bd5b3b3775f5c89,"{""distance_nm"": 62.975192692760594, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-31.36140818186624, 59.0], ""point_b_nm"": [-31.361408181866224, -3.975192692760593], ""touch_or_overlap"": false}"
16119,247,95,202,79,0.4444444444444444,0.4377224199288256,0.44108343218663504,0.0067220245156188185,78.4739618,215,0.0,78.4739618,107.5,-107.5,23465,15958,39423,186624.0,0.2112429269547325,60.64414288508138,62.64414288508138,60.64414288508138,True,True,79,6.6455696202531644,23c6af5ad2568468f809819400286c5752f536b339c618308d92d8648595c245,"{""distance_nm"": 60.64414288508138, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-18.52230547842501, 60.0], ""point_b_nm"": [-18.52230547842501, -0.6441428850813757], ""touch_or_overlap"": false}"
16120,246,87,194,80,0.4774774774774775,0.41605839416058393,0.44676793581903074,0.06141908331689355,83.090508431,215,0.0,83.090508431,107.5,-107.5,21402,15520,36922,186624.0,0.19784164951989025,70.39241776517898,72.39241776517898,70.39241776517898,True,True,80,6.5625,edda8a4916a027fa79fb7951dc91e958e77575d5352c233367b9fe884282eb68,"{""distance_nm"": 70.39241776517898, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.040271300914796, 64.0], ""point_b_nm"": [-28.0402713009148, -6.392417765178982], ""touch_or_overlap"": false}"
16122,262,89,198,79,0.4928774928774929,0.4296028880866426,0.46124019048206777,0.06327460479085029,79.397271126,212,0.0,79.397271126,106.0,-106.0,23318,15642,38960,186624.0,0.20876200274348422,62.922340367068564,70.92234036706856,62.922340367068564,True,True,79,6.6455696202531644,68a2405053c300ad296b9de9c838a82152a62e8ce615e32dd6b7b8991d3221c6,"{""distance_nm"": 62.922340367068564, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-20.609781796485464, 61.5], ""point_b_nm"": [-20.60978179648546, -1.422340367068566], ""touch_or_overlap"": false}"
16123,251,94,204,77,0.45507246376811594,0.45195729537366547,0.4535148795708907,0.0031151683944504738,86.783745736,219,0.0,86.783745736,109.5,-109.5,23594,15708,39302,186624.0,0.2105945644718793,68.00062851936191,62.0006285193619,62.0006285193619,True,True,77,6.818181818181818,07f9a530f81ad5d541598ac3acc677ff774661acb12c2825e06ccc43d9226568,"{""distance_nm"": 62.0006285193619, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [32.716673602801364, 156.5], ""point_b_nm"": [32.71667360280137, 218.5006285193619], ""touch_or_overlap"": false}"
16124,249,91,203,78,0.4647058823529412,0.44483985765124556,0.4547728700020934,0.019866024701695628,88.630364388,214,0.0,88.630364388,107.0,-107.0,22659,15834,38493,186624.0,0.2062596450617284,66.09680620869358,70.09680620869358,66.09680620869358,True,True,78,6.730769230769231,166952f35fa8cbf78a2112a22c4a644344831320dbe2d318d79a55dbb65a75fe,"{""distance_nm"": 66.09680620869358, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-36.562766598551306, 61.5], ""point_b_nm"": [-36.562766598551306, -4.5968062086935735], ""touch_or_overlap"": false}"
16129,254,93,201,79,0.46397694524495675,0.4357142857142857,0.4498456154796212,0.02826265953067103,81.849811524,215,0.0,81.849811524,107.5,-107.5,23622,15879,39501,186624.0,0.21166087962962962,63.415213055656025,65.41521305565601,63.415213055656025,True,True,79,6.6455696202531644,60c138cfa707a892068c82f50b3d5817302ee42b258b52944062e94cc241b520,"{""distance_nm"": 63.415213055656025, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-24.85332076125509, 61.0], ""point_b_nm"": [-24.85332076125509, -2.4152130556560225], ""touch_or_overlap"": false}"
16130,259,91,197,78,0.48,0.43272727272727274,0.45636363636363636,0.047272727272727244,78.156574219,219,0.0,78.156574219,109.5,-109.5,23569,15366,38935,186624.0,0.20862804355281206,69.09257857286102,63.092578572861015,63.092578572861015,True,True,78,6.730769230769231,48995ee282cc515ebc787463de385424e435f8e498cb9046312d0e2e1c3f0772,"{""distance_nm"": 63.092578572861015, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [17.95383944831299, 155.0], ""point_b_nm"": [17.95383944831298, 218.09257857286102], ""touch_or_overlap"": false}"
16133,262,94,196,78,0.47191011235955055,0.4306569343065693,0.45128352333305993,0.04125317805298123,76.309955567,214,0.0,76.309955567,107.0,-107.0,24628,15288,39916,186624.0,0.2138846021947874,62.55405092755933,66.55405092755933,62.55405092755933,True,True,78,6.730769230769231,40e41268a0ec6349be5d653f7409216db250e2a7a0f379161a90098f366a9d77,"{""distance_nm"": 62.55405092755933, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-14.698425846230194, 60.0], ""point_b_nm"": [-14.69842584623019, -2.554050927559329], ""touch_or_overlap"": false}"
16135,246,92,199,77,0.4556213017751479,0.4420289855072464,0.4488251436411972,0.013592316267901527,87.389667481,210,0.0,87.389667481,105.0,-105.0,22632,15323,37955,186624.0,0.20337684327846364,62.84983307032865,74.84983307032866,62.84983307032865,True,True,77,6.818181818181818,3b66829eab34174134a1029c315a8ff22a746b7c90148837bdd8746b1f1c73c8,"{""distance_nm"": 62.84983307032865, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-33.92850910517028, 59.0], ""point_b_nm"": [-33.928509105170264, -3.849833070328648], ""touch_or_overlap"": false}"
16136,247,90,206,78,0.4658753709198813,0.4507042253521127,0.458289798135997,0.015171145567768607,80.926502198,213,0.0,80.926502198,106.5,-106.5,22230,16068,38298,186624.0,0.2052147633744856,60.13850216731283,66.13850216731285,60.13850216731283,True,True,78,6.730769230769231,600646db9739c0d6c5c1095d16fbb2365c88298f21bc0a95fc1dbd091f67b656,"{""distance_nm"": 60.13850216731283, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-22.268751318590404, 61.5], ""point_b_nm"": [-22.26875131859041, 1.361497832687169], ""touch_or_overlap"": false}"
16137,258,95,200,80,0.46175637393767704,0.42857142857142855,0.4451639012545528,0.0331849453662485,88.312976807,219,0.0,88.312976807,109.5,-109.5,24510,16000,40510,186624.0,0.21706747256515774,70.36575044676441,64.3657504467644,64.3657504467644,True,True,80,6.5625,b078db753beef888a29eb4d83b3140c4e5d4436469d3934ac85c2047dfe1e452,"{""distance_nm"": 64.3657504467644, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [37.03867664082867, 157.0], ""point_b_nm"": [37.038676640828676, 221.3657504467644], ""touch_or_overlap"": false}"
16138,263,88,203,77,0.4985754985754986,0.45,0.4742877492877493,0.04857549857549859,84.619739503,216,0.0,84.619739503,108.0,-108.0,23144,15631,38775,186624.0,0.20777070473251028,67.33721102315506,67.33721102315508,67.33721102315506,True,True,77,6.818181818181818,15e9314502fe0989ce1a8caed209fe39fdbc32066809240fa4939261bd7e1bbd,"{""distance_nm"": 67.33721102315506, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-28.813201897540438, 64.0], ""point_b_nm"": [-28.81320189754043, -3.337211023155068], ""touch_or_overlap"": false}"
16140,250,87,198,80,0.4836795252225519,0.4244604316546763,0.4540699784386141,0.059219093567875636,75.386646241,211,0.0,75.386646241,105.5,-105.5,21750,15840,37590,186624.0,0.2014210390946502,61.61081518054564,71.61081518054564,61.61081518054564,True,True,80,6.5625,906c7f6e1354e3ef5c5580d366dfca5f910c06bd53ea88b25c52daa7e4363e31,"{""distance_nm"": 61.61081518054564, ""image_shift"": [0, 0], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [-13.72882144509991, 62.0], ""point_b_nm"": [-13.728821445099925, 0.38918481945436056], ""touch_or_overlap"": false}"
16141,261,91,205,77,0.48295454545454547,0.45390070921985815,0.4684276273372018,0.029053836234687325,82.77312085,218,0.0,82.77312085,109.0,-109.0,23751,15785,39536,186624.0,0.21184842249657065,65.97103302048016,61.97103302048018,61.97103302048018,True,True,77,6.818181818181818,2b2146dc0ffead449f71c657fda10763a58b28840253cfc0b6ae37311ad26c2c,"{""distance_nm"": 61.97103302048018, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [25.29978644724838, 154.5], ""point_b_nm"": [25.29978644724838, 216.47103302048018], ""touch_or_overlap"": false}"
16144,245,89,200,79,0.46706586826347307,0.4336917562724014,0.45037881226793725,0.03337411199107165,86.004703492,218,0.0,86.004703492,109.0,-109.0,21805,15800,37605,186624.0,0.2015014146090535,70.99087667804561,66.99087667804562,66.99087667804562,True,True,79,6.6455696202531644,14562a1f304b044f7fe47bdeb571eaf97a0c9dc2ff13305b1b0158c5f2d9f536,"{""distance_nm"": 66.99087667804562, ""image_shift"": [0, 1], ""object_a"": ""pillar_1"", ""object_b"": ""pillar_2"", ""point_a_nm"": [32.436547839811, 153.5], ""point_b_nm"": [32.436547839811, 220.49087667804562], ""touch_or_overlap"": false}"
