candidate_id,family_id,top_pair_count,bottom_pair_count,top_termination_nm,bottom_termination_nm,cavity_physical_thickness_nm,spacer_cap_total_nm,target_wavelength_nm,te_tm_angle_grid_deg,wavelength_grid_nm,negative_reference_distance_flags,source_position_stability_status,normal_angle_resonance_strength_proxy,normal_cone_energy_lower_bound_proxy,normal_offaxis_proxy,offaxis_20_60_penalty,offaxis_30_40_lobe_penalty,faroffaxis_45_55_lobe_penalty,broad_40_60_faroffaxis_penalty,te_tm_mismatch_proxy,te_tm_offaxis_risk_guard,angular_fwhm_deg_proxy,spectral_center_nm_proxy,spectral_fwhm_nm_proxy,broad_fwhm_risk_guard,center_only_false_positive_risk,d5_like_risk_flag,e1_0236_like_risk_flag,hard_pass,hard_fail_reasons,v3_proxy_score
E4_0086,E0A_lower_Q_angle_stable_cavity,3,6,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.811651,0.695358,1.832637,0.306298,0.197169,0.251264,0.274572,0.308586,0.263535,12.185858,452.42,8.68723,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.224249
E4_0185,E0A_lower_Q_angle_stable_cavity,4,5,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866651,0.799368,1.824826,0.285598,0.157669,0.326465,0.301483,0.240293,0.245489,13.350298,453.02,8.735669,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.203898
E4_0266,E0A_lower_Q_angle_stable_cavity,5,4,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.866651,0.799368,1.824826,0.285598,0.157669,0.326465,0.301483,0.240293,0.245489,13.350298,453.02,8.735669,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.203898
E4_0419,E0C_MQW_lateral_extent_robust_cavity,4,4,15,25,225,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.857646,0.810846,1.79831,0.321131,0.168978,0.30039,0.302135,0.126745,0.189397,13.105767,452.56,8.505842,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.192713
E4_0422,E0C_MQW_lateral_extent_robust_cavity,4,4,60,95,225,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.896106,0.849306,1.873665,0.3165,0.131859,0.325846,0.312468,0.298503,0.265045,13.407825,452.21,8.524443,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.191302
E4_0169,E0A_lower_Q_angle_stable_cavity,4,5,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.691023,1.74018,0.242107,0.285697,0.230172,0.243591,0.287701,0.269941,11.592194,453.12,8.631463,0.0,medium,low,low,False,30_40_penalty_high;spectral_FWHM_proxy_above_8nm,0.168016
E4_0250,E0A_lower_Q_angle_stable_cavity,5,4,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.754811,0.691023,1.74018,0.242107,0.285697,0.230172,0.243591,0.287701,0.269941,11.592194,453.12,8.631463,0.0,medium,low,low,False,30_40_penalty_high;spectral_FWHM_proxy_above_8nm,0.168016
E4_0074,E0A_lower_Q_angle_stable_cavity,3,5,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.854945,0.766711,1.844943,0.324109,0.145295,0.294952,0.292275,0.442324,0.323855,12.839803,452.67,8.908094,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.162788
E4_0236,E0A_lower_Q_angle_stable_cavity,5,3,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.854945,0.766711,1.844943,0.324109,0.145295,0.294952,0.292275,0.442324,0.323855,12.839803,452.67,8.908094,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.162788
E4_0090,E0A_lower_Q_angle_stable_cavity,3,6,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.825618,0.708016,1.828184,0.293984,0.181495,0.278676,0.282785,0.314068,0.270307,12.611668,452.42,8.702013,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.143447
E4_0157,E0A_lower_Q_angle_stable_cavity,4,4,25,20,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.823626,0.788826,1.762357,0.272185,0.202664,0.300066,0.277192,0.093346,0.182691,12.757262,453.37,8.880946,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.139716
E4_0189,E0A_lower_Q_angle_stable_cavity,4,5,50,70,270,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.880618,0.812898,1.820808,0.273284,0.141995,0.353877,0.309695,0.245775,0.252261,13.776107,453.02,8.750451,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.12484
E4_0270,E0A_lower_Q_angle_stable_cavity,5,4,50,70,270,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.880618,0.812898,1.820808,0.273284,0.141995,0.353877,0.309695,0.245775,0.252261,13.776107,453.02,8.750451,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.12484
E4_0469,E0C_MQW_lateral_extent_robust_cavity,5,5,60,25,225,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.779992,0.722392,1.748821,0.248268,0.268691,0.251206,0.273023,0.283575,0.270143,12.341031,453.19,8.075441,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.121149
E4_0075,E0A_lower_Q_angle_stable_cavity,3,5,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,1.848426,0.280482,0.190777,0.268136,0.265602,0.603627,0.399767,12.174374,452.32,8.860083,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.101475
E4_0237,E0A_lower_Q_angle_stable_cavity,5,3,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.814416,0.728715,1.848426,0.280482,0.190777,0.268136,0.265602,0.603627,0.399767,12.174374,452.32,8.860083,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.101475
E4_0293,E0A_lower_Q_angle_stable_cavity,5,5,50,45,270,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.854607,0.809007,1.792099,0.239017,0.196695,0.336067,0.298129,0.100547,0.19524,13.463999,453.37,8.540632,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.099005
E4_0437,E0C_MQW_lateral_extent_robust_cavity,4,5,60,25,250,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.822547,0.744642,1.776019,0.263761,0.279316,0.25696,0.272597,0.326392,0.293793,12.145375,453.49,8.263675,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.043956
E4_0461,E0C_MQW_lateral_extent_robust_cavity,5,4,60,25,250,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.822547,0.744642,1.776019,0.263761,0.279316,0.25696,0.272597,0.326392,0.293793,12.145375,453.49,8.263675,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,0.043956
E4_0472,E0C_MQW_lateral_extent_robust_cavity,5,5,15,95,250,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.890634,0.833034,1.902021,0.245082,0.235544,0.299652,0.294383,0.593264,0.41575,12.728449,451.88,8.11389,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.039063
E4_0204,E0A_lower_Q_angle_stable_cavity,4,6,25,70,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.917801,0.814838,1.883803,0.278003,0.189179,0.328843,0.30793,0.449102,0.348043,13.213769,452.37,8.558274,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.037952
E4_0282,E0A_lower_Q_angle_stable_cavity,5,5,0,70,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.939471,0.893871,1.912923,0.26138,0.187083,0.345301,0.309771,0.535727,0.391438,13.321742,452.02,8.561587,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,0.017846
E4_0070,E0A_lower_Q_angle_stable_cavity,3,5,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.797366,0.712731,1.747715,0.261185,0.295533,0.240814,0.246846,0.331496,0.295301,11.53619,453.42,8.826324,0.0,medium,low,low,False,30_40_penalty_high;spectral_FWHM_proxy_above_8nm,0.015267
E4_0232,E0A_lower_Q_angle_stable_cavity,5,3,50,20,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.797366,0.712731,1.747715,0.261185,0.295533,0.240814,0.246846,0.331496,0.295301,11.53619,453.42,8.826324,0.0,medium,low,low,False,30_40_penalty_high;spectral_FWHM_proxy_above_8nm,0.015267
E4_0427,E0C_MQW_lateral_extent_robust_cavity,4,4,15,25,285,40,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.803254,0.756454,1.701279,0.32447,0.1643,0.294971,0.300643,0.125661,0.186114,13.334278,453.28,8.503157,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.007722
E4_0206,E0A_lower_Q_angle_stable_cavity,4,6,50,45,245,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869662,0.769709,1.766171,0.271312,0.243201,0.309129,0.296819,0.178492,0.233861,13.021583,453.07,8.538274,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.009345
E4_0299,E0A_lower_Q_angle_stable_cavity,5,6,25,70,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.875246,0.796895,1.852457,0.265948,0.176823,0.324918,0.310048,0.40665,0.324674,13.468585,452.07,8.373086,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.022222
E4_0301,E0A_lower_Q_angle_stable_cavity,5,6,50,45,220,95,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.827107,0.75026,1.731539,0.259257,0.230845,0.305204,0.298936,0.136041,0.210491,13.276399,452.77,8.353085,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.049594
E4_0281,E0A_lower_Q_angle_stable_cavity,5,5,0,45,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.98,0.9344,1.872447,0.312485,0.1416,0.379271,0.342167,0.375854,0.318316,14.198912,452.37,8.6199,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.051257
E4_0172,E0A_lower_Q_angle_stable_cavity,4,5,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.911971,0.843272,1.782886,0.328416,0.192433,0.325889,0.315558,0.240178,0.253955,13.381114,452.72,8.761004,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.056902
E4_0253,E0A_lower_Q_angle_stable_cavity,5,4,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.911971,0.843272,1.782886,0.328416,0.192433,0.325889,0.315558,0.240178,0.253955,13.381114,452.72,8.761004,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.056902
E4_0194,E0A_lower_Q_angle_stable_cavity,4,6,25,45,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.839151,0.741104,1.763963,0.305838,0.191819,0.295602,0.30229,0.275787,0.260739,13.162698,452.42,8.548122,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.084825
E4_0291,E0A_lower_Q_angle_stable_cavity,5,5,25,45,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.894151,0.848551,1.760989,0.285138,0.152319,0.370803,0.3292,0.207494,0.242693,14.327137,453.02,8.596561,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.092063
E4_0099,E0A_lower_Q_angle_stable_cavity,3,6,50,70,245,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.895673,0.771503,1.790035,0.306528,0.188501,0.327846,0.309111,0.323902,0.291235,13.360549,452.72,8.749399,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.114775
E4_0277,E0A_lower_Q_angle_stable_cavity,5,5,50,20,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.782311,0.736711,1.68075,0.241647,0.277828,0.27451,0.271309,0.254902,0.266516,12.569034,453.12,8.492355,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.116329
E4_0064,E0A_lower_Q_angle_stable_cavity,3,5,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.884471,0.794391,1.749598,0.342676,0.197783,0.306485,0.30368,0.277964,0.266475,13.051954,452.72,8.928624,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.13131
E4_0226,E0A_lower_Q_angle_stable_cavity,5,3,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.884471,0.794391,1.749598,0.342676,0.197783,0.306485,0.30368,0.277964,0.266475,13.051954,452.72,8.928624,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.13131
E4_0166,E0A_lower_Q_angle_stable_cavity,4,5,25,20,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.796126,0.731047,1.668716,0.297025,0.236814,0.277513,0.28328,0.130503,0.201184,12.785555,452.77,8.702903,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.132884
E4_0247,E0A_lower_Q_angle_stable_cavity,5,4,25,20,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.796126,0.731047,1.668716,0.297025,0.236814,0.277513,0.28328,0.130503,0.201184,12.785555,452.77,8.702903,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.132884
E4_0095,E0A_lower_Q_angle_stable_cavity,3,6,25,45,245,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.881706,0.758846,1.765773,0.324916,0.204175,0.306243,0.305546,0.319582,0.286729,13.106693,452.72,8.742982,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.139287
E4_0182,E0A_lower_Q_angle_stable_cavity,4,5,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.814669,1.778293,0.323649,0.139945,0.33929,0.319993,0.409525,0.321059,13.816643,452.67,8.768987,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.140024
E4_0263,E0A_lower_Q_angle_stable_cavity,5,4,0,45,270,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.882445,0.814669,1.778293,0.323649,0.139945,0.33929,0.319993,0.409525,0.321059,13.816643,452.67,8.768987,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.140024
E4_0198,E0A_lower_Q_angle_stable_cavity,4,6,50,70,220,120,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.853118,0.754198,1.761047,0.293524,0.176145,0.323013,0.310503,0.281269,0.267511,13.588507,452.42,8.562905,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.162115
E4_0440,E0C_MQW_lateral_extent_robust_cavity,4,5,15,95,285,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.738687,0.663403,1.7185,0.265498,0.232995,0.240309,0.265449,0.623062,0.410719,12.29146,452.3,8.250808,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,-0.17804
E4_0464,E0C_MQW_lateral_extent_robust_cavity,5,4,15,95,285,110,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.738687,0.663403,1.7185,0.265498,0.232995,0.240309,0.265449,0.623062,0.410719,12.29146,452.3,8.250808,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,-0.17804
E4_0084,E0A_lower_Q_angle_stable_cavity,3,6,0,70,220,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.786916,0.672942,1.782787,0.300722,0.224927,0.237272,0.266409,0.639121,0.415018,11.986774,451.72,8.672536,0.0,medium,low,low,False,TE_TM_offaxis_risk_high;spectral_FWHM_proxy_above_8nm,-0.202307
E4_0067,E0A_lower_Q_angle_stable_cavity,3,5,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.838681,0.751463,1.673298,0.318981,0.249169,0.286997,0.286978,0.174066,0.226721,12.725399,453.07,8.898561,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.207284
E4_0229,E0A_lower_Q_angle_stable_cavity,5,3,25,20,245,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.838681,0.751463,1.673298,0.318981,0.249169,0.286997,0.286978,0.174066,0.226721,12.725399,453.07,8.898561,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.207284
E4_0183,E0A_lower_Q_angle_stable_cavity,4,5,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.778324,0.280022,0.185427,0.312473,0.29332,0.570828,0.396971,13.151214,452.32,8.720975,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.209507
E4_0264,E0A_lower_Q_angle_stable_cavity,5,4,0,70,270,70,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.778324,0.280022,0.185427,0.312473,0.29332,0.570828,0.396971,13.151214,452.32,8.720975,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;TE_TM_offaxis_risk_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.209507
E4_0058,E0A_lower_Q_angle_stable_cavity,3,5,25,20,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.768626,0.685787,1.629774,0.311285,0.243301,0.258109,0.271402,0.168288,0.213988,12.456396,452.77,8.870523,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,-0.217823
E4_0220,E0A_lower_Q_angle_stable_cavity,5,3,25,20,220,45,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.768626,0.685787,1.629774,0.311285,0.243301,0.258109,0.271402,0.168288,0.213988,12.456396,452.77,8.870523,0.0,medium,low,low,False,45_55_faroffaxis_penalty_high;spectral_FWHM_proxy_above_8nm,-0.217823
E4_0426,E0C_MQW_lateral_extent_robust_cavity,4,4,60,95,250,155,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.966161,0.919361,1.791494,0.34205,0.137884,0.38279,0.346394,0.309891,0.288759,14.417173,452.51,8.585509,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.220705
E4_0280,E0A_lower_Q_angle_stable_cavity,5,5,0,20,245,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.939471,0.893871,1.754717,0.323356,0.187083,0.361915,0.337996,0.205716,0.247918,14.14206,452.72,8.612392,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.221304
E4_0473,E0C_MQW_lateral_extent_robust_cavity,5,5,60,25,250,85,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.850047,0.792447,1.718385,0.263261,0.274715,0.299282,0.299685,0.29319,0.290399,13.084171,453.49,8.123433,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.232159
E4_0271,E0A_lower_Q_angle_stable_cavity,5,5,0,20,220,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.869416,0.823816,1.715547,0.315196,0.180077,0.335192,0.323239,0.200372,0.235744,13.917054,452.42,8.585829,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;40_60_broad_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.264048
E4_0181,E0A_lower_Q_angle_stable_cavity,4,5,0,20,270,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.671185,0.33099,0.185427,0.318558,0.313121,0.238712,0.249344,13.659859,453.02,8.756617,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.267734
E4_0262,E0A_lower_Q_angle_stable_cavity,5,4,0,20,270,20,453,0:0.5:60,445:0.5:460,not_E1_0236_like;not_D5_BASE_13461_like,requires_tri_point_FDTD,0.841916,0.775406,1.671185,0.33099,0.185427,0.318558,0.313121,0.238712,0.249344,13.659859,453.02,8.756617,0.0,high,low,low,False,45_55_faroffaxis_penalty_high;center_only_false_positive_risk_high;spectral_FWHM_proxy_above_8nm,-0.267734
